oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aaxbhrr,WISEA J053140.75+643936.1,82.91979,64.66003,5.504073379985395,NED,False,0.051342,NULL,PHOT
ZTF22aaxauin,WISEA J024128.76+371640.8,40.36983,37.278,0.7447511095811093,NED,False,NULL,NULL,NULL
ZTF22aaxakaz,SDSS J020321.91-005702.4,30.8412760507604,-0.950688681562875,2.184610642632488,SDSSDR16,False,0.158718,0.049961,photoz
ZTF22aaxaivj,WISEA J024447.69+392955.2,41.19874,39.49869,0.525252288598696,NED,False,NULL,NULL,NULL
ZTF22aaxaiau,SDSS J023137.95+434842.6,37.9081451062765,43.8118446457375,0.6459097559306637,SDSSDR16,False,0.270031,0.145737,photoz
ZTF22aaxafin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aaxafaz,SDSS J021451.81+303800.2,33.7158938267482,30.6333940256358,2.6889763876847432,SDSSDR16,False,0.052325,0.013514,photoz
ZTF22aaxaezo,LEDA 1206323,32.575784999999996,1.8031783333333333,5.117448730232183,Simbad,False,0.031865,NULL,E
ZTF22aaxaeit,WISEA J023053.42+290344.0,37.72271,29.06228,2.8891031069753805,NED,False,NULL,NULL,NULL
ZTF22aaxaduq,GALEXASC J022517.80+250420.2,36.32418,25.07229,3.874905096599565,NED,False,NULL,NULL,NULL
ZTF22aawzdti,WISEA J001038.91+372347.2,2.66213,37.39645,1.0368427973778556,NED,False,NULL,NULL,NULL
ZTF22aawvlku,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aawofum,SDSS J233522.54+225150.9,353.843919737244,22.8641517986761,0.7562328628001546,SDSSDR16,False,0.273231,0.06417,photoz
ZTF22aawidia,WISEA J163513.28+083503.5,248.8053,8.58431,2.811881401373068,NED,False,0.123536,NULL,PHOT
ZTF22aawibke,SDSS J170353.26+362324.0,255.971921193542,36.390000387306,5.301103612516651,SDSSDR16,False,0.089195,0.032772,photoz
ZTF22aawfzgq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aawfrhf,SDSS J015500.40-014959.5,28.7516836862523,-1.83320247312135,2.0868824631432696,SDSSDR16,False,0.178231,0.030217,photoz
ZTF22aawfjvl,WISEA J020429.68-011043.3,31.12372,-1.17873,1.1443083264356564,NED,True,0.159731,NULL,SPEC
ZTF22aawfjgd,GALEXMSC J015835.49+022911.5,29.64791,2.48654,0.41017736026845936,NED,False,NULL,NULL,NULL
ZTF22aawfeov,SDSS J012819.15+202345.7,22.0797988146389,20.3960459659433,1.129194585025638,SDSSDR16,False,0.086498,0.032015,photoz
ZTF22aaweygx,SDSS J234651.15-092736.4,356.713116128273,-9.46011352926454,0.8468690755944496,SDSSDR16,False,0.183362,0.051381,photoz
ZTF22aawevbd,SDSS J232622.01-034436.4,351.591718028651,-3.74344581381409,0.07750222262334582,SDSSDR16,False,0.210503,0.047715,photoz
ZTF22aaweukv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aawetmt,WISEA J233409.38-232422.9,353.5389,-23.40637,0.343611771892062,NED,False,NULL,NULL,NULL
ZTF22aawetbp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aawcmcr,WISEA J230439.90+372359.9,346.16616,37.39998,0.7673209826395274,NED,False,NULL,NULL,NULL
ZTF22aawakbw,WISEA J181844.84+390922.8,274.68684,39.15634,1.568233045953898,NED,False,NULL,NULL,NULL
ZTF22aavxojb,SDSS J151115.70+513951.6,227.815417442573,51.6643405178714,0.5645385596495072,SDSSDR16,False,0.190269,0.067638,photoz
ZTF22aavxcww,SDSS J152307.93+092824.8,230.783045843406,9.47356354939056,1.494668667057565,SDSSDR16,False,0.198747,0.032374,photoz
ZTF22aavvops,SDSS J010139.69+152846.3,15.4153635347733,15.4795347584766,6.133060097429316,SDSSDR16,False,0.167641,0.025296,photoz
ZTF22aavuujm,SDSS J005754.40+251324.6,14.4766486173958,25.2235027292949,1.350347675035131,SDSSDR16,False,0.256906,0.082026,photoz
ZTF22aavulsx,SDSS J234915.21-102925.6,357.313362864837,-10.4904437609796,0.8005195170414544,SDSSDR16,False,0.131866,0.065791,photoz
