oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21acarfso,SDSS J081728.54+322702.7,124.368898125688,32.4507545518228,0.2666333852731284,SDSSDR16,False,0.486289,0.183002,photoz
ZTF21acarfdt,WISEA J083718.81+303448.0,129.32836,30.58002,5.1132289596805744,NED,True,0.108655,NULL,SPEC
ZTF21acarebx,WISEA J051908.45-181514.7,79.78522,-18.2541,4.435109170482861,NED,NULL,NULL,NULL,NULL
ZTF21acarbtd,WISEA J052214.63-154234.7,80.56098,-15.70964,0.5701315114361738,NED,NULL,NULL,NULL,NULL
ZTF21acaqypa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acaqdnb,WISEA J051106.30-175527.8,77.77604,-17.92414,10.20331774681384,NED,True,0.050849,NULL,
ZTF21acaqcrw,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acapxdf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acapqij,WISEA J014322.32-295217.3,25.84304,-29.87169,1.1901682530016853,NED,True,0.08,NULL,
ZTF21acaplmm,SDSS J001425.20+053926.7,3.60499950441169,5.65741844134933,0.9639937937837203,SDSSDR16,False,0.292432,0.095571,photoz
ZTF21acaorih,SDSS J022813.90+013625.1,37.0579036719037,1.60697145501221,0.5988081173905476,SDSSDR16,False,0.122806,0.054421,photoz
ZTF21acaontb,SDSS J023554.88+015653.6,38.9786512049959,1.94823884135805,0.7091197669186903,SDSSDR16,False,0.485716,0.112874,photoz
ZTF21acaoifl,WISEA J021906.35-143036.4,34.77636,-14.51021,0.3681043380281423,NED,NULL,NULL,NULL,NULL
ZTF21acaohqz,2MASX J02280818+0003146,37.03413,0.05417,4.716504445454263,NED,True,0.062159,NULL,SPEC
ZTF21acaohho,SDSS J025647.26+004355.5,44.1969164187202,0.732094983869984,0.08124576624141928,SDSSDR16,False,0.096413,0.028689,photoz
ZTF21acanuiw,WISEA J000825.25+380918.6,2.10526,38.15527,0.838133927873515,NED,NULL,NULL,NULL,NULL
ZTF21acaneww,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acamtde,SDSS J001200.25+163614.9,3.00102892886832,16.6041542310015,0.24843400466881044,SDSSDR16,False,0.521691,0.142708,photoz
ZTF21acamqjg,SDSS J235932.61+154547.3,359.885891215381,15.763163338435,0.15300991647266085,SDSSDR16,False,0.114021,0.034042,photoz
ZTF21acamqie,WISEA J233011.64+203741.0,352.5485,20.62801,6.210786386025075,NED,True,0.160837,NULL,SPEC
ZTF21acaimth,SDSS J200952.50+131357.5,302.46876706746,13.232637598194,2.6962067451597904,SDSSDR16,False,0.071207,0.027726,photoz
ZTF21acaidwu,SDSS J221315.56+021907.0,333.314832569808,2.31862724129553,1.854639044363246,SDSSDR16,True,0.1741214,1.735282e-05,specz
ZTF21acagtdn,CGCG 280-023,289.8615,52.33197,12.94919376949313,NED,True,0.026618,NULL,
ZTF21acagrml,WISEA J190445.60+543329.3,286.18987,54.55811,2.836173871047091,NED,False,0.057852,NULL,PHOT
ZTF21acacvjn,WISEA J024111.16-081626.7,40.29667,-8.27411,2.5422829726063467,NED,NULL,NULL,NULL,NULL
ZTF21abzjxaf,WISEA J031248.43-022725.6,48.20183,-2.45712,0.9210836876682098,NED,NULL,NULL,NULL,NULL
ZTF21abyvmae,SDSS J212735.00+053539.2,321.895823805893,5.59424817872067,0.3481465095879227,SDSSDR16,False,0.142463,0.070678,photoz
ZTF21abyrevw,SDSS J021543.32-022123.2,33.9304842185595,-2.35646815872781,1.494262909586085,SDSSDR16,False,0.189467,0.013607,photoz
ZTF21abyncji,WISEA J233315.24-250353.1,353.31363,-25.06469,8.40341810885776,NED,NULL,NULL,NULL,NULL
ZTF21abylfpo,SDSS J224056.71+164905.6,340.236302951195,16.8182391144596,0.5386253840161848,SDSSDR16,False,0.171146,0.051655,photoz
ZTF18aafrzyg,WISEA J083450.99+104250.0,128.71249,10.71391,0.08664327158625795,NED,True,0.097492,NULL,SPEC
