oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21absavcp,WISEA J071718.15+415508.2,109.32566,41.91896,0.8365193698514252,NED,NULL,NULL,NULL,NULL
ZTF21abrzvqj,SDSS J033740.64-121542.5,54.4193150536222,-12.2618127779271,3.004165089396843,SDSSDR16,False,0.13398,0.029857,photoz
ZTF21abrzsol,WISEA J014709.81-053729.3,26.791,-5.62494,1.5539881725533302,NED,False,0.037226,NULL,PHOT
ZTF21abrzsak,ESO 411- G 034,14.44554,-27.50164,7.1761342651049755,NED,True,0.018636,NULL,
ZTF21abrzryd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abrzeif,SDSS J015712.34-045244.6,29.3014210653324,-4.87907385356621,0.7259770559142653,SDSSDR16,False,0.104678,0.013969,photoz
ZTF21abrzdqx,WISEA J015415.17+021815.0,28.56329,2.30417,0.05598366349038552,NED,False,0.090599,NULL,PHOT
ZTF21abrzdqc,SDSS J013154.90+060013.2,22.9787563712606,6.00368234408676,0.6587886729430136,SDSSDR16,False,0.165332,0.028635,photoz
ZTF21abrzavk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abryqrz,WISEA J002748.99-163857.7,6.95421,-16.64964,1.0505541909111171,NED,True,0.108285,NULL,
ZTF21abrylwg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abryfwc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abryffa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abryawq,WISEA J213138.89+384626.7,322.91208,38.77397,9.979789915831057,NED,False,0.064488,NULL,PHOT
ZTF21abrxwvv,SDSS J210500.34-053655.9,316.251432263887,-5.61554478567171,1.9075092735987798,SDSSDR16,False,0.115854,0.029849,photoz
ZTF21abrxtbv,SDSS J235241.85+334128.0,358.174389503655,33.691112678172,1.5967188995851194,SDSSDR16,False,0.141463,0.020849,photoz
ZTF21abrxpcs,SDSS J225425.03+010544.8,343.604279849254,1.09578698414194,0.4203672382312668,SDSSDR16,False,0.128724,0.024905,photoz
ZTF21abrxovq,SDSS J225249.43+042204.5,343.205958681942,4.36792148637518,1.8016706733968686,SDSSDR16,False,0.511243,0.14144,photoz
ZTF21abrxoir,2MASX J22422485+0657479,340.60363,6.96331,10.289804339184103,NED,False,0.026657,NULL,PHOT
ZTF21abrxmnr,SDSS J231614.87+163816.0,349.061940266541,16.6377893740534,11.20619872626631,SDSSDR16,False,0.077096,0.01794,photoz
ZTF21abrximz,WISEA J222846.38+413326.5,337.19326,41.55738,2.8087529840598546,NED,NULL,NULL,NULL,NULL
ZTF21abrxgiv,WISEA J234241.77+373725.8,355.67392,37.62381,0.9734582589523189,NED,NULL,NULL,NULL,NULL
ZTF21abrxdlo,SDSS J232021.67+082730.5,350.090279077702,8.45848820236717,0.7139603665609477,SDSSDR16,False,0.143835,0.021668,photoz
ZTF21abrwxvm,WISEA J225756.14-103714.7,344.48396,-10.62064,0.8401402217987742,NED,NULL,NULL,NULL,NULL
ZTF21abrtsup,WISEA J210315.48+124515.3,315.81453,12.75417,0.7323352425930931,NED,NULL,NULL,NULL,NULL
ZTF21abrthxx,WISEA J190832.74+343359.7,287.13643,34.56661,0.8867803459543504,NED,NULL,NULL,NULL,NULL
ZTF21abrskvb,SDSS J203546.97+052732.5,308.945717286771,5.4590358314478,0.15219982598665688,SDSSDR16,False,0.062302,0.012219,photoz
ZTF21abrsccn,WISEA J162935.20+045236.6,247.39667,4.87686,0.2658998391128132,NED,NULL,NULL,NULL,NULL
ZTF21abrpfcs,WISEA J024038.34+321752.0,40.15986,32.29748,2.729769858154521,NED,NULL,NULL,NULL,NULL
ZTF21abrotmc,SDSS J212932.87+080445.1,322.386938279772,8.07920869385614,0.4135364900661233,SDSSDR16,False,0.100718,0.023165,photoz
ZTF21abridff,WISEA J210551.98-225009.3,316.46646,-22.83592,4.776697115091217,NED,NULL,NULL,NULL,NULL
ZTF21abrduyv,SDSS J231757.26+253336.3,349.488575880008,25.5601014706074,0.5412925705075728,SDSSDR16,False,0.206783,0.131952,photoz
ZTF21abrbrkn,SDSS J004013.76+235403.7,10.057316285275,23.9010422140541,0.6288178045741125,SDSSDR16,False,0.130683,0.035273,photoz
ZTF21abqpmaq,WISEA J225723.54-141839.2,344.34797,-14.31108,3.925224425311809,NED,NULL,NULL,NULL,NULL
ZTF21abqoivk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF18abrebsb,SDSS J020937.97-024708.0,32.4082134191072,-2.78557099323966,0.5269018388822168,SDSSDR16,False,0.07089,0.018244,photoz
ZTF18abrbtnq,WISEA J014709.81-053729.3,26.791,-5.62494,1.4978165956203031,NED,False,0.037226,NULL,PHOT
