oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abfsqls,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abftyra,SDSS J085405.46+172446.6,133.522740205061,17.4129613795596,3.070418774093223,SDSSDR16,False,0.069614,0.019242,photoz,0.0,0.2625551062460835,3.3001784967853096
ZTF22abftnyy,SDSS J072313.04+142655.3,110.804324954779,14.4486959062126,0.3147336174239075,SDSSDR16,False,0.522601,0.173049,photoz,1.0,0.3465939474506506,0.0733173363496862
ZTF22abftjko,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL
ZTF22abftcxz,WISEA J033540.94-022638.6,53.92039,-2.44391,2.287060113278746,NED,False,NULL,NULL,NULL,3.0,0.8428961281391851,1.942365885658236
ZTF22abfstwn,WISEA J030424.11-210726.9,46.10038,-21.12435,0.545644991370079,NED,False,NULL,NULL,NULL,4.0,0.6115657241460573,0.0664186911511743
ZTF22abfsqit,WISEA J045429.68-164208.2,73.62365,-16.70248,2.77076306224532,NED,False,NULL,NULL,NULL,6.0,1.0596489018045756,3.3012032620127707
ZTF22abfspdz,WISEA J033909.39-170844.1,54.789,-17.14562,3.426976795257262,NED,False,NULL,NULL,NULL,7.0,0.8384664287187812,2.9944459129516767
ZTF22abfrkoh,6dFGS gJ234019.1-040923,355.07949999999994,-4.156386111111112,3.691658926348821,Simbad,True,0.02185,NULL,D,8.0,0.3879211920937125,3.497305937130301
ZTF22abfqxme,SDSS J005455.09+084148.7,13.7295419933355,8.69686348422072,5.254926869782477,SDSSDR16,False,0.124741,0.021178,photoz,9.0,0.5318624024048278,5.389794869116103
ZTF22abfqfjo,WISEA J183250.74+432816.2,278.21145,43.47088,1.5076578102185996,NED,False,NULL,NULL,NULL,10.0,1.9085578291651173,0.4173544752333007
ZTF22abfpceh,SDSS J001641.43+305911.0,4.17263085894763,30.9864005663191,0.5292900288034172,SDSSDR16,False,0.693211,0.207655,photoz,11.0,0.3917593192122365,0.1401298163483812
ZTF22abfoehf,SDSS J171920.17+360112.1,259.8340298731,36.0200299023863,5.050557832134881,SDSSDR16,False,0.062738,0.015612,photoz,12.0,0.4987483852859247,5.4375415079029095
ZTF22abfilcj,WISEA J022550.01+321128.8,36.45841,32.19135,1.3104225943597243,NED,False,NULL,NULL,NULL,13.0,1.5041746144522912,0.1947879930123886
ZTF22abfhtsg,SDSS J022612.70-013403.8,36.5529367239274,-1.56772683762581,0.4825201736777222,SDSSDR16,False,NULL,NULL,photoz,14.0,0.7028861752475368,0.2806026617075671
ZTF22abfefaz,WISEA J232617.93-131912.8,351.57475,-13.32031,1.6375029095580729,NED,True,0.126,NULL,NULL,15.0,0.7542637048559021,1.008325411647299
ZTF22abewidk,WISEA J030717.67+302023.7,46.82364,30.33995,0.0406960735065232,NED,False,NULL,NULL,NULL,16.0,0.2045029603031158,0.1760858099287936
ZTF22abevcjl,WISEA J063320.63+411707.6,98.33608,41.28556,13.940893992866728,NED,False,0.077489,NULL,PHOT,17.0,1.6229892062901026,15.5633773914568
ZTF22abbdoxb,WISEA J025513.80-213628.3,43.80732,-21.60802,3.4102384125168697,NED,False,NULL,NULL,NULL,18.0,0.3719426263508847,3.1469128867862666
ZTF22abbdoui,WISEA J031613.31-230352.8,49.05517,-23.06492,4.56101769426095,NED,False,0.054919,NULL,PHOT,19.0,0.7617430242990448,4.143524567922957
ZTF22abbdoro,WISEA J025058.66-205231.5,42.74442,-20.87543,2.803370649493568,NED,False,NULL,NULL,NULL,20.0,1.476774206470101,1.4981119022288871
