oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aakfmge,WISEA J182623.72+461702.2,276.59875,46.28417,4.83895642101361,NED,NULL,NULL,NULL,NULL
ZTF22aakfkhx,WISEA J143709.87+594407.4,219.2915,59.73546,5.101859963195731,NED,True,0.074441,NULL,SPEC
ZTF22aakfeuk,WISEA J131932.06+003940.2,199.8836,0.66107,1.4617771088579647,NED,True,0.1125,NULL,
ZTF22aaketmy,WISEA J152107.96+313344.8,230.2832,31.56219,6.087451033392661,NED,True,0.141339,NULL,SPEC
ZTF22aakejxf,WISEA J120446.91+092617.6,181.1954,9.43825,0.21827051359198021,NED,True,0.068689,NULL,SPEC
ZTF22aakeiwb,SDSS J112239.62+044038.7,170.665103637643,4.67743583437443,0.849079508595308,SDSSDR16,False,0.099264,0.023366,photoz
ZTF22aakefln,CGCG 152-033,143.9991,26.67407,4.355280713582481,NED,True,0.033563,NULL,SPEC
ZTF22aakefcx,SDSS J095146.08+220328.5,147.942006327453,22.0579320544396,0.5774242473578961,SDSSDR16,False,0.134441,0.037927,photoz
ZTF22aakeeru,SDSS J092752.41+204356.3,141.968377889367,20.7323286477665,0.7817097983694329,SDSSDR16,False,0.221254,0.053489,photoz
ZTF22aakeein,MSPM 07108,169.8254,37.3862,1.7036994894826043,NED,True,0.10135,NULL,
ZTF22aakdgye,SDSS J112341.43+341011.5,170.922609753542,34.1698709632338,1.5954159128680687,SDSSDR16,False,0.088509,0.027344,photoz
ZTF22aakdgwp,WISEA J111639.31+314617.6,169.16384,31.77156,0.357266576388798,NED,True,0.118921,NULL,SPEC
ZTF22aakdgqn,WISEA J105737.33+344629.3,164.40556,34.77485,1.6432261849226468,NED,NULL,NULL,NULL,NULL
ZTF22aakdcqw,WISEA J102859.64+372907.3,157.24852,37.48534,4.01333979727054,NED,True,0.117981,NULL,SPEC
ZTF22aakaygk,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
