oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25abagzzi,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abagyvm,1,SDSS J030310.61+015439.0,45.7942102993633,1.91084624524159,1.225285260259306,0.7143253249753458,1.4711457891745348,SDSSDR16,False,0.337647,0.197762,photoz
ZTF25abagvzb,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abaglrg,3,SDSS J235809.84+022427.7,359.541020127933,2.40771018377057,3.691507898875821,0.5918135467206622,3.297528336536866,SDSSDR16,False,0.234927,0.047048,photoz
ZTF25abagjvz,4,WISEA J031029.89+041448.7,47.62455,4.24688,0.1931025997239298,0.8133645247523437,0.7529863724201027,NED,False,NULL,NULL,NULL
ZTF25abagfnz,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abagatc,6,SDSS J212916.24-072733.1,322.317671269192,-7.45921467990847,5.374063446009516,0.2118854782353283,5.426131296962658,SDSSDR16,False,0.139677,0.034911,photoz
ZTF25abafynv,7,WISEA J233055.60-112553.9,352.73168,-11.43165,2.374135335804901,0.5587161926007518,1.8285166739737424,NED,False,NULL,NULL,NULL
ZTF25abafxhk,8,SDSS J232319.93-081903.7,350.833045658997,-8.31770340595039,0.5382661726864417,0.5941154293726679,0.1879789011236122,SDSSDR16,False,0.544565,0.108868,photoz
ZTF25abacyxb,9,WISEA J175135.86+311343.2,267.89943,31.22869,1.032812144001176,0.2634295831060844,0.8856796010800156,NED,False,NULL,NULL,NULL
ZTF25aazvvyz,10,SDSS J002643.00-031032.5,6.67917631653292,-3.17569777389842,7.374561163156659,0.8666297522469683,6.5553562593091215,SDSSDR16,False,0.040094,0.011755,photoz
