oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24abhdxsb,0,SDSS J092133.01+395954.1,140.38755,39.99837,0.8368320167170745,0.0907939196648474,0.8416813983064262,NED,False,NULL,NULL,NULL
ZTF24abhbfpu,1,WISEA J012235.33+310752.9,20.64721,31.13136,2.4237503624283345,0.3944667633701951,2.4708224958082985,NED,False,NULL,NULL,NULL
ZTF24abgzsnd,2,WISEA J000020.27+434432.5,0.08448,43.74238,7.72576238003323,0.8904723420923996,8.46740220790075,NED,False,0.028522,NULL,PUN
ZTF24abgyqsl,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24abgwdzv,4,SDSS J083325.70+292827.4,128.3571208333333,29.474291666666662,2.128284382155176,0.2388229895205414,2.2228946719144576,Simbad,True,0.10193,9.999999747378752e-06,C
ZTF24abgviom,5,WISEA J044332.72-185029.0,70.88635,-18.8414,1.0035752699794684,0.4875023546094459,0.7520267827105518,NED,False,NULL,NULL,NULL
ZTF24abfzzhc,6,WISEA J233739.74+055718.7,354.41559,5.95522,1.5458318362294867,0.255612863580645,1.7063081827090292,NED,False,NULL,NULL,NULL
ZTF24abfxezy,7,WISEA J004554.12-055012.1,11.47551,-5.8367,2.101527770383027,0.4859347183669079,2.5387108904098588,NED,False,NULL,NULL,NULL
ZTF24abfsxsv,8,WISEA J001328.89-005838.3,3.37041,-0.97731,3.183170539370442,0.2646380290019524,3.3964205872220714,NED,False,0.139534,NULL,SLS
ZTF24abcqcub,9,WISEA J051132.37-180151.7,77.88488,-18.03104,0.8882152593100064,0.4205900324764956,1.260801405360115,NED,False,NULL,NULL,NULL
ZTF18abqyluf,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
