oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index
ZTF21aaxubqf,SDSS J140839.60+553440.7,212.164989304829,55.5779899320586,4.79445666383285,SDSSDR16,True,0.07373463,1.699696e-05,specz,
ZTF21aaxtsin,SDSS J152318.35+364025.6,230.82644439669102,36.673794904995205,5.286365318120418,SDSSDR16,True,0.1557157,3.261823e-05,specz,
ZTF21aaxtruv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ZTF21aaxtrsb,SDSS J150824.35+154836.1,227.10147184534,15.810041384744501,0.1088608661712903,SDSSDR16,False,0.23383099999999998,0.042247,photoz,
ZTF21aaxtict,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ZTF21aaxtgei,SDSS J145826.64+113404.0,224.61104,11.56778,6.154850332657365,NED,True,0.123042,NULL,,
ZTF21aaxtgee,SDSS J141639.09+173506.3,214.16288751416099,17.5851076185776,0.2976465850262735,SDSSDR16,False,0.147238,0.018083000000000002,photoz,
ZTF21aaxsxiy,SDSS J120955.01+644804.5,182.47920129352102,64.8012653118964,0.08785050996572794,SDSSDR16,False,0.16876300000000002,0.045169,photoz,
ZTF21aaxsvpb,SDSS J115028.41+591113.5,177.618382516851,59.187106787565696,0.48807634729982347,SDSSDR16,False,0.146067,0.009023,photoz,
ZTF21aaxstsv,SDSS J142330.77+082041.8,215.878224936485,8.344944831013,0.4638985671573487,SDSSDR16,False,0.085275,0.017503,photoz,
ZTF21aaxsosp,WISEA J140019.21+441258.0,210.08001000000002,44.21611,9.228141643471973,NED,True,0.12011,NULL,NULL,0.0
ZTF21aaxsopx,SDSS J140515.34+392428.3,211.313902091568,39.4078747413526,2.074535197754902,SDSSDR16,False,0.062933,0.052765,photoz,1.0
ZTF21aaxsoeh,SDSS J134526.86+465039.7,206.361913439641,46.84438458620999,1.0066180382917391,SDSSDR16,False,0.14288499999999998,0.012846000000000002,photoz,2.0
