oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25abuihma,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abuibli,1,LEDA 2754094,282.7329166666666,73.19388888888889,11.22627783127576,0.3323911664342839,11.132904894730329,Simbad,False,--,NULL,NULL
ZTF25abuhyxe,2,LEDA  950955,318.5448529166666,-12.569079722222222,5.115471361746039,0.2732923289589432,4.8786707533962,Simbad,True,0.05061,NULL,D
ZTF25abuhnfm,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abuhcjn,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abugrpq,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abugrkd,6,WISEA J185523.38+504417.3,283.84744,50.73815,3.829917330432475,0.3295886921728855,3.6641102046013048,NED,False,NULL,NULL,NULL
ZTF25abuggff,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abugbgl,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abugauj,9,SDSS J174529.81+540809.1,266.374188986741,54.1358795046249,2.113310342195166,0.3288178186879443,1.990838580656268,SDSSDR16,False,0.170892,0.012296,photoz
ZTF25abufzhu,10,SDSS J151520.46+365450.5,228.835252186526,36.914033754559,3.370153658211347,0.409938517681124,3.6348941822060654,SDSSDR16,False,0.114089,0.034962,photoz
ZTF25abufzfd,11,SDSS J153447.57+232038.3,233.698223536633,23.3439810946452,2.275176471247202,18.987421129160754,20.95849115136801,SDSSDR16,True,0.06737635,8.1766e-06,specz
ZTF25abufxwd,12,SDSS J163142.25+485307.8,247.926043164415,48.8855049465894,4.615778512804018,0.4169391429078983,5.002618661601219,SDSSDR16,False,0.116241,0.02387,photoz
ZTF25abufwvz,13,WISEA J144813.20+751833.0,222.05503,75.30918,1.4152378098208418,1.4310018662401214,0.5360440514326505,NED,False,NULL,NULL,NULL
ZTF25abufwvt,14,2MASX J15333491+7459515,233.39537416666664,74.99751805555556,4.2568330498137685,0.2219705534656701,4.472227645708442,Simbad,False,--,NULL,NULL
ZTF25abufvxt,15,SDSS J162144.71+544110.7,245.43629928179,54.6863273858849,7.462427309500415,0.7100796685239293,6.866042096629754,SDSSDR16,False,0.052596,0.009215,photoz
ZTF25abufvtc,16,WISEA J164022.21+585657.8,250.09257,58.9494,8.475640526263152,0.3525230596439988,8.82327740228818,NED,False,NULL,NULL,NULL
ZTF25abufvfj,17,SDSS J161735.47+535619.4,244.397807718668,53.9387228959435,1.289126282462756,2.367318249573837,1.394215816302972,SDSSDR16,False,0.171633,0.031101,photoz
ZTF25abuaxbm,18,SDSS J220918.33-054832.3,332.326388828582,-5.80898775604285,13.771158800966877,0.5840860977217975,13.193178318224495,SDSSDR16,False,0.054098,0.010602,photoz
ZTF25abtzrot,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abtazkb,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abtayhx,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25abtayad,22,SDSS J161017.07+335734.0,242.571131371727,33.9594583251659,0.7890068110214316,0.098810373277744,0.7151889996212911,SDSSDR16,False,0.058705,0.01992,photoz
ZTF25abtaxth,23,SDSS J160600.90+184708.7,241.503733344943,18.7857707853513,0.7648483505791702,0.3585024721250955,1.0011251247751876,SDSSDR16,False,0.081008,0.135607,photoz
ZTF25absmfzd,24,SDSS J204150.19+154156.6,310.459139662678,15.6990581107597,0.3650045287992726,0.4445315017430548,0.666862828405707,SDSSDR16,False,0.174007,0.022747,photoz
ZTF25absbmpi,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25absblxf,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aapxiki,27,2MASX J16270017+2749527,246.75066916666665,27.831298888888888,0.2851978562661133,0.153207416329597,0.3391076128846558,Simbad,True,0.05933,9.999999747378752e-06,C
ZTF21abdzztu,28,WISEA J143922.73+782814.0,219.84472,78.47056,3.1660438421154398,0.0974216162731232,3.259638831052781,NED,False,NULL,NULL,NULL
