oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aaeuhif,SDSS J223304.27+175640.1,338.267778861449,17.9444713358962,1.1887480178198702,SDSSDR16,False,0.151543,0.031351,photoz
ZTF22aaettyh,GALEXASC J195636.70+553229.9,299.15295,55.54165,1.5944613992500232,NED,NULL,NULL,NULL,NULL
ZTF22aaetqwy,SDSS J171306.59+445447.7,258.277442799662,44.9132586875686,0.3674585479699353,SDSSDR16,False,0.223817,0.033489,photoz
ZTF22aaetpyl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aaetpos,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aaetoqg,WISEA J170629.92-155740.5,256.62404,-15.96133,3.537664588898171,NED,False,0.116876,NULL,PHOT
ZTF22aaetmjx,WISEA J162607.28+655204.7,246.53047,65.86797,0.6308205875649069,NED,NULL,NULL,NULL,NULL
ZTF22aaetivm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aaetdjv,SDSS J152752.88+175150.7,231.970335126712,17.8640823361785,1.2977882238262104,SDSSDR16,False,0.479557,0.078415,photoz
ZTF22aaeszed,SDSS J145821.33+182927.9,224.588868758026,18.4910836194567,1.4383983593225476,SDSSDR16,False,0.125073,0.03283,photoz
ZTF22aaesvyz,WISEA J150602.50-050750.6,226.51086,-5.13101,3.1831881005672114,NED,NULL,NULL,NULL,NULL
ZTF22aaesshq,WISEA J154507.02+112951.5,236.27916,11.49777,5.958618128373684,NED,True,0.034298,NULL,SPEC
ZTF22aaesmoo,SDSS J151305.00-015637.1,228.270827651185,-1.94365695270012,0.09911662452912776,SDSSDR16,False,0.114121,0.09072,photoz
ZTF22aaesmbn,WISEA J145158.17-052348.2,222.99242,-5.39669,0.4401261435355522,NED,False,0.138107,NULL,PHOT
ZTF22aaeslsg,WISEA J151621.62-152031.3,229.09017,-15.34203,0.271267956237486,NED,False,0.169754,NULL,PHOT
ZTF22aaeslim,WISEA J150409.62-193558.5,226.0401,-19.59952,0.4352445930888902,NED,NULL,NULL,NULL,NULL
ZTF22aaeskhz,WISEA J151127.74+030340.6,227.8656,3.06129,1.211499894363567,NED,True,0.16068,NULL,SPEC
ZTF22aaerwjt,SDSS J140829.49+015100.2,212.122885073501,1.85006768466249,1.3892521920150913,SDSSDR16,False,0.122925,0.063518,photoz
ZTF22aaervtj,WISEA J142737.61+181534.9,216.90676,18.25969,2.4703563497346908,NED,True,0.106173,NULL,SPEC
ZTF22aaerqcx,CGCG 073-005,202.74511,11.22182,4.806746322500294,NED,True,0.080419,NULL,SPEC
ZTF22aaerltn,WISEA J135033.48-091916.2,207.63946,-9.32127,0.19860562790301392,NED,NULL,NULL,NULL,NULL
ZTF22aaerkkr,SDSS J125146.05+044619.5,192.94188958021,4.77209274474422,0.9065773662989361,SDSSDR16,False,0.12487,0.026735,photoz
ZTF22aaerkau,WISEA J130424.57+120108.4,196.10235,12.01895,0.7144751061966039,NED,True,0.129354,NULL,SPEC
ZTF22aaerkat,WISEA J130621.54+122227.2,196.58964,12.3742,1.492042224823133,NED,True,0.092467,NULL,SPEC
ZTF22aaerhqe,WISEA J120003.63+132202.6,180.01513,13.36747,3.2760006991243613,NED,True,0.15034,NULL,SPEC
ZTF22aaerfta,SDSS J135347.11+264731.4,208.446290038186,26.7920692159567,2.4721853101968354,SDSSDR16,False,0.249627,0.060669,photoz
ZTF22aaerfpk,WISEA J135916.91+275436.8,209.82049,27.91022,2.7628876369463584,NED,True,0.075709,NULL,SPEC
ZTF22aaerfnz,WISEA J134512.39+265304.7,206.30161,26.8847,7.678172740331492,NED,True,0.075271,NULL,SPEC
ZTF22aaeqtcx,WISEA J145546.98-040544.6,223.94576,-4.09573,1.778585530453576,NED,NULL,NULL,NULL,NULL
ZTF22aaeqjhk,CGCG 017-004,202.88229,-2.01836,2.288001804296457,NED,True,0.03553,NULL,SPEC
ZTF22aaeovkr,WISEA J115920.22-163056.3,179.83486,-16.51589,2.472150233247326,NED,NULL,NULL,NULL,NULL
ZTF22aaenles,SDSS J122607.61+153901.2,186.531704714507,15.6503512363395,0.2243453801149,SDSSDR16,False,0.159313,0.023334,photoz
ZTF22aaenkhp,WISEA J090342.41-040551.2,135.92679,-4.09762,0.8955310433701517,NED,NULL,NULL,NULL,NULL
ZTF22aaemttd,SDSS J134714.56+264656.0,206.810656661033,26.7822459297882,0.8950523069104558,SDSSDR16,False,0.120133,0.023931,photoz
ZTF22aaemnmb,IC 4438,217.14363,17.33457,3.8879769410183695,NED,True,0.053346,NULL,SPEC
ZTF22aaemcun,WISEA J125459.43+320551.3,193.74767,32.0976,2.256758067841227,NED,True,0.094831,NULL,SPEC
ZTF22aaemctv,SDSS J125319.82+303217.7,193.332603138828,30.5382639305014,0.9962568310085875,SDSSDR16,False,0.072197,0.01912,photoz
ZTF22aadrgut,WISEA J141933.27+541645.0,214.8885,54.27912,0.515297744325155,NED,NULL,NULL,NULL,NULL
ZTF22aadreoa,WISEA J142546.20+473429.6,216.44254,47.57492,4.431156272409777,NED,True,0.132393,NULL,SPEC
ZTF22aadrbfu,WISEA J144217.23+374214.9,220.57183,37.70414,1.9760866339392897,NED,NULL,NULL,NULL,NULL
ZTF22aadqwbg,SDSS J130154.36+551051.7,195.476508738919,55.1810276983279,2.627350721492094,SDSSDR16,False,0.152771,0.026466,photoz
ZTF22aadqlfh,WISEA J151748.92+005737.9,229.45386,0.96054,0.4319672552577775,NED,True,0.126845,NULL,SPEC
ZTF22aadqkuv,SDSS J151155.32+021101.6,227.980490022491,2.18379530512051,1.2813699635571778,SDSSDR16,False,0.516261,0.081031,photoz
ZTF22aadqjzd,WISEA J145519.90+092332.1,223.83298,9.39226,1.5135508258306527,NED,True,0.116374,NULL,SPEC
ZTF22aadqjff,WISEA J143208.32+271422.4,218.03469,27.23958,7.029196714933821,NED,True,0.060066,NULL,SPEC
ZTF22aadpvzo,SDSS J124745.51+534056.6,191.939623385708,53.6824019183405,0.7692324541491411,SDSSDR16,False,0.103318,0.026944,photoz
ZTF22aadfgky,WISEA J153649.96+264532.2,234.20817,26.75898,1.699366505175393,NED,True,0.132929,NULL,SPEC
ZTF22aadetmr,SDSS J145916.50+304039.7,224.818736174259,30.6777103506421,0.5654131441553847,SDSSDR16,False,0.118952,0.024301,photoz
ZTF22aaddtoj,WISEA J145927.27+183947.3,224.86358,18.66315,5.254140283082883,NED,True,0.072448,NULL,SPEC
ZTF22aabwvhp,KUG 1352+300B,208.65515,29.82757,5.2404182909165,NED,True,0.062539,NULL,SPEC
ZTF22aabwvbb,SDSS J144723.87+341626.2,221.849457414329,34.2739458082252,1.4473436818334657,SDSSDR16,False,0.164756,0.072099,photoz
ZTF21abrsydm,SDSS J170709.85+243114.6,256.791029130061,24.5207343454224,1.2723454283937485,SDSSDR16,False,0.206715,0.027665,photoz
