oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23absjlid,0,2MASX J14211953-1003156,215.3313495833333,-10.05432777777778,4.83632951695156,0.4203119114324282,5.256317135224163,Simbad,True,0.04422,NULL,D
ZTF23absjity,1,SDSS J150016.95+145612.3,225.070623310393,14.936749223111,0.927608044868816,0.3213392896025214,1.2122774509747472,SDSSDR16,True,0.03299755,1.444262e-05,specz
ZTF23absjheu,2,SDSS J122808.67+201046.2,187.036119738771,20.1795263068199,13.541297204289116,0.1508271745034871,13.691309640728154,SDSSDR16,True,0.02259879,1.672762e-05,specz
ZTF23absjgzq,3,SDSS J134134.61+314131.0,205.394193376283,31.6919637594499,1.560057512946422,0.601320736857801,2.1601559509181976,SDSSDR16,False,0.038526,0.034528,photoz
ZTF23absjgxb,4,SDSS J142736.65+411527.6,216.9026961863,41.2576730330588,7.326029283836755,0.9156863920134508,6.507461241371197,SDSSDR16,True,0.008917524,5.374466e-06,specz
ZTF23absjgsh,5,SDSS J131053.83+084212.6,197.724290395447,8.70350656917728,3.9074153715751927,0.3822759690722154,3.540732936476233,SDSSDR16,True,0.02132368,1.014246e-05,specz
ZTF23absjgok,6,LEDA 3081854,171.001135,-13.812484722222225,2.400394524358396,0.2518618839844868,2.1518444618944352,Simbad,True,0.06898,NULL,D
ZTF23absjede,7,SDSS J115557.13+433535.0,178.988051117776,43.5930639562827,5.255471871087611,0.625838816134732,5.879225500656573,SDSSDR16,False,0.035475,0.007785,photoz
ZTF23absiydp,8,SDSS J123821.64+542501.6,189.590175015993,54.4171115602762,0.2848710475557847,0.1957021941826782,0.2067057144910387,SDSSDR16,False,0.152801,0.050777,photoz
ZTF23absirxl,9,2dFGRS TGN098Z067,155.68154166666665,-5.381916666666666,0.866952408521772,0.9220023917289336,1.099934107657358,Simbad,False,0.072,NULL,D
