oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aaihopt,2MASX J18125482+0642319,273.22853458333327,6.708791111111111,6.244008866689583,0.5532265216026292,6.4468671273894484,Simbad,True,0.020638,0.00010699999984353781,D
ZTF23aaihfxt,WISEA J192855.87+591831.2,292.23354,59.3086,2.357906120219416,1.4538879932340327,3.3227352748069894,NED,False,NULL,NULL,NULL
ZTF23aaiheyv,WISEA J185018.66+611243.8,282.57802,61.21214,2.377490724049107,0.6339071827175522,2.3482856332898785,NED,False,NULL,NULL,NULL
ZTF23aaigydz,SDSS J172344.32+091704.6,260.934662295621,9.28462069028233,0.7408335455395494,2.3880083606963636,2.035690143107363,SDSSDR16,False,0.293185,0.074368,photoz
ZTF23aaigxsf,WISEA J174438.15+365220.6,266.15895,36.87228,0.794434096479956,1.4690310002722187,1.429333746025489,NED,False,NULL,NULL,NULL
ZTF23aaigrol,SDSS J145141.25+153900.6,222.921895818849,15.6501798989239,0.11010546163812751,0.6219021352313651,0.5152799667021059,SDSSDR16,False,0.318915,0.115617,photoz
ZTF23aaifokv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaifkij,SDSS J152316.87+405455.5,230.820275595412,40.9154311894521,2.9038055604206705,0.23156094192225224,3.1311540706401093,SDSSDR16,False,0.16191,0.032674,photoz
ZTF23aaiemoj,SDSS J131011.03+264541.9,197.545949817359,26.7616619777889,1.716921202816204,0.3213255997893185,1.3965659682863327,SDSSDR16,False,0.132658,0.011565,photoz
ZTF23aaidgxx,SDSS J102757.28+153956.2,156.988669288471,15.6656283161474,2.869539742857082,0.527619052247831,3.397117170403099,SDSSDR16,True,0.1015163,2.545046e-05,specz
ZTF23aahxsrk,SDSS J111437.89+094132.1,168.657862317991,9.69225140128366,0.8112886862959927,0.4844705692217144,1.1282152328849004,SDSSDR16,False,0.146419,0.065267,photoz
ZTF23aahwpxx,LEDA 2445544,199.03517916666667,53.598525,0.9020461916902581,0.17954381761075996,0.8035110258639891,Simbad,True,0.08428,9.999999747378752e-06,C
ZTF23aahavld,LEDA   60229,261.0879866666666,58.561456666666665,3.894750446728315,0.38117710046793835,4.104440041587874,Simbad,True,0.02786,9.000000136438757e-05,C
