oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aaqjqrf,0,SDSS J165149.02+253847.7,252.954250613932,25.6465966006887,0.3521328277596214,0.2110108160310437,0.5461007694484649,SDSSDR16,False,0.091966,0.092261,photoz
ZTF24aaqiqpw,1,UGC 10162,240.35783333333328,71.39879722222223,15.033604486431305,2.175990035603464,17.143503340358734,Simbad,True,0.03904,NULL,D
ZTF24aaqgjgr,2,SDSS J141554.38+281703.8,213.976563549642,28.284402125698,2.034262907750431,0.5307079010043648,2.488498374962356,SDSSDR16,True,0.1397644,1.837027e-05,specz
ZTF24aaqgfrp,3,SDSS J151032.61+133148.9,227.635861407261,13.5302522546217,4.744981471337496,0.2640610578298663,4.735088574202067,SDSSDR16,True,0.07462851,9.729712e-06,specz
ZTF24aaqfkpd,4,SDSS J105954.91+200947.2,164.978786349048,20.1631198213507,0.3461966959682507,0.4080891784848415,0.3709960959339884,SDSSDR16,False,0.15713,0.034782,photoz
ZTF24aaqaeby,5,SDSS J231707.88+332724.8,349.28282604835,33.4569005433111,3.673580926515749,0.4458982755031179,3.2960511674595763,SDSSDR16,False,0.104806,0.02371,photoz
ZTF24aaqactp,6,SDSS J222819.73+295110.6,337.082196123963,29.8529558830877,14.755550828613844,2.707989419922787,12.512712372497752,SDSSDR16,False,0.033583,0.010398,photoz
ZTF24aapziux,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aapzhau,8,SDSS J232547.74+511541.7,351.448912844049,51.2615998421346,2.001877027716217,0.4130216058710265,2.2489723940715405,SDSSDR16,False,0.026313,0.009132,photoz
ZTF24aapyxzn,9,WISEA J230830.40+804918.1,347.12577,80.82122,3.961360834546452,1.7433924740990028,2.6191134687809177,NED,False,NULL,NULL,NULL
ZTF24aapxjig,10,WISEA J151449.23+664110.0,228.70472,66.68597,0.3935506516385262,0.3268975685892917,0.7098572996232289,NED,False,NULL,NULL,NULL
ZTF24aapwmqc,11,SDSS J173200.06+214633.4,263.000255035965,21.7759482583697,1.294751798560675,1.0747095409530472,2.3690097549643787,SDSSDR16,False,0.193977,0.028713,photoz
ZTF24aapwjli,12,SDSS J173938.49+230437.7,264.910389620478,23.0771636875598,0.2864618192508508,0.1119662859236908,0.1798229382339421,SDSSDR16,False,0.164847,0.01318,photoz
ZTF24aaptivw,13,WISEA J231535.40+361718.5,348.89747,36.28887,3.2268402476071434,0.7657994443641014,2.625771691935517,NED,False,NULL,NULL,NULL
ZTF24aaprtht,14,WISEA J222946.28+414210.8,337.44287,41.70302,2.248722514958741,5.7763294744888976,5.536173756076398,NED,False,NULL,NULL,NULL
ZTF24aaprrcw,15,WISEA J184030.13+122754.9,280.12554,12.46533,2.9716631194241376,0.9737446989643712,1.9982600082459057,NED,False,0.062169,NULL,PUN
ZTF24aaprkyz,16,SDSS J221029.55+421542.3,332.623114570059,42.2617582007279,1.7288298553018515,4.751888928172002,5.396740057814405,SDSSDR16,False,0.063757,0.039558,photoz
ZTF24aaphxhz,17,SDSS J101614.16+703102.3,154.058990175337,70.5173318740032,3.380017390054992,0.3386804460936117,3.060955263601444,SDSSDR16,False,0.139646,0.043043,photoz
ZTF24aaphldk,18,SDSS J225657.13+331041.6,344.238026895124,33.1782223760307,2.487258875573009,0.0632616535686347,2.535159784152497,SDSSDR16,False,0.114998,0.027266,photoz
ZTF24aapedby,19,SDSS J113625.58+153142.8,174.106602010692,15.52858020977,5.815627901187605,1.4213242585642305,4.408029798913013,SDSSDR16,True,0.03612793,8.643226e-06,specz
ZTF24aapcudz,20,SDSS J223640.77+341320.4,339.169893372222,34.2223497191697,4.758836712330268,0.4995877095366942,4.259895811236,SDSSDR16,False,0.078689,0.015142,photoz
ZTF24aaovvjo,21,SDSS J140622.22+164518.2,211.592563624927,16.7550558823083,2.5932857621364054,3.9532348713812375,2.097257316527677,SDSSDR16,False,0.567489,0.153865,photoz
ZTF24aaooxfm,22,MASTER OT J224910.38+340850.6,342.29324999999994,34.14738888888889,0.3630717067318457,0.9337133658600344,0.9286921188073204,Simbad,False,--,NULL,NULL
