oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aaakpqx,SDSS J125056.17+011443.6,192.734027601264,1.24545602624543,1.1373849606414506,0.21590874560102008,1.3524698829096344,SDSSDR16,False,0.164775,0.074234,photoz
ZTF24aaakoxe,SDSS J114145.10+011325.7,175.437921146283,1.22380706898966,2.2789272218984205,0.32853591979406893,2.517522314015943,SDSSDR16,False,0.119783,0.037139,photoz
ZTF24aaakowo,6dFGS gJ114218.9-053914,175.5787683333333,-5.654005555555556,10.967673586300466,0.49300705969949754,11.417516376584269,Simbad,False,0.0558,NULL,D
ZTF24aaakofx,WISEA J111401.98-215221.7,168.50829,-21.87272,6.958031660117287,0.6109939417149176,6.936877873125292,NED,False,NULL,NULL,NULL
ZTF24aaakoao,LEDA  753321,174.18916249999998,-27.54729166666667,6.638437478622254,0.516049199789752,6.99870500370413,Simbad,True,0.02796,0.00016999999934341758,D
ZTF24aaakoan,WISEA J115914.95-232612.5,179.81256,-23.43696,0.5423317678617597,1.0631562499062275,0.8777987857792094,NED,False,NULL,NULL,NULL
ZTF24aaakaub,LCRS B115444.2-123818,179.32373,-12.91679,2.037370258765311,1.6037109290576632,0.8606574059177501,NED,False,NULL,NULL,NULL
ZTF24aaakanc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aaajyaf,LEDA  813740,153.57833333333332,-22.470277777777778,1.9911532472760776,0.16876436482353682,2.1321539594783836,Simbad,False,--,NULL,
ZTF24aaajgpu,2MASX J10061965+3551519,151.5819870833333,35.8643225,7.454304424971047,0.3688209169797141,7.595146530484423,Simbad,True,0.11051,1.9999999494757503e-05,C
ZTF24aaaisai,SDSS J100608.85+053245.0,151.536878794005,5.54584803397093,2.0314720319266337,0.4655557314998282,1.5869883167396241,SDSSDR16,True,0.09641164,1.364493e-05,specz
ZTF24aaaiqwp,SDSS J102040.40+202006.3,155.168341248439,20.3350859892253,0.8242550157114853,0.3896549030839992,0.7705695248054122,SDSSDR16,False,0.129369,0.029844,photoz
ZTF24aaaiqlj,SDSS J103948.94+222717.3,159.95390686278,22.4548196716104,0.6401545829796319,0.4438336192193852,1.0518261385884484,SDSSDR16,False,0.125501,0.041065,photoz
ZTF24aaaiipb,SDSS J101050.21+230550.6,152.709190948601,23.0974034176204,4.146769418011859,0.38029609838392736,4.521919930451028,SDSSDR16,True,0.05668466,1.28284e-05,specz
ZTF24aaahyag,SDSS J095813.20+110937.7,149.555008004304,11.1604933519329,5.871633484958152,0.5450789401737132,5.470158787237545,SDSSDR16,True,0.1072341,7.021809e-06,specz
ZTF24aaahxwr,SDSS J100506.32+172921.0,151.276316500406,17.4891768392997,0.18475765871839483,0.14483784531325844,0.1988797749890204,SDSSDR16,False,0.104247,0.028868,photoz
ZTF24aaabljq,SDSS J104645.01+295434.1,161.687541669068,29.9094800177812,0.3602520040487485,0.2595756197319586,0.5284682215368487,SDSSDR16,False,0.158672,0.108399,photoz
ZTF23abvsckl,WISEA J120937.72-082755.8,182.40671,-8.46537,1.9218628445799864,1.5422176487001655,0.44329755979528085,NED,False,NULL,NULL,NULL
ZTF23abvrixz,SDSS J111612.64+485649.8,169.052664460237,48.9471665653844,4.277903646950957,0.5032954648768302,4.220552499274401,SDSSDR16,True,0.1113542,2.536207e-05,specz
