oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abamsmu,WISEA J042037.68-124047.7,65.15684,-12.67964,1.8837035142218688,1.013868817392347,0.9266727446789539,NED,False,NULL,NULL,NULL
ZTF23abamrly,SDSS J081217.46+554852.2,123.072731314522,55.8145072824818,0.38599720960210104,0.14789037817415093,0.352725960435564,SDSSDR16,False,0.347571,0.135014,photoz
ZTF23abalcev,SDSS J011120.61+245850.9,17.8358592418838,24.9808193638917,9.630641214970348,0.6552739568904099,9.627898024534932,SDSSDR16,False,0.059441,0.017569,photoz
ZTF23abajfgk,WISEA J152824.56+290657.0,232.10224,29.11582,0.4856407895260541,0.28235983776495166,0.25287797306527415,NED,False,NULL,NULL,NULL
ZTF23abajasi,WISEA J182908.85+455944.8,277.28692,45.99572,3.888402464865073,0.5381448956553336,3.984129872784198,NED,False,NULL,NULL,NULL
ZTF23abajamm,SDSS J193407.81+624518.5,293.532531805354,62.755140215614,2.7908074442188733,0.2545277129226218,2.5366235982212477,SDSSDR16,False,0.089783,0.019914,photoz
ZTF23aazsige,WISEA J030833.71+763609.2,47.14024,76.60258,0.7619590325710133,0.359940383333626,1.0926981412002883,NED,False,NULL,NULL,NULL
ZTF23aazsdpf,WISEA J234222.20-211655.5,355.59241,-21.28215,0.6993200019095013,0.6852307235869634,0.07295836805024773,NED,False,NULL,NULL,NULL
ZTF23aazofzx,SDSS J012300.22+450323.3,20.7509088703823,45.0564967825041,0.22768131706401698,0.12588814376905297,0.2072657640517222,SDSSDR16,False,0.11619,0.039245,photoz
ZTF23aazmcmn,SDSS J172718.82+332620.5,261.828411867346,33.4390293753364,0.781320632151129,0.3666132696820681,1.1309192498448972,SDSSDR16,False,0.085425,0.012108,photoz
ZTF18aawzdzt,WISEA J152824.56+290657.0,232.10224,29.11582,0.4418357994046097,0.21077836510870274,0.2528779586043045,NED,False,NULL,NULL,NULL
