oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abwerkf,WISEA J071719.33+111923.9,109.33071,11.32302,3.9446156003067827,NED,NULL,NULL,NULL,NULL
ZTF21abwdykw,SDSS J020849.64-074540.3,32.20687,-7.76121,0.11494483094632993,NED,False,2.755,NULL,PHOT
ZTF21abwdpmd,WISEA J041851.15+693143.2,64.71313,69.52867,4.276658324339513,NED,NULL,NULL,NULL,NULL
ZTF21abwcnod,SDSS J011921.67+243734.2,19.840282348107603,24.6261868752568,1.5148952807233709,SDSSDR16,False,0.10303399999999999,0.012958,photoz
ZTF21abwcned,SDSS J011408.11+112929.9,18.533784683276302,11.491637526684999,1.7569926934595665,SDSSDR16,False,0.091183,0.022461000000000002,photoz
ZTF21abwcndk,SDSS J010901.30+022550.4,17.2554363268839,2.4306753832837997,3.8920104302358167,SDSSDR16,False,0.107083,0.034987,photoz
ZTF21abwcgvh,WISEA J004936.93-200952.0,12.40392,-20.16453,0.45146057914533266,NED,False,0.108842,NULL,PHOT
ZTF21abwbtii,WISEA J235425.01-152236.8,358.60333,-15.37739,3.5170356005855603,NED,NULL,NULL,NULL,NULL
ZTF21abwboir,SDSS J235619.92+045705.1,359.082981473618,4.95141626356618,3.059758570191391,SDSSDR16,False,0.163572,0.015124,photoz
ZTF21abwbmxq,SDSS J233733.23+053701.0,354.38844578877405,5.616964623382901,0.5580779637806086,SDSSDR16,False,0.21654099999999998,0.072625,photoz
ZTF21abwbcsv,WISEA J000038.88-194644.3,0.16183,-19.77889,3.375529384921577,NED,NULL,NULL,NULL,NULL
ZTF21abwaibs,SDSS J203432.80+072001.0,308.636656896978,7.333625545198469,0.9955164417304876,SDSSDR16,False,0.148728,0.00925,photoz
ZTF21abwaenq,SDSS J194255.94+362641.4,295.733082411696,36.444843809638705,2.0484758397435,SDSSDR16,False,0.129072,0.032182,photoz
ZTF21abvyxyb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abvyxfs,WISEA J185522.76+502524.5,283.84521,50.42286,5.152159835762613,NED,False,0.087999,NULL,PHOT
ZTF21abvyvfj,WISEA J184900.21+340312.3,282.25088,34.05336,0.4882331361154205,NED,NULL,NULL,NULL,NULL
ZTF21abvyume,WISEA J182146.21+405505.5,275.4426,40.9181,1.50921156244299,NED,NULL,NULL,NULL,NULL
ZTF21abvytnp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abvytjb,SDSS J182400.08+153037.1,276.000323453797,15.510317452235698,1.529420835817138,SDSSDR16,False,0.056498,0.033481,photoz
ZTF21abvyqqm,WISEA J174632.81+363639.7,266.63665,36.61102,0.5594336428512889,NED,NULL,NULL,NULL,NULL
ZTF21abvyqlk,SDSS J174537.44+484945.4,266.405998297359,48.829297573327,0.6889862310015803,SDSSDR16,False,0.066372,0.020459,photoz
ZTF21abvypkt,WISEA J175920.40+571448.4,269.83421,57.24731,2.021251845387312,NED,False,0.040045,NULL,PHOT
ZTF21abvyjss,2MASS J17104724-1431256,257.69685,-14.52378,0.5991279120046643,NED,NULL,NULL,NULL,NULL
ZTF21abvyjsg,WISEA J164535.76+064059.7,251.39906,6.68306,0.4256699079056125,NED,NULL,NULL,NULL,NULL
ZTF21abvyhqr,SDSS J161123.38+091150.3,242.847422248398,9.19732636727117,0.6351456272094101,SDSSDR16,False,0.192077,0.06812,photoz
ZTF21abvyheu,2MASS J15594351+2819156,239.93125,28.32087,1.1795509457170195,NED,True,0.092039,NULL,SPEC
ZTF21abvyhda,KUG 1559+227,240.43749,22.56433,1.554420614734923,NED,True,0.051445,NULL,SPEC
ZTF21abvydzl,WISEA J141359.68+420336.5,213.49865,42.06014,1.6386494553338784,NED,True,0.115821,NULL,SPEC
ZTF21abvydts,SDSS J142353.57+431528.3,215.973208690324,43.2578616126686,6.202562331040521,SDSSDR16,False,0.066419,0.02483,photoz
ZTF21abvydqt,SDSS J144803.07+240347.3,222.012801126945,24.063144136342697,1.2880673970092167,SDSSDR16,False,0.116166,0.026508999999999998,photoz
ZTF21abvydoz,SDSS J153224.55+040855.0,233.102301137136,4.14861660676751,2.776378503698096,SDSSDR16,False,0.16708800000000001,0.038216,photoz
ZTF21abvydkd,SDSS J153248.62+012958.0,233.202601327643,1.4994515226144098,0.6839837908420233,SDSSDR16,False,0.279063,0.139255,photoz
ZTF21abvyczt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abvxqnn,WISEA J080135.45+452851.7,120.39805,45.48094,4.488767660690153,NED,NULL,NULL,NULL,NULL
ZTF21abvwubt,2MASX J02323326+5425391,38.13867,54.42764,0.9639775480061727,NED,NULL,NULL,NULL,NULL
ZTF21abvvuhm,WISEA J230516.46-142329.5,346.31858,-14.39139,1.231104901081842,NED,NULL,NULL,NULL,NULL
ZTF21abvtynt,WISEA J225739.06+143005.0,344.41269,14.50131,8.335386526188227,NED,True,0.063341,NULL,SPEC
ZTF21abvtvpr,SDSS J232350.48-182505.4,350.96031437833295,-18.4181759168962,1.3874008477506417,SDSSDR16,False,0.096877,0.04181,photoz
ZTF21abvtuir,WISEA J220706.91-203410.0,331.77879,-20.56972,13.851640849305072,NED,True,0.057216,NULL,
ZTF21abvtkcx,LEDA  978545,323.05125,-10.410555555555556,3.487316522717604,Simbad,NULL,NULL,NULL,NULL
ZTF21abvtikp,WISEA J213834.98-182210.2,324.64576,-18.36956,2.3476822305830907,NED,NULL,NULL,NULL,NULL
ZTF21abvthho,WISEA J215441.80-204449.3,328.6745,-20.74686,2.4620483740085133,NED,True,0.069581,NULL,
ZTF21abvtfxn,WISEA J210247.61-255358.4,315.69837,-25.89953,1.224859797945745,NED,False,0.080074,NULL,PHOT
ZTF21abvsvgp,SDSS J211631.62+193736.1,319.13174007435003,19.626704885692302,1.1784137655271831,SDSSDR16,False,0.128354,0.050052,photoz
ZTF21abvspet,WISEA J200543.62+560546.3,301.43175,56.09621,1.2364630916283865,NED,NULL,NULL,NULL,NULL
ZTF21abvrxww,SDSS J204513.19-021220.8,311.30494156762296,-2.2057857904958196,5.007547993578001,SDSSDR16,False,0.146884,0.031495,photoz
ZTF21abvrxau,UGC 11631,311.99979,-0.18,11.144739851164012,NED,True,0.01411,NULL,
ZTF21abvrrmy,WISEA J220117.24+385745.3,330.32158,38.96294,16.981186211360953,NED,False,0.046674,NULL,PHOT
ZTF21abvrpgs,WISEA J210930.49+153530.6,317.37761,15.59173,5.241867497201222,NED,NULL,NULL,NULL,NULL
ZTF21abvrmsr,WISEA J211707.70+010001.5,319.28206,1.00043,0.35650222882522553,NED,True,0.13531,NULL,SPEC
ZTF21abvrlup,2MASX J21324779-0828509,323.199,-8.48066,4.0596365437927915,NED,True,0.091092,NULL,SPEC
ZTF21abvragt,SDSS J164353.95+754302.2,250.974800823507,75.71730034912541,1.6461148293070904,SDSSDR16,False,0.094356,0.023515,photoz
ZTF21abvqsrf,WISEA J174410.55+301453.6,266.04398,30.24823,0.3173738358862616,NED,NULL,NULL,NULL,NULL
