oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aauuesu,SDSS J020340.41+051948.2,30.9183662844329,5.33006364221182,0.5345518705936245,0.5250640282173326,0.22568711491197976,SDSSDR16,False,0.13698,0.050885,photoz
ZTF23aauucpe,SDSS J020050.39+013118.1,30.2099561247402,1.52170809166785,1.0629576094974642,0.5363386667111396,0.6003109081449046,SDSSDR16,False,0.224873,0.073168,photoz
ZTF23aauubgg,2MFGC 1628,31.662283333333328,50.30268888888889,16.835452166174047,1.4231676577538497,15.54182352708125,Simbad,False,--,NULL,
ZTF23aauuaug,SDSS J022159.03+445458.5,35.4959622019816,44.9162601046893,0.3920195235472447,0.17051147687959461,0.26793345423578946,SDSSDR16,False,0.247536,0.064855,photoz
ZTF23aautolj,WISEA J221240.50+324722.6,333.16861,32.78972,2.2847233383499246,0.1114792057522506,2.1797592766239053,NED,False,NULL,NULL,NULL
ZTF23aausdrx,SDSS J181824.94+415708.8,274.603915395927,41.9524667495863,1.1721010106666556,0.6293224705872529,1.3408140430354414,SDSSDR16,False,0.272912,0.119886,photoz
ZTF23aaurman,WISEA J182339.13+251436.8,275.91304,25.24361,8.301821160631103,0.5603071882145442,8.159024411668202,NED,False,0.06834,NULL,PUN
ZTF23aaurhgm,SDSS J172044.31+304305.3,260.18462290386,30.718144132429,3.271322427972477,0.16973249171078036,3.397251672484617,SDSSDR16,False,0.080313,0.021003,photoz
ZTF23aauradw,WISEA J174344.19+334409.7,265.93415,33.73605,0.7771495989983422,0.7568830850169967,0.17649744071801113,NED,False,NULL,NULL,NULL
ZTF23aauqsee,WISEA J181708.04+490701.7,274.28312,49.11716,2.3799259339042105,0.475238704631503,1.9286906003948339,NED,False,NULL,NULL,NULL
ZTF23aauoqrn,SDSS J163036.46+555340.6,247.651904009788,55.8946326974789,4.34682776875272,0.3866441073623202,4.650515058390723,SDSSDR16,False,0.136128,0.028029,photoz
ZTF23aauonle,WISEA J170754.73-163912.9,256.97806,-16.65358,3.4719145550503994,0.7397954094030535,4.185000539316113,NED,False,NULL,NULL,NULL
ZTF23aauiweh,WISEA J162104.68+750156.9,245.26952,75.03248,2.0960873404590914,0.1246999137745096,2.150754960386704,NED,False,NULL,NULL,NULL
ZTF23aauevvh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaucaqp,SDSS J153700.74+462822.6,234.253074452613,46.4729578166977,1.0756084933450054,0.5139660837463047,0.5691489707384121,SDSSDR16,False,0.071577,0.026902,photoz
ZTF23aatukuu,SDSS J165440.82+421307.7,253.670079548119,42.2188219943491,3.5292831442287618,0.527655639172802,3.9154496149988387,SDSSDR16,False,0.120126,0.034597,photoz
ZTF23aarytnu,WISEA J020308.82+350034.5,30.78712,35.00953,2.6978032442207094,1.4159841679774336,3.873531104492749,NED,False,NULL,NULL,NULL
ZTF23aapwlkh,SDSS J015107.72+254417.1,27.7821581400293,25.7380913879409,2.4332794104748054,0.5045700293734672,2.229241263014512,SDSSDR16,False,0.037121,0.009368,photoz
