oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aantznp,WISEA J195908.63-235827.0,299.78608,-23.97419,1.8642671196881988,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanvita,WISEA J184704.91+462638.9,281.77071,46.44396,4.0231521580893,NED,False,NULL,NULL,NULL,0.0,0.7109363814514462,4.677050786091313
ZTF23aanuttn,WISEA J200142.86-103421.8,300.42854,-10.57286,1.8919185662381592,NED,False,0.071167,NULL,PUN,1.0,0.503932173232471,2.3954586836921328
ZTF23aanuryz,WISEA J203205.26-055137.4,308.02193,-5.86041,5.6662608101257055,NED,False,NULL,NULL,NULL,2.0,1.683887118021907,4.03409526769251
ZTF23aanukpu,WISEA J195815.55+023025.8,299.56483,2.50725,1.8523231645864964,NED,False,0.06236,NULL,PUN,3.0,0.4633992684218024,2.2290772352191155
ZTF23aanukan,SDSS J175347.66+465908.7,268.448576287656,46.985759487229,3.585280566515591,SDSSDR16,False,0.078773,0.023227,photoz,4.0,0.2473266326265285,3.3861140975447865
ZTF23aanuiba,SDSS J202713.49-052309.3,306.806226830103,-5.3859355786643,0.4444033217707518,SDSSDR16,False,0.114664,0.040566,photoz,5.0,0.5417667807759132,0.1446961329830947
ZTF23aanuebo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.0,NULL,NULL
ZTF23aanudld,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.0,NULL,NULL
ZTF23aantjms,WISEA J181633.67+453037.3,274.14021,45.51047,6.0067709218894265,NED,False,NULL,NULL,NULL,9.0,0.3792758738774142,5.648790023884992
ZTF23aanthwm,WISEA J181629.24+803909.4,274.1216,80.65262,6.665473859970343,NED,False,NULL,NULL,NULL,10.0,0.6151681727890163,7.25593356829564
ZTF23aanteou,SDSS J175320.91+413414.1,268.337119151355,41.5705889358162,0.7671961258513179,SDSSDR16,False,0.42637,0.072356,photoz,11.0,2.8522109767108828,3.272020421803931
ZTF23aantbrc,SDSS J162855.91+371003.7,247.232962115984,37.1677050496459,2.432898235944584,SDSSDR16,False,0.083144,0.028211,photoz,12.0,0.7591080158645144,2.0356361791174087
ZTF23aantapt,WISEA J191430.64+694337.2,288.62772,69.72701,1.5000769401685763,NED,False,NULL,NULL,NULL,13.0,0.5987862358726452,2.057184238361628
ZTF23aansumt,SDSS J170222.55+100641.3,255.593945513055,10.1114758953842,0.1415537490653867,SDSSDR16,False,0.125571,0.037671,photoz,14.0,0.3989051286062471,0.5404345449335501
ZTF23aansses,SDSS J165943.22+113259.3,254.930066737235,11.5498115180681,0.3538077796764092,SDSSDR16,False,NULL,NULL,photoz,15.0,1.5294181657980317,1.3244923527629864
ZTF23aansqnd,WISEA J155306.56+735300.6,238.27767,73.88347,4.162006554450938,NED,False,NULL,NULL,NULL,16.0,0.6457970088983066,3.9178681642531674
ZTF23aanspkk,SDSS J153912.57+650721.0,234.802383882881,65.1225066591677,2.2813761506841583,SDSSDR16,False,0.106533,0.025,photoz,17.0,0.1591260322601388,2.3914670750442077
ZTF23aansozr,SDSS J171631.98+563937.6,259.133234701197,56.6604667727395,0.4839024887220752,SDSSDR16,False,0.175973,0.117671,photoz,18.0,0.0785349382527743,0.4468128623725396
ZTF23aansgpp,SDSS J132344.98+551523.5,200.937421372012,55.256528429395,2.8915606112863106,SDSSDR16,True,0.06630453,2.00765e-05,specz,19.0,0.2228294459944446,3.012089646238868
ZTF23aansghp,SDSS J132824.87+571257.1,202.103609958526,57.2158670239847,3.2390783540271624,SDSSDR16,True,0.1149903,2.559598e-05,specz,20.0,0.4738043177982288,3.395390260191212
ZTF23aansfgo,SDSS J152504.45+345711.6,231.268523968337,34.9532391515783,0.3997162228664462,SDSSDR16,False,0.144479,0.031432,photoz,21.0,0.6643105852240662,1.0629384414794258
ZTF23aanpqba,SDSS J164830.05+191819.3,252.125192600638,19.3053685255806,3.1919248928995434,SDSSDR16,True,0.03462475,1.412862e-05,specz,22.0,0.4467193048039333,3.1464153878759693
ZTF23aandtuw,WISEA J165519.61+515232.5,253.83167,51.87561,1.17865057151303,NED,False,NULL,NULL,NULL,23.0,0.6164096041910072,1.3947880633054004
