oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22abbpvzk,SDSS J152745.64+255312.4,231.940169540083,25.8867938989252,1.3785874998629342,0.36630211840662463,1.6583918261605766,SDSSDR16,False,0.084501,0.037244,photoz
ZTF22abbjdoz,SDSS J224253.72+183812.9,340.723840577557,18.6369235530615,1.9798591386741138,0.5631254058265965,2.497328030312089,SDSSDR16,False,0.100221,0.029679,photoz
ZTF22abbjbxi,SDSS J235852.28+181520.5,359.717849968685,18.2557103160106,0.8572828919450527,0.44601667753597024,0.6035287653597475,SDSSDR16,False,0.156512,0.053859,photoz
ZTF22abbemze,SDSS J215644.18+155117.0,329.184062612264,15.8547432438896,1.9793497164651803,0.643055573288525,1.6579605451725252,SDSSDR16,False,0.117852,0.053842,photoz
ZTF22abbbwtl,SDSS J232735.92+163915.8,351.899663234317,16.6544071717664,2.824335299766906,0.43391051736182856,2.535805384662406,SDSSDR16,False,0.058942,0.011452,photoz
ZTF22abazigo,WISEA J175542.63+311314.0,268.92755,31.22054,0.47231147138312524,0.2972932609604753,0.20031713910302665,NED,False,NULL,NULL,NULL
ZTF22abaobsx,SDSS J172300.35+593009.1,260.751440695377,59.5025433930691,3.5962506681749313,0.49424109288388646,3.637137738676881,SDSSDR16,False,0.185409,0.046899,photoz
ZTF22abajepp,SDSS J023525.05-035218.4,38.8543770220818,-3.8717840231071,0.30922941135384874,0.7236968270920532,0.43733505931087174,SDSSDR16,False,0.095574,0.034881,photoz
ZTF22ababfug,SDSS J014606.38+015519.8,26.5265810363215,1.92218027662447,7.396837272434452,0.6327290091032568,7.0768772190799645,SDSSDR16,True,0.1674521,2.225183e-05,specz
ZTF22aaynrna,SDSS J220606.23+174935.6,331.525975167014,17.8265727614335,2.0327735837845466,0.45012152179738546,2.20262816614306,SDSSDR16,False,0.201275,0.035512,photoz
ZTF20acsdpsg,2MASX J07215663+5550243,110.48620166666666,55.840205000000005,1.3387669535862077,0.25625345213742284,1.1149161307743067,Simbad,False,0.037668,NULL,D
ZTF19abyxant,2MASS J07134236+1603136,108.4265,16.0538,4.201576584814002,0.3345234076537461,3.905376824278533,NED,False,NULL,NULL,NULL
