oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25abozrvi,0,SDSS J063413.16+373622.0,98.5548393534341,37.6061272796004,1.5404508640285712,0.70914445214959,0.930780416560123,SDSSDR16,False,0.285397,0.077535,photoz
ZTF25abozpxw,1,WISEA J063558.02+310130.2,98.99179,31.02508,0.6631613325130495,4.805535864150197,4.30489527422293,NED,False,NULL,NULL,NULL
ZTF25abozgwr,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25aboyrck,3,SDSS J013758.23+142425.0,24.4926144601545,14.4069466749004,0.341378638737518,0.1488819919729156,0.2102810878387476,SDSSDR16,False,0.10859,0.063751,photoz
ZTF25abovbzk,4,SDSS J152039.65+284146.3,230.165218509253,28.6961996998902,0.2395461162302609,0.178306135777386,0.0990509399416558,SDSSDR16,False,0.251902,0.067449,photoz
ZTF25abogvjf,5,WISEA J015956.72+352730.9,29.98636,35.45858,1.4272594814893889,0.8972032762607544,2.187046581930042,NED,False,NULL,NULL,NULL
ZTF25abogteg,6,NGC   140,7.835195416666667,30.79253333333333,23.5792343740028,1.9824855266681896,22.921101622749006,Simbad,True,0.021717,1.0006938143779689e-05,C
ZTF25abnracp,7,WISEA J024354.57+414233.8,40.97741,41.7094,6.52179597879234,0.405220272251216,6.865288778096778,NED,False,0.038047,NULL,PUN
ZTF25abnqqtq,8,SDSS J004435.37-033805.7,11.1473933082267,-3.6349328435915,6.808232055762361,0.4007251960432544,6.830598454409347,SDSSDR16,False,0.094602,0.018398,photoz
ZTF25abmydkf,9,WISEA J062412.54+590012.3,96.05227,59.00344,0.9856796151906914,0.4953650354036963,1.3949146868565705,NED,False,NULL,NULL,NULL
ZTF25abmqjni,10,SDSS J154516.17+293153.4,236.317357417736,29.5315042919638,5.351604750809534,0.086026576935524,5.267935011139154,SDSSDR16,True,0.1115666,7.256502e-06,specz
ZTF25abmnyso,11,WISEA J062312.08+752343.8,95.80037,75.39552,1.0794912782918369,0.1977175905283676,1.1871962099324669,NED,False,NULL,NULL,NULL
ZTF25abluzpd,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25ablhcti,13,WISEA J062335.34+461452.9,95.89728,46.24803,0.5708773737877685,0.649929059996071,0.2420516682269857,NED,False,NULL,NULL,NULL
ZTF25ablgyjm,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25ablgxyq,15,WISEA J065738.93+765816.1,104.41222,76.97115,3.690070018524575,0.2862166013172494,3.975579920239376,NED,False,0.063499,NULL,PUN
ZTF25ablgxyi,16,WISEA J065857.39+500541.8,104.73915,50.09496,1.2781407901366346,0.1136674846453484,1.2333757830910894,NED,False,NULL,NULL,NULL
