oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aadrvbt,WISEA J215339.40+331304.4,328.41439,33.2179,1.046692917494071,NED,NULL,NULL,NULL,NULL
ZTF22aadqqcd,WISEA J192635.97-064704.4,291.64975,-6.78456,1.7786328950539712,NED,False,0.082715,NULL,PHOT
ZTF22aadqhkq,WISEA J112802.14+711042.9,172.00981,71.1785,2.5606660077685452,NED,NULL,NULL,NULL,NULL
ZTF22aadqcde,SDSS J114113.75+750117.9,175.307302060789,75.0216480441761,0.6140643517170997,SDSSDR16,False,0.182827,0.057159,photoz
ZTF22aadqbcq,WISEA J125017.95+794931.8,192.57441,79.82553,2.169998917211922,NED,NULL,NULL,NULL,NULL
ZTF22aadpzsi,2MASS J12432045+8534211,190.83525,85.57253,0.6219062001533652,NED,NULL,NULL,NULL,NULL
ZTF22aadpuwi,SDSS J123015.04+630632.1,187.562645955183,63.1089187720807,1.3652510744209074,SDSSDR16,False,0.126708,0.022964,photoz
ZTF22aadpsxa,SDSS J122611.88+410106.9,186.549507901035,41.0185836918248,0.4969309057462884,SDSSDR16,False,0.066101,0.174294,photoz
ZTF22aadpsnz,SDSS J114353.91+572748.6,175.974614293127,57.463517596084,0.18494014711142695,SDSSDR16,False,0.23814,0.055766,photoz
ZTF22aadpscu,SDSS J122534.60+454107.2,186.394185959303,45.6853376606099,10.710886987751191,SDSSDR16,True,0.002376386,6.533301e-06,specz
ZTF22aadpruq,SDSS J110937.49+514409.9,167.40619153528,51.7360869626926,1.4462434943101163,SDSSDR16,False,0.141211,0.031609,photoz
ZTF22aadprft,WISEA J094659.35+732533.8,146.74663,73.42618,0.9553532307443598,NED,NULL,NULL,NULL,NULL
ZTF22aadpqkj,SDSS J105627.41+625111.1,164.114213431344,62.8530861447486,0.5136610839071947,SDSSDR16,True,0.1189066,2.714386e-05,specz
ZTF22aadpqdo,SDSS J100247.07+612045.5,150.69613517619,61.345972498859,0.595132035447668,SDSSDR16,False,0.401298,0.167389,photoz
ZTF22aadpptp,WISEA J105109.01+591029.3,162.7876,59.1748,0.15928823876234763,NED,True,0.045819,NULL,SPEC
ZTF22aadpodm,WISEA J102922.23+512512.2,157.34261,51.42035,0.3979295711494247,NED,True,0.142973,NULL,SPEC
ZTF22aadpnia,SDSS J111601.63+331132.4,169.00681,33.19235,1.4679731126330438,NED,NULL,NULL,NULL,NULL
ZTF22aadpgho,MCG +09-20-098,182.079,55.64267,8.060381780148553,NED,True,0.05127,NULL,SPEC
ZTF22aadpgde,SDSS J120804.73+401117.9,182.0196974946,40.1883153735197,0.44057775085144224,SDSSDR16,True,0.07646163,2.072362e-05,specz
ZTF22aadpffd,SDSS J093544.63+395033.1,143.935948311201,39.8425524561731,1.8484966246065162,SDSSDR16,True,0.06983306,1.568929e-05,specz
ZTF22aadpder,LCRS B112852.0-121801,172.84925,-12.57669,6.575827155812657,NED,True,0.09681,NULL,
ZTF22aadoxly,WISEA J114802.40-122544.6,177.01003,-12.42906,1.842798443933615,NED,NULL,NULL,NULL,NULL
ZTF22aadouep,WISEA J111121.10+004503.1,167.83806,0.75066,0.34542321869474013,NED,True,0.1259,NULL,
ZTF22aadnzjz,WISEA J115456.96+550542.8,178.73735,55.09523,1.883668666652126,NED,True,0.097218,NULL,SPEC
ZTF22aadnyac,WISEA J141507.03+694153.8,213.77931,69.69828,0.6965305900268542,NED,NULL,NULL,NULL,NULL
ZTF22aadnxms,WISEA J141844.90+710058.0,214.68708,71.01619,1.7354590282967786,NED,NULL,NULL,NULL,NULL
ZTF22aadnxko,SDSS J135732.89+664059.5,209.387032235709,66.6832184700007,0.3398290270919995,SDSSDR16,False,0.245794,0.023565,photoz
ZTF22aadnwqn,SDSS J101750.08+624418.7,154.458668174975,62.7385326646639,0.15030168488557133,SDSSDR16,False,0.1346,0.030131,photoz
ZTF22aadnwpu,WISEA J112915.59+693803.1,172.31498,69.6342,0.19971599980372226,NED,NULL,NULL,NULL,NULL
ZTF22aadnwnv,WISEA J131655.69+521801.5,199.23202,52.30042,0.1759395516465871,NED,True,0.139395,NULL,SPEC
ZTF22aadnwlu,WISEA J124728.69+734857.7,191.86941,73.81614,3.6362654539665185,NED,NULL,NULL,NULL,NULL
ZTF22aadnwjh,SDSS J121437.08+352944.9,183.654508807109,35.4958119140057,2.01556753911389,SDSSDR16,False,0.091521,0.030221,photoz
ZTF22aadnwfe,SDSS J101653.50+593948.2,154.222933302168,59.6634030682097,1.371325121760892,SDSSDR16,False,0.18353,0.048625,photoz
ZTF22aadnvvb,SDSS J111538.00+625505.9,168.908317847096,62.9183315768907,0.29113242895047725,SDSSDR16,False,0.150519,0.024606,photoz
ZTF22aadnvoj,SDSS J110410.68+670330.9,166.044483825218,67.0585972041619,0.3117328775508557,SDSSDR16,False,0.362245,0.172976,photoz
ZTF22aadnvkz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aadnqxo,WISEA J132847.59-141825.6,202.19837,-14.30711,2.456651635393956,NED,False,0.098536,NULL,PHOT
ZTF22aadnldt,SDSS J105202.88+543058.2,163.01198409276,54.5161717935488,4.352355976836328,SDSSDR16,False,0.115323,0.028835,photoz
ZTF22aadnkqa,SDSS J102704.38+810009.0,156.768242510451,81.0025005479056,0.6189499908051467,SDSSDR16,False,0.186704,0.032333,photoz
ZTF22aadnkde,GALEXASC J093107.50+720042.8,142.78128,72.0119,2.5284097628346225,NED,NULL,NULL,NULL,NULL
ZTF22aadnjjo,SDSS J100653.12+693906.0,151.721328244298,69.6516922764381,0.7495939874917414,SDSSDR16,False,0.13644,0.028505,photoz
ZTF22aadnhql,WISEA J072721.17+593436.0,111.83823,59.57669,1.0390490727245796,NED,NULL,NULL,NULL,NULL
