oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aaeyugg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaeynog,SDSS J121335.80+155849.3,183.39917,15.98038,0.43389748836784814,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaexebc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaevoar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaeukct,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aaeyzgm,SDSS J125318.61+070301.2,193.32753677697,7.05034796161217,14.20640540910284,SDSSDR16,True,0.1069746,1.602415e-05,specz,0.0,0.739112557010108,14.88226402108737
ZTF23aaeyqoa,WISEA J134824.53-213150.1,207.10229,-21.53043,2.252748128638736,NED,False,NULL,NULL,NULL,2.0,0.3643210891113244,1.916767547656128
ZTF23aaeynpj,SDSS J114702.36+380937.7,176.759831687828,38.1604950980868,1.8728349169172127,SDSSDR16,False,0.07794,0.018479,photoz,3.0,0.4084502293759718,2.1783602092934933
ZTF23aaeyncp,SDSS J115412.76+451649.3,178.55317753869,45.2803712829303,0.8014869270410955,SDSSDR16,False,0.120733,0.038148,photoz,5.0,0.1297619092031736,0.9149153098122458
ZTF23aaeylwl,SDSS J114559.63+292757.2,176.498466113305,29.4659148107392,9.469361936180771,SDSSDR16,True,0.09534201,1.970859e-05,specz,6.0,0.2886117925001223,9.199956936448816
ZTF23aaeyfto,SDSS J114532.60+154448.0,176.385847117256,15.7466873289457,5.337721105315804,SDSSDR16,True,0.1584773,3.23918e-05,specz,7.0,0.4114697883427947,5.7462468766035375
ZTF23aaexxwk,SDSS J135356.03-011740.7,208.483447364234,-1.29465069660684,0.4326488738787738,SDSSDR16,False,0.157468,0.053415,photoz,8.0,0.4892239170358624,0.1065541808636066
ZTF23aaexdcp,2MASX J11175243-0426080,169.46868916666662,-4.435691666666667,6.02050593154947,Simbad,True,0.05216,NULL,D,10.0,0.2629658723238752,5.836823656129232
ZTF23aaexcmm,SDSS J103332.27+414559.8,158.384473027883,41.7666352861369,9.36757370085646,SDSSDR16,True,0.06273153,1.290807e-05,specz,11.0,0.2654174787145773,9.20816298678287
ZTF23aaexbos,SDSS J101523.81+380957.4,153.849208533239,38.1659604842688,1.400545835154848,SDSSDR16,True,0.08157296,1.908623e-05,specz,12.0,0.4484644171850727,1.0126959751084743
ZTF23aaewyuh,SDSSCGB 66174.1,165.37854583333333,37.54640277777778,3.4463242225620503,Simbad,True,0.14412,0.000159999995958,C,13.0,0.2074804328514198,3.433529359952928
ZTF23aaewxqd,SDSS J112515.73-104810.6,171.315545898729,-10.8029657345808,3.812491179375199,SDSSDR16,False,0.111882,0.013551,photoz,14.0,0.4062166482931075,4.058525776575671
ZTF23aaewcmg,WISEA J104406.66-100659.7,161.02789,-10.11699,1.5544455742364158,NED,False,NULL,NULL,NULL,15.0,1.5623793018519148,2.3811692876908648
ZTF23aaetxhw,2MASX J08112409-1219422,122.85043916666666,-12.32840722222222,9.54812840924916,Simbad,True,0.04105,NULL,D,18.0,0.4460281176546657,9.906996224020425
ZTF23aaetuof,SDSS J084447.19+065225.3,131.196612925686,6.87371634732912,2.252314460134269,SDSSDR16,True,0.07265916,1.876101e-05,specz,19.0,0.3207262498419609,1.9923043252302264
ZTF23aaetomd,WISEA J053547.40+682012.9,83.94752,68.33694,2.137740239384803,NED,False,NULL,NULL,NULL,20.0,0.6115870656107466,2.749326257207608
ZTF23aaetoiq,WISEA J062613.28+633006.0,96.55467,63.50187,2.8489465698060723,NED,False,NULL,NULL,NULL,21.0,0.7146929006109197,2.288506134099052
ZTF23aaepnre,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.0,NULL,NULL
ZTF23aaeldtx,SDSS J083905.21+325544.4,129.771719811987,32.9290072754426,0.3712671082610962,SDSSDR16,False,0.074598,0.021592,photoz,23.0,0.131242601492957,0.3318640711299619
ZTF23aaelciy,LEDA 2086374,133.85565416666665,36.75699166666666,9.488038827472948,Simbad,True,0.04343,9.999999747378752e-06,C,24.0,0.6928303364461397,8.935253110951793
ZTF23aaefozl,2MASX J11350584+4440164,173.77426541666665,44.67120305555555,4.447849391053351,Simbad,True,0.12475,1.9999999494757503e-05,C,25.0,0.2830180166608307,4.495584175633762
ZTF23aaecdmo,SDSS J130035.11+015515.0,195.146296961481,1.92083546751979,3.0151131677462564,SDSSDR16,False,0.112332,0.0286,photoz,26.0,0.1780869666286742,3.1435178851029284
ZTF20acofuli,WISEA J082121.02+641124.9,125.33747,64.1904,1.982123295164044,NED,False,NULL,NULL,NULL,27.0,0.4502961808829639,2.322459764212526
