oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abbekte,0,SDSS J015441.24+284727.7,28.6718196053281,28.7910339513686,2.454516137906738,0.2263673818151405,2.2402185084338084,SDSSDR16,False,0.113606,0.028265,photoz
ZTF23abbejvg,1,LEDA  836012,43.19208333333333,-20.859722222222224,3.175929386905658,0.8313372545409299,3.0511796298900524,Simbad,False,--,NULL,NULL
ZTF23abbdfpt,2,WISEA J224142.63-254813.9,340.42766,-25.80388,1.8450123906470544,3.125724852811705,2.631973636369896,NED,False,NULL,NULL,NULL
ZTF23abbdbsh,3,SDSS J012235.81+015327.4,20.6492040428014,1.89096273252225,2.476482178407484,0.657662933940954,1.819940719396938,SDSSDR16,False,0.023413,0.006838,photoz
ZTF23abbbygf,4,SDSS J010440.33-010313.2,16.1680355502882,-1.05368608959175,0.6409453766946153,0.5141175535046739,0.8120211279497513,SDSSDR16,False,0.099677,0.030979,photoz
ZTF23abbbqdc,5,WISEA J232820.42-274750.1,352.08582,-27.79776,2.3969017036703826,0.6327003400849265,1.818737492703464,NED,False,NULL,NULL,NULL
ZTF23abbbfzi,6,SDSS J210728.31-112116.5,316.867961823117,-11.3545980465325,3.576464302805867,0.5699292169226716,3.358067895424038,SDSSDR16,False,0.080569,0.039719,photoz
ZTF23abbavnp,7,SDSS J181605.14+431211.7,274.021404449003,43.2032600540016,4.152390419822141,1.0973848091767011,4.94053037655262,SDSSDR16,False,0.086777,0.026143,photoz
ZTF23abbatvq,8,WISEA J203400.87+560939.9,308.50374,56.16104,1.8122967850853904,0.5391088261306103,2.345585154006521,NED,False,NULL,NULL,NULL
ZTF23abbatkg,9,SDSS J160539.65+371316.5,241.415196991538,37.2212658082933,0.9149621245379046,0.2852743298387264,1.152050461537683,SDSSDR16,False,0.156623,0.030871,photoz
ZTF23abbanlv,10,2MASX J18115670+2402415,272.98626666666667,24.04488611111111,2.570211842607981,0.7390475019124977,1.8313484077859263,Simbad,True,0.0215,NULL,D
ZTF23abbanik,11,SDSS J175019.97+411704.3,267.583203308876,41.2845431971958,1.4572738221093806,0.4588748754527536,1.0055764608026356,SDSSDR16,False,0.110376,0.081664,photoz
ZTF23abbaltm,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abbakgn,13,WISEA J203759.26-131028.1,309.49644,-13.17428,4.031581345336828,1.6640417956586424,2.388765966010294,NED,False,NULL,NULL,NULL
ZTF23abayogx,14,SDSS J010202.97-052223.5,15.5123676912252,-5.37320823914407,6.097090270521011,0.1199651552543728,6.205207348417346,SDSSDR16,False,0.056188,0.012385,photoz
ZTF23abauhxz,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abauhvi,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abauhoh,17,2MASX J16451765+3046482,251.3236083333333,30.78022361111111,2.2373815328462108,0.2151093470145279,2.28333840193375,Simbad,True,0.1653,2.999999924213625e-05,C
ZTF23abarweh,18,WISEA J031425.68-212633.0,48.60704,-21.44253,0.968010083098582,0.6570510991695182,0.3381388285928078,NED,False,0.066153,NULL,PUN
ZTF23abaeayn,19,2MASX J07373918+6310114,114.4132625,63.16984166666666,3.015745805297587,0.4639967340967562,3.398948475078324,Simbad,False,--,NULL,NULL
