oid,host_id,z
ZTF20abtvfxu,WISEA J005232.74+484439.5,
ZTF20abtzgdp,SDSS J210557.85-083326.4,0.113
ZTF20abuakbx,WISEA J230301.04-111806.8,
ZTF20abtzqwl,WISEA J212635.60-084106.2,
ZTF20abrqwnd,WISEA J173920.21+142636.0,
ZTF20abujoya,WISEA J035941.85+263519.8,
ZTF20abtnpwt,SDSS J220632.30+073729.3,0.129
ZTF20abuegnx,SDSS J003326.79+213625.4,0.162
ZTF20abtseox,SDSS J230650.48+245127.5,0.216
ZTF20abuabod,2MASX J21461453-0741598,0.084902
ZTF20abuagsl,SDSS J224759.58+150647.0,0.126
ZTF20absdqjb,WISEA J200901.84+412213.3,
ZTF20abtafzy,WISEA J173705.63+364800.6,
ZTF20absibdq,SDSS J010009.59+223633.0,0.074
ZTF20abtgwwq,WISEA J001529.79+445735.4,
ZTF20abtqnqb,WISEA J005232.74+484439.5,
ZTF20absehjr,WISEA J231821.88+025212.0,0.132859
ZTF20abtghky,SDSS J222015.98+215224.5,0.101
ZTF20abswdbg,WISEA J031517.67+370055.3,
ZTF20abtjfch,WISEA J014559.54+343927.9,
ZTF20abtfzgb,2MASS J20461767+2927241,
ZTF20abtsecq,SDSS J221513.76+245510.2,0.061
ZTF20abtnckz,SDSS J201812.82+140957.3,0.093
