oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aadbjjt,SDSS J171048.61+425509.0,257.702555502553,42.919169958448,0.31131876647633816,SDSSDR16,False,0.129464,0.048367,photoz
ZTF22aadbdue,SDSS J180100.68+040653.5,270.252848633939,4.11488089876496,3.456317958602207,SDSSDR16,False,0.137673,0.053266,photoz
ZTF22aadbdlg,WISEA J175714.88+320713.0,269.31204,32.12017,1.309207208140669,NED,NULL,NULL,NULL,NULL
ZTF22aadbdhs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aadbdhl,SDSS J171845.28+250005.4,259.688681823455,25.0015155338704,0.14333456025289631,SDSSDR16,False,0.221304,0.040443,photoz
ZTF22aadbdgt,WISEA J180445.28+292605.0,271.18893,29.43448,1.3856584911018386,NED,NULL,NULL,NULL,NULL
ZTF22aadbdeh,WISEA J175021.22+314929.7,267.58858,31.82526,0.6881306598948511,NED,NULL,NULL,NULL,NULL
ZTF22aadbaxr,SDSS J162749.07+343345.4,246.954474428421,34.5626369066213,0.5047167611271597,SDSSDR16,False,0.240805,0.093252,photoz
ZTF22aadazvd,SDSS J163343.66+212054.9,248.431906917467,21.3485955509676,2.2042967630386467,SDSSDR16,False,0.075587,0.022937,photoz
ZTF22aadazhh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aadaxjz,WISEA J192959.57+582902.9,292.49823,58.48415,1.0777806887490633,NED,NULL,NULL,NULL,NULL
ZTF22aadavgz,SDSS J163419.99+391626.3,248.583272624028,39.2739904532895,3.8028575941628397,SDSSDR16,False,0.225842,0.039728,photoz
ZTF22aadauys,WISEA J162058.97+451054.6,245.24564,45.18185,1.5152317407332279,NED,True,0.05419,NULL,SPEC
ZTF22aadaupo,SDSS J154509.81+335708.6,236.29088049539,33.9524039370649,0.49544187237806137,SDSSDR16,False,0.147057,0.035631,photoz
ZTF22aadaugd,SDSS J155359.25+132006.7,238.496862555291,13.3352129279807,0.0961704096363035,SDSSDR16,False,0.471058,0.2144,photoz
ZTF22aadarwy,WISEA J143359.76-245320.8,218.49902,-24.88911,0.5279933809583427,NED,NULL,NULL,NULL,NULL
ZTF22aadandq,WISEA J145722.98+275605.7,224.34574,27.9349,5.949130258841547,NED,True,0.125699,NULL,SPEC
ZTF22aadajnz,WISEA J143522.11+300818.1,218.84225,30.13842,0.18864551901680116,NED,True,0.210571,NULL,SPEC
ZTF22aadaict,WISEA J152310.85+402115.6,230.79526,40.3544,6.8433567080985345,NED,True,0.065114,NULL,SPEC
ZTF22aadahns,SDSS J145515.01+305711.8,223.812541964066,30.9532840802877,0.8277203928325344,SDSSDR16,False,0.101304,0.02449,photoz
ZTF22aadagxd,SDSS J153712.00+292820.7,234.299995850649,29.4724278562255,2.3140792247433986,SDSSDR16,False,0.192805,0.031459,photoz
ZTF22aadaghp,WISEA J145233.86+143333.2,223.14108,14.5592,1.5105060254184475,NED,True,0.065856,NULL,SPEC
ZTF22aadaggu,WISEA J141813.03+182938.6,214.55428,18.49413,2.686909386108686,NED,True,0.152667,NULL,SPEC
ZTF22aadaggq,WISEA J144751.77+142648.7,221.9657,14.44688,2.628311240916311,NED,True,0.143247,NULL,SPEC
ZTF22aadaeyi,SDSS J140023.78+054637.8,210.099072287626,5.77717569710135,0.307168258484981,SDSSDR16,False,0.121781,0.011766,photoz
ZTF22aadaeyb,WISEA J141703.64+071548.9,214.26523,7.26366,0.11559136544158374,NED,True,0.156184,NULL,SPEC
ZTF22aadadsw,WISEA J140614.32-164128.6,211.55967,-16.69128,1.5884317569244373,NED,NULL,NULL,NULL,NULL
ZTF22aaczwvi,SDSS J143144.41+052141.9,217.935042867989,5.36165187296253,0.46735078968959615,SDSSDR16,False,0.543177,0.108142,photoz
ZTF22aaczwcs,SDSS J144124.47-005840.7,220.35197434735,-0.977985244858415,1.330151164705942,SDSSDR16,False,0.390224,0.074724,photoz
ZTF22aaczujq,WISEA J150316.32-192037.8,225.81779,-19.34386,1.2255458604281584,NED,NULL,NULL,NULL,NULL
ZTF22aaczuao,WISEA J132942.30-253052.9,202.42625,-25.51467,4.443371530192282,NED,True,0.04272,NULL,SPEC
ZTF22aacztxr,WISEA J130541.91-231158.3,196.42492,-23.19989,4.186632050342336,NED,False,0.07612,NULL,PHOT
ZTF22aaczrug,SDSS J132609.30+333201.0,201.538757529859,33.5336213748812,0.8323812312013419,SDSSDR16,False,0.15147,0.010717,photoz
ZTF22aaczrnd,SDSS J140707.06+234305.7,211.779410608567,23.7182612393051,0.8698792947843149,SDSSDR16,False,0.245468,0.050374,photoz
ZTF22aaczqxt,SDSS J124932.10+084632.7,192.3837634711,8.77575204320223,0.47020204311886743,SDSSDR16,False,0.134101,0.036555,photoz
ZTF22aaczoop,WISEA J130510.50-012159.7,196.29386,-1.36656,1.3424996492248082,NED,True,0.063503,NULL,SPEC
ZTF22aaczkjs,WISEA J162628.54+722903.5,246.61894,72.48433,0.41580310069074555,NED,NULL,NULL,NULL,NULL
ZTF22aaczitj,SDSS J134751.95+500549.5,206.966443423218,50.0970843803772,0.36790056616568034,SDSSDR16,False,0.194077,0.044101,photoz
ZTF22aaczige,KUG 1309+177,197.94731,17.46145,2.6172209888847546,NED,True,0.071776,NULL,SPEC
ZTF22aaczhxs,WISEA J130318.92+190544.6,195.82889,19.09572,2.6070929187363756,NED,True,0.107464,NULL,
ZTF22aaczgtl,WISEA J124144.33+104001.6,190.43483,10.66722,8.039420676646188,NED,True,0.118743,NULL,SPEC
ZTF22aaczfoc,WISEA J130526.73-080230.3,196.36161,-8.04186,0.7542308448940538,NED,NULL,NULL,NULL,NULL
ZTF22aaczfkf,SDSS J131312.09-000811.6,198.300364738386,-0.13657727394267,2.5865927545372545,SDSSDR16,False,0.179304,0.029042,photoz
ZTF22aaczdrt,LCRS B125423.3-062406,194.24519,-6.6722,0.7448677604407772,NED,NULL,NULL,NULL,NULL
ZTF22aaczbht,SDSS J123930.69+103108.7,189.87788184331,10.5190914214142,0.4286250163920984,SDSSDR16,False,0.828285,0.079639,photoz
ZTF22aacyuhn,WISEA J123705.92+073303.2,189.27452,7.55085,7.648236181842599,NED,True,0.103571,NULL,SPEC
ZTF22aacykxa,SDSS J133220.62+111223.2,203.085908964696,11.2064660635838,2.05420989746329,SDSSDR16,False,0.115707,0.034526,photoz
ZTF22aacygak,WISEA J121037.57-105057.1,182.65673,-10.84902,1.2810446652765342,NED,NULL,NULL,NULL,NULL
ZTF22aacxtrf,SDSS J115025.33+390101.6,177.605541925443,39.0171100980615,0.6426847468367899,SDSSDR16,False,0.175071,0.030261,photoz
ZTF22aacxovy,WISEA J144222.71+682109.8,220.59464,68.35273,2.162074318110253,NED,NULL,NULL,NULL,NULL
ZTF22aacxova,SDSS J131217.75+465053.2,198.073978125498,46.8481133612969,0.410218611183675,SDSSDR16,False,0.271752,0.088597,photoz
ZTF22aacuyit,WISEA J110229.89+060225.8,165.62461,6.04046,0.7170268774354555,NED,True,0.145611,NULL,SPEC
