oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aarlcue,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aarkidq,WISEA J212414.71-020401.2,321.06137,-2.06703,2.2216211079431543,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aarglpr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aarepgy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aardbqv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aarlhfy,WISEA J233140.16+731158.3,352.91771,73.19956,6.949335721960579,NED,False,0.055755,NULL,PUN,0.0,1.1502255203717,8.08398967850139
ZTF23aarlfmu,WISEA J224340.11+760419.7,340.9175,76.07198,1.5834143631128363,NED,False,NULL,NULL,NULL,1.0,2.098396597554304,0.7666490280212325
ZTF23aarkwlm,SDSS J225136.30+111412.4,342.901243469331,11.2367831734576,1.6782455704882486,SDSSDR16,False,0.227984,0.042501,photoz,3.0,0.4498398755036367,1.5651293123478212
ZTF23aarktkw,SDSS J011316.28+193838.3,18.3178133795883,19.6439799945806,0.318595231423233,SDSSDR16,False,0.183898,0.070706,photoz,4.0,0.3489720471359818,0.1644109988796948
ZTF23aarkohk,SDSS J222944.89+020442.0,337.437036460457,2.07834653997249,1.0164470599452895,SDSSDR16,False,0.175934,0.036016,photoz,5.0,0.3216157961974755,1.2704497924962543
ZTF23aarknki,SDSS J215417.20-055546.3,328.571681689606,-5.92954454262537,1.0412646510496892,SDSSDR16,False,0.262363,0.088059,photoz,6.0,1.771294376620452,0.7479454861776684
ZTF23aarjxfj,SDSS J225602.70+195954.7,344.01123999382,19.9985523068407,5.764476959616474,SDSSDR16,False,0.115953,0.026697,photoz,8.0,0.8584202647624376,6.480530223397717
ZTF23aarigrc,SDSS J172906.09+341928.1,262.27537947894,34.3244774081098,2.514068361646117,SDSSDR16,False,0.127124,0.034798,photoz,9.0,0.280769809923207,2.663272330962736
ZTF23aarhuay,WISEA J183108.35+573515.0,277.78479,57.58747,5.106215710375344,NED,False,0.050836,NULL,PUN,10.0,0.5345909124549817,4.576002954812462
ZTF23aarhmcg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0,NULL,NULL
ZTF23aarhfyz,SDSS J162638.06+202512.0,246.658596418092,20.420020111544,3.2903913734672985,SDSSDR16,False,0.105407,0.041299,photoz,12.0,0.172933013416879,3.429942612340542
ZTF23aargzqv,SDSS J143643.49+371533.4,219.1812333333333,37.25928888888889,1.713336642982226,Simbad,True,0.12847,9.999999747378752e-06,C,13.0,0.2680356863884179,1.673314709646758
ZTF23aargzhw,SDSS J133753.15+611723.7,204.471450828771,61.2899378409136,0.654444745580114,SDSSDR16,False,0.258563,0.08515,photoz,14.0,0.5127015774932229,0.4053170743386895
ZTF23aargukt,SDSS J163927.10+135341.5,249.862916900259,13.8948775053219,3.095584312734103,SDSSDR16,False,0.227321,0.033119,photoz,15.0,0.3967990684413523,2.9179914349517944
ZTF23aaqytql,SDSS J221958.00+270114.3,334.991672920395,27.0206590722661,1.188085178746657,SDSSDR16,False,0.084198,0.0231,photoz,19.0,0.3701879553078639,0.9995752639779388
ZTF23aaqytlg,SDSS J215616.22+232450.3,329.067590902456,23.4139971435832,3.228719553469875,SDSSDR16,False,0.272434,0.077342,photoz,20.0,1.1896657087184113,2.3855011359172087
ZTF23aaqxjta,SDSS J215555.18+245638.8,328.979925576428,24.9441151523634,6.175322732386324,SDSSDR16,False,0.072761,0.014302,photoz,21.0,0.352178350090474,6.165674155981169
ZTF23aaqxewt,WISEA J193425.89+571911.1,293.60813,57.31962,5.205609016066312,NED,False,NULL,NULL,NULL,22.0,1.8375138923148888,3.371549111368964
ZTF23aaqwtaz,SDSS J174555.95+471023.8,266.483133699815,47.17329009493,0.9422402044465232,SDSSDR16,False,0.115598,0.009809,photoz,23.0,0.4748578614093761,0.4852518807398604
ZTF23aaquokj,SDSS J233740.65+225630.2,354.419377223329,22.9417216820867,0.4934343467905478,SDSSDR16,False,0.128675,0.028128,photoz,24.0,0.4243847330676538,0.1105073087875865
ZTF23aaqrbet,SDSS J005315.13+345637.1,13.3130433583954,34.9436464181964,0.7309414753783268,SDSSDR16,False,0.799438,0.166203,photoz,25.0,1.1264893311184454,0.5437439329115046
ZTF23aaqqbhw,SDSS J223551.06+164629.4,338.962743801925,16.7748322539572,0.3835604072722829,SDSSDR16,False,0.124564,0.01204,photoz,26.0,0.3466191541905845,0.5718727982864149
