oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25acemdgn,0,LEDA 1564763,210.30828208333327,18.612986111111116,1.173977718688125,0.6579050278373545,0.525695552549606,Simbad,True,0.05168,9.999999747378752e-06,C
ZTF25acembfj,1,SDSS J124635.36-023039.3,191.647321607338,-2.51092980046331,7.697060657723834,0.6180886244342411,8.27781096162594,SDSSDR16,False,0.051416,0.012867,photoz
ZTF25acemayv,2,WISEA J120828.89-154254.9,182.12038,-15.71527,1.3596360946042918,0.2109419582159339,1.2184020847178585,NED,False,NULL,NULL,NULL
ZTF25acemady,3,SDSS J124621.60-014818.8,191.590010226059,-1.80522971958215,2.494586952111127,0.2060256719586075,2.372543993953425,SDSSDR16,False,0.08004,0.035097,photoz
ZTF25acelzgr,4,SDSS J125725.98-030112.3,194.358264230161,-3.0200952056117,0.1126498136719082,0.3302857240482115,0.2521762613495698,SDSSDR16,False,0.172393,0.115551,photoz
ZTF25acelxfd,5,SDSS J085617.77+305621.7,134.074058434411,30.939373194393,6.702076572540126,0.3094518958100331,6.773504168812489,SDSSDR16,True,0.1113548,1.697389e-05,specz
ZTF25aceltnp,6,SDSS J112138.98+675225.8,170.412430313828,67.8738570846253,1.5902744471668817,0.1087619019369088,1.6978888752577663,SDSSDR16,False,0.134557,0.028698,photoz
ZTF25acelmel,7,SDSS J112950.49+674021.7,172.460356937611,67.6726948316467,0.1858996462551517,0.0890943415318858,0.0979091011731842,SDSSDR16,False,0.581554,0.174858,photoz
ZTF25acelkdo,8,SDSS J104626.28+162150.8,161.609511629589,16.3641250655676,1.7863160028228413,0.985457930875379,1.2760894559504814,SDSSDR16,False,0.059788,0.045518,photoz
ZTF25acekyln,9,WISEA J075935.83+593625.0,119.8993,59.60696,4.1869891595381405,0.2608052519065636,4.134985960542021,NED,False,NULL,NULL,NULL
ZTF25acekuqh,10,WISEA J070420.83+770151.7,106.08681,77.03104,2.4100853052388955,0.0190636912739431,2.42161231050773,NED,False,NULL,NULL,NULL
ZTF25acekfix,11,SDSS J080504.18+335501.7,121.267401825981,33.9171408913937,0.434414518305364,0.4496617602856373,0.1089010659563585,SDSSDR16,False,0.192198,0.053896,photoz
ZTF25aceiycd,12,WISEA J021122.55+395334.4,32.84398,39.8929,0.5438090963776158,1.0509094669271504,1.487505969813702,NED,False,NULL,NULL,NULL
ZTF25aceiqxh,13,WISEA J032027.35+763608.5,50.11398,76.60236,1.184443699762607,0.3553890590822648,1.2522728662571283,NED,False,NULL,NULL,NULL
ZTF25aceilra,14,WISEA J030225.38-172713.7,45.60578,-17.45381,0.2184797858961024,0.9930669691102568,0.7884359368787881,NED,False,NULL,NULL,NULL
ZTF25acehxlk,15,WISEA J000015.45-231136.0,0.06451,-23.19298,2.915232438560479,3.2081457773130517,0.6041464077366165,NED,False,NULL,NULL,NULL
ZTF25acehsqp,16,GALEXASC J001055.13-200033.3,2.72974,-20.00926,1.6761379083824124,1.0767541124340017,1.8318712176647984,NED,False,NULL,NULL,NULL
ZTF25acehifv,17,SDSS J215151.53+221415.8,327.96471600214,22.2377480858541,12.261535617920783,1.99938721224568,10.613642698095202,SDSSDR16,False,0.094727,0.009505,photoz
ZTF25acehggr,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acehfrz,19,SDSS J215049.98+184457.5,327.708261205207,18.7493158905642,0.8205838928435957,0.164860173090095,0.9482726644006272,SDSSDR16,False,0.145025,0.102873,photoz
ZTF25acehbcb,20,SDSS J231430.43+141104.5,348.626780472471,14.1845959762992,1.0751237880918756,0.322369355775398,0.7810663058129589,SDSSDR16,False,0.105925,0.033253,photoz
ZTF25acegzte,21,LEDA  806542,347.79,-22.969166666666663,2.678540106468677,0.1546039427139278,2.631846604957336,Simbad,False,--,NULL,NULL
ZTF25acegzjw,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acegyva,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acegmdk,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25aceglww,25,SDSS J111014.72+622156.5,167.561348525292,62.3657108023561,0.4877471310921953,0.2361158655869533,0.3443600477655181,SDSSDR16,False,0.148577,0.071778,photoz
ZTF25acegjzm,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25acebtoz,27,SDSS J012528.65+334652.2,21.3693697509434,33.7811858674706,2.1757126421022632,0.368335217491836,2.452902258189968,SDSSDR16,False,0.123898,0.018425,photoz
ZTF18aaybprr,28,SDSS J132833.37+511724.8,202.139060339107,51.2902281281127,1.8521274311470877,0.1683811025841267,1.7572445926448117,SDSSDR16,True,0.1086057,2.842313e-05,specz
