oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aavvjil,2MASX J03342981+7731565,53.62469458333332,77.53230111111111,7.066101322917987,0.40330450299204057,7.423882250300062,Simbad,False,--,NULL,
ZTF23aavvhbw,SDSS J003324.17+113841.4,8.35069953345032,11.6448542313058,15.942308881921912,0.681432366142911,16.54251474740665,SDSSDR16,False,0.029067,0.008136,photoz
ZTF23aavvfnk,2MFGC 2793,51.01637499999999,15.102469444444445,11.293790640281742,2.0152600176629836,13.283156513318447,Simbad,False,0.035715,NULL,D
ZTF23aavvepi,SDSS J015306.64-184350.8,28.2776715781091,-18.7307993331888,0.6612692492783746,0.6803724297275365,1.1752641732651166,SDSSDR16,False,0.18903,0.089502,photoz
ZTF23aavvdix,WISEA J034346.49+725825.6,55.94423,72.97384,1.572668887821832,0.8838732234017619,0.6887974745897372,NED,False,NULL,NULL,NULL
ZTF23aavuqrz,SDSS J235016.88+202115.0,357.570346181619,20.3541726309386,1.0151825203931852,0.3208967985211639,1.239289716456894,SDSSDR16,True,0.5758271,0.000133248,specz
ZTF23aavtsts,SDSS J134420.98+590536.9,206.087416617882,59.0935914503447,0.259370325408535,0.11356229760338082,0.16133581052280774,SDSSDR16,False,0.214041,0.107525,photoz
ZTF23aavtpyg,SDSS J140903.78+190340.0,212.265742202679,19.0611197570172,1.3308305851891309,0.270272012282227,1.6009619252101144,SDSSDR16,False,0.132525,0.121321,photoz
ZTF23aavtpfg,SDSS J145735.36+085139.6,224.397340344464,8.8610151843685,7.974007171066815,0.7779427985131894,8.733114184678447,SDSSDR16,False,0.093083,0.029196,photoz
ZTF23aavmwtk,SDSS J002519.64+090553.4,6.33185403826241,9.09818126321787,4.780204742047441,0.5741525059046542,4.892672439867098,SDSSDR16,False,0.076222,0.010657,photoz
ZTF23aasrkck,WISEA J033722.63+872104.3,54.34301,87.35124,2.8893071520093248,0.15441115721906562,2.7555213029669874,NED,False,NULL,NULL,NULL
ZTF23aaecvvh,WISEA J031930.44+135811.9,49.87684,13.96999,2.299928270830869,2.2555397286796857,0.09652318164975715,NED,False,NULL,NULL,NULL
