oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abpyemw,SDSS J005304.63-085103.3,13.2692981241836,-8.850939000921802,0.8773549805037792,SDSSDR16,False,0.14579,0.027712999999999998,photoz
ZTF21abpyefp,SDSS J005046.07-105002.2,12.691951086126899,-10.833954342957599,1.8501849004988327,SDSSDR16,True,0.1591631,3.070091e-05,specz
ZTF21abpydxj,WISEA J010809.64-131115.5,17.04017,-13.18767,0.1354892394824146,NED,NULL,NULL,NULL,NULL
ZTF21abpxuss,WISEA J033900.41+413827.9,54.75171,41.64106,7.240085530572567,NED,True,0.030721,NULL,
ZTF21abpxswz,SDSS J004930.66-093400.2,12.377733062950199,-9.56672661808357,1.444410846790924,SDSSDR16,False,0.162125,0.035141000000000006,photoz
ZTF21abpxsck,LEDA  970066,26.064999999999998,-11.093333333333334,6.167378591682801,Simbad,NULL,NULL,NULL,NULL
ZTF21abpxnlb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abpxnju,WISEA J233142.63-255734.6,352.9275,-25.95946,7.679763901088815,NED,NULL,NULL,NULL,NULL
ZTF21abpxniv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abpwzli,WISEA J013903.14+784035.2,24.76311,78.67645,1.5857075440079405,NED,NULL,NULL,NULL,NULL
ZTF21abpwemv,WISEA J212959.48-254011.4,322.49781,-25.66979,8.627345518877751,NED,NULL,NULL,NULL,NULL
ZTF21abpweic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abpvylw,WISEA J231857.52+074646.8,349.73917,7.77972,3.5003886231164465,NED,True,0.014377,NULL,
ZTF21abpvxya,WISEA J002153.67+431453.7,5.47358,43.24828,4.488864019373474,NED,False,0.090128,NULL,PHOT
ZTF21abpvxke,SDSS J002710.52+223339.6,6.79384948600364,22.561021448313603,0.3937336266761335,SDSSDR16,False,0.162375,0.028718,photoz
ZTF21abpvsua,WISEA J224750.66+350137.2,341.96108,35.027,0.3839649373017414,NED,False,0.1377,NULL,PHOT
ZTF21abpvssa,WISEA J225215.96+430650.2,343.06652,43.11397,0.5798227979431327,NED,NULL,NULL,NULL,NULL
ZTF21abpvsnj,SDSS J233207.45+264228.3,353.03102968537695,26.707887185933398,0.17816303939784936,SDSSDR16,False,0.177938,0.037347000000000005,photoz
ZTF21abpvsmu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abpvqaa,WISEA J232456.79+371817.6,351.23671,37.30486,0.257810978600004,NED,NULL,NULL,NULL,NULL
ZTF21abpvlov,SDSS J215259.76-022353.3,328.248996126129,-2.39815964012679,0.34949902714839,SDSSDR16,False,0.10718399999999999,0.043033,photoz
ZTF21abpvkno,WISEA J221659.18-192349.2,334.24691,-19.3965,3.935256170899206,NED,NULL,NULL,NULL,NULL
ZTF21abpviyq,WISEA J213110.42+003312.5,322.7934,0.5534,2.4747966061150533,NED,True,0.17862,NULL,
ZTF21abpviym,SDSS J210744.36-014558.0,316.93481793712397,-1.76612467068587,3.515294322815218,SDSSDR16,False,0.215243,0.019039,photoz
ZTF21abpvhdf,GALEXASC J211255.55-125730.5,318.23148,-12.95849,0.5611795849494728,NED,NULL,NULL,NULL,NULL
ZTF21abpvevn,WISEA J213013.63+202828.3,322.55683,20.47454,1.429839376842129,NED,NULL,NULL,NULL,NULL
ZTF21abpvduf,WISEA J220112.59+360855.0,330.30241,36.14858,1.792685580371243,NED,NULL,NULL,NULL,NULL
ZTF21abpuxnc,WISEA J204252.48-253959.4,310.71867,-25.66653,2.181384889672078,NED,NULL,NULL,NULL,NULL
ZTF21abpufyo,SDSS J140607.77+191236.9,211.532356325996,19.2102547617219,0.6691639348890944,SDSSDR16,False,0.130892,0.041219,photoz
ZTF21abpuent,SDSS J141541.79+263748.9,213.92417,26.63028,7.186213758158995,NED,True,0.030363,NULL,SPEC
ZTF21abprtvt,SDSS J221514.79-000532.8,333.81162308425496,-0.0924502426848725,0.6690785346358133,SDSSDR16,True,0.1295348,1.2915510000000001e-05,specz
ZTF21abprknn,SDSS J224531.39+165440.8,341.38078702311697,16.9113436385211,2.615154969917367,SDSSDR16,False,0.101715,0.029958999999999996,photoz
ZTF21abpphzs,WISEA J175100.17+272246.4,267.75075,27.37961,3.211820540818244,NED,NULL,NULL,NULL,NULL
ZTF21abpoglp,WISEA J162505.68+444644.5,246.27377,44.77902,3.415775543906314,NED,True,0.071897,NULL,SPEC
ZTF21abpnotj,SDSS J142159.98+285209.4,215.499927425984,28.8692908166199,4.021641361939269,SDSSDR16,False,0.05014,0.018209,photoz
ZTF21abplypq,WISEA J210348.44-263114.5,315.95133,-26.52106,1.8640344060778606,NED,True,0.034,NULL,
ZTF21abpjsrn,SDSS J214545.30+013434.0,326.43876625032004,1.5761262704866699,0.27500759915362355,SDSSDR16,False,0.11233599999999999,0.01635,photoz
ZTF21abpbbvm,WISEA J233749.90-220358.6,354.45802,-22.06624,1.22948967079141,NED,NULL,NULL,NULL,NULL
ZTF21abpapvy,SDSS J224640.06+152251.0,341.666898476664,15.380844405039001,3.6650705980759106,SDSSDR16,False,0.055815,0.017831,photoz
ZTF21abpamxn,WISEA J230220.37+371032.2,345.58499,37.17561,1.4746549438310048,NED,NULL,NULL,NULL,NULL
ZTF21abowsub,2MASX J16123346+3947233,243.13917,39.78983,4.318739066625508,NED,True,0.075855,NULL,SPEC
ZTF21abowpnd,WISEA J152726.48+285043.1,231.86034,28.84527,1.3925808975410834,NED,True,0.061306,NULL,SPEC
ZTF21abbdfzn,WISEA J163431.96+543516.3,248.63314,54.58786,3.2793708730829625,NED,True,0.107863,NULL,SPEC
