oid,host_id,z
ZTF20accimyw,WISEA J041953.61+353029.9,
ZTF20accdkna,SDSS J234119.62+030051.0,0.102
ZTF20acceezw,SDSS J225826.48+011735.6,0.092
ZTF20accdpnm,WISEA J005406.63+152723.5,0.079001
ZTF20accfhsj,WISEA J004423.78+211422.0,0.159475
ZTF20accebkl,SDSS J233250.98-034547.4,0.098
ZTF20acccokg,SDSS J232346.48+192730.2,0.028
ZTF20accdjpv,SDSS J234254.41-034734.6,0.193
ZTF20accdijx,SDSS J232913.42-020543.5,0.028
ZTF20acbmtcj,WISEA J224920.66-223733.2,
ZTF20accapfo,WISEA J174810.92+682159.8,
ZTF19aaeyzof,SDSS J003038.28-034932.5,0.071
ZTF20acbcgpl,SDSS J213550.11+085622.6,0.186
ZTF20accbsxa,SDSS J221835.28+052003.7,0.193
ZTF20accadpu,WISEA J191153.44+335403.2,
ZTF20acbstii,WISEA J023856.35+500655.1,
ZTF20acbqumz,SDSS J023800.35+264752.9,0.411
ZTF20acbxkea,SDSS J051330.41+005441.3,0.172
ZTF20acbnqom,SDSS J230117.61+080708.5,0.197
ZTF20acbnumx,SDSS J223437.31+233438.1,0.168
ZTF20acahqpw,WISEA J233326.31+371721.7,
ZTF20abzykvu,WISEA J022126.83+393728.2,
ZTF20acbkavh,WISEA J180905.18+694743.0,
ZTF20acbyjdm,WISEA J055241.87+481139.5,
ZTF20acbeyac,SDSS J014539.06-163149.6,0.446
ZTF20acboaga,WISEA J002326.31-273904.5,0.1418
ZTF20accgxph,SDSS J225348.85-042040.9,0.182
ZTF20acajjkw,SDSS J002727.22+254057.7,0.127
