oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22aayprmb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aayayyc,SDSS J164702.85+350714.1,251.7619,35.12059,1.5988024292554088,NED,False,0.86634,NULL,:,NULL,NULL,NULL
ZTF22aaypvnw,SDSS J011403.21+285030.6,18.5133929106184,28.8418327618816,2.5548367338987856,SDSSDR16,False,0.081389,0.018811,photoz,0.0,0.3813462583429725,2.2551543636501874
ZTF22aaylsyw,SDSS J153132.72+204155.6,232.886332586686,20.6987806167484,1.2179438427026066,SDSSDR16,False,0.09834,0.065324,photoz,2.0,2.690985534650828,1.4730442370980628
ZTF22aaylmmh,SDSS J145313.13+044853.0,223.304712709835,4.81473295471565,2.90013803468927,SDSSDR16,True,0.085516,1.246058e-05,specz,3.0,0.5207383156558242,2.4026316301638344
ZTF22aaylmey,SDSS J151143.58+314500.6,227.931598874791,31.7501709140763,0.0941858538697706,SDSSDR16,False,0.119679,0.028381,photoz,4.0,0.0406617781269127,0.0573590258366918
ZTF22aayllpy,SDSS J145401.00+425503.2,223.504153883166,42.917579412953,1.986063843134664,SDSSDR16,False,0.179804,0.037574,photoz,5.0,0.4218819589203659,2.282159894080564
ZTF22aaylhqv,SDSS J161333.32+092258.8,243.388814718047,9.38300353220289,1.214276929282227,SDSSDR16,False,0.407249,0.057269,photoz,6.0,0.4662952190862029,0.7486079125810281
ZTF22aaycyfd,SDSS J164651.90+413442.1,251.716231644476,41.5783686651473,3.0915140438521718,SDSSDR16,True,0.1033453,1.028449e-05,specz,7.0,0.5728036424645895,3.269160584322974
ZTF22aaycwbi,SDSS J164545.80+111859.8,251.44082701604,11.3166227773201,1.3290155346704882,SDSSDR16,False,0.102165,0.033494,photoz,8.0,2.672749385522594,1.6321821077238738
ZTF22aaxzgzb,SDSS J145323.32+484133.0,223.347158245517,48.6925018529045,1.697508952534405,SDSSDR16,False,0.127537,0.035401,photoz,10.0,0.5952998601636857,1.5538262684369746
ZTF22aaxsikb,SDSS J153400.75+181225.1,233.503115595798,18.2069823834279,2.9289240765360987,SDSSDR16,True,0.09039891,2.942339e-05,specz,11.0,0.5786702202749214,2.351337144519281
