oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abvoxia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abvmzmp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abvvsie,SDSS J132147.40+153126.2,200.447517170921,15.5239529954828,2.125803831755681,SDSSDR16,False,0.096109,0.019579,photoz,0.0,0.4520242061806709,2.2871910886811877
ZTF22abvvecm,SDSS J085908.61+123035.7,134.785856663383,12.5099208504094,1.5625588594213218,SDSSDR16,True,0.06668942,4.602238e-06,specz,1.0,0.3497791598735477,1.6428480260115397
ZTF22abvvceg,WISEA J093057.69-123901.3,142.74061,-12.65027,2.8182854485048785,NED,False,NULL,NULL,NULL,2.0,0.8656542543144263,3.564073594795517
ZTF22abvttjb,SDSS J075018.46+101447.0,117.576897844165,10.2464141133484,6.696676922272042,SDSSDR16,False,0.095983,0.038799,photoz,3.0,0.6587710595195322,6.271741463162634
ZTF22abvtimu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.0,NULL,NULL
ZTF22abvopgg,SDSS J233218.48+124028.0,353.076982863965,12.6744602154119,0.2422052946145036,SDSSDR16,False,0.205721,0.111961,photoz,6.0,0.4903837296656841,0.3318599168750067
ZTF22abvnzgo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.0,NULL,NULL
ZTF22abvnvmt,SDSS J005455.89+263544.4,13.7328880281378,26.5956910987106,1.8636819783224936,SDSSDR16,False,0.180617,0.039275,photoz,8.0,0.1631840204925439,1.807723084407692
ZTF22abvnonf,SDSS J000145.36+082637.7,0.439000828963572,8.44381760573348,1.348054760952608,SDSSDR16,False,0.3755,0.228153,photoz,9.0,0.3836166256430448,1.4059255847802137
ZTF22abvmyxl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0,NULL,NULL
ZTF22abvmtut,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.0,NULL,NULL
ZTF22abvgdzp,SDSS J110320.39+162908.2,165.834958434346,16.4856363546194,1.5897822076730928,SDSSDR16,False,0.125832,0.029745,photoz,13.0,0.6052105854146548,1.0452810701814037
ZTF22abvcpwz,SDSS J230306.09+273831.4,345.775385749125,27.642077497748,10.163494637873164,SDSSDR16,True,0.1229612,2.033522e-05,specz,14.0,0.547974384144595,10.70740281433796
ZTF22abvcdsd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.0,NULL,NULL
ZTF22abvbzhv,SDSS J005644.68+432403.6,14.1861565162202,43.4010098175996,1.2335133211775675,SDSSDR16,False,0.092052,0.025876,photoz,16.0,0.5678591987124567,1.8010952808388438
ZTF22abuzwep,SDSS J105505.86+665203.8,163.774400248585,66.8677230411722,0.471878619548684,SDSSDR16,False,0.467676,0.078582,photoz,17.0,0.1602830944050056,0.3379742931904011
ZTF22abuaicp,SDSS J074148.84+231249.1,115.453480064133,23.213654988549,0.4557914157871008,SDSSDR16,False,0.185851,0.051141,photoz,18.0,0.31458668117359,0.2052748492018674
ZTF22abtspcm,SDSS J101506.24+263619.7,153.775998893891,26.6054884728895,1.0399874668220694,SDSSDR16,False,0.121316,0.028963,photoz,19.0,0.1885807923006106,1.199392619312197
ZTF22abtonok,SDSS J114427.66+730110.4,176.115239413057,73.0195668812188,0.5455714139245406,SDSSDR16,False,0.173425,0.072146,photoz,20.0,0.3953216775583895,0.1653314967718278
ZTF22abtomri,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.0,NULL,NULL
ZTF22abtomlk,SDSS J112109.08+642314.5,170.287824803874,64.3873828849874,2.031760494680741,SDSSDR16,False,0.163508,0.047424,photoz,22.0,0.1299163015306139,2.075065627383647
ZTF22abtbskd,SDSS J104127.68+105455.7,160.365351293222,10.915474331349,0.5149871527627995,SDSSDR16,False,0.182747,0.068588,photoz,23.0,0.1091633552039351,0.514213616741008
ZTF18aamcwzy,SDSS J133314.09+471226.4,203.308725,47.20733888888889,4.2486612652223945,Simbad,True,0.0586,9.999999747378752e-06,C,24.0,0.145533249180427,4.155973743848127
