oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aawkzfl,6dFGS gJ213812.3-270233,324.55106499999994,-27.0423575,5.676971316421108,0.5311608186760935,5.619529684300612,Simbad,False,0.0311,NULL,D
ZTF23aawkxao,WISEA J005108.17+764559.3,12.78388,76.7665,2.926155038114397,0.23481579312685597,2.8440202503270515,NED,False,0.0421,NULL,PUN
ZTF23aawkpmp,SDSS J230456.21+084050.1,346.23421839714,8.68058901899755,1.1982231707632849,0.4279846319108643,0.794570866660746,SDSSDR16,False,0.083269,0.023068,photoz
ZTF23aawkjdx,SDSS J234454.97+122121.3,356.229030517969,12.3559221587801,0.31018746507268097,0.3993485133008303,0.13368072737120043,SDSSDR16,False,0.159456,0.049174,photoz
ZTF23aawityy,SDSS J162533.86-044154.5,246.391069100414,-4.69848591912723,5.615808015932843,0.35727877258708807,5.899417568717926,SDSSDR16,False,0.021587,0.007581,photoz
ZTF23aawioiu,SDSS J173119.63+065035.5,262.831789839275,6.84319313022845,3.205992198141012,0.18226968647167663,3.346873060522939,SDSSDR16,False,0.108697,0.041108,photoz
ZTF23aawihbr,SDSS J142753.82+323714.4,216.974255360936,32.6206722344044,1.8514876160931721,0.2385205840473787,1.714350503920267,SDSSDR16,True,0.1299407,2.169413e-05,specz
ZTF23aawihbc,SDSS J143348.65+335700.3,218.452714002056,33.9500998284498,0.3479162749743782,0.3846599246411301,0.5306679681482971,SDSSDR16,False,0.199967,0.143139,photoz
ZTF23aawieyi,SDSS J162152.80-005659.8,245.470009259552,-0.949943502714411,5.254012852394952,0.7867326925768865,5.43265289328618,SDSSDR16,True,0.04623752,1.297242e-05,specz
ZTF23aawbxqa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aavzcpl,SDSS J163947.79+235951.5,249.949116935213,23.997644887183,2.565684101713531,0.43344741382831076,2.39850915199157,SDSSDR16,False,0.144601,0.036923,photoz
ZTF23aavzbwq,SDSS J171212.76+255039.9,258.053151694574,25.84443313891,0.06585070929280554,0.16836575202477447,0.11404436941137762,SDSSDR16,False,0.229133,0.06507,photoz
