oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abqyeru,WISEA J025120.21-121426.7,42.83439,-12.24163,2.9299838449962112,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aboawxv,NGC 3938,178.20604,44.12072,71.09666948408793,NED,True,0.002695,NULL,,NULL,NULL,NULL
ZTF22absmlex,SDSS J130539.83+211505.6,196.415955000594,21.2515616268182,1.32460013255498,SDSSDR16,True,0.09173561,1.149827e-05,specz,0.0,0.2227293677074672,1.5197252538194377
ZTF22absmgxm,SDSS J123655.86+253950.8,189.23273062754,25.6641230793903,5.74604957693194,SDSSDR16,False,0.053126,0.0236,photoz,1.0,0.7678127847754447,6.121503577595753
ZTF22absmeqw,LEDA 2001580,169.83433874999997,32.53977,2.97731998935556,Simbad,True,0.12802,1.9999999494757503e-05,C,2.0,1.419592105460847,2.2938378313287044
ZTF22absmeal,SDSS J120945.54+532404.3,182.439761878588,53.4012159944509,6.143769499843702,SDSSDR16,True,0.04994326,1.731571e-05,specz,3.0,0.5579681378283149,5.755844337737556
ZTF22absmdsy,SDSS J120726.53+625623.1,181.860561279777,62.9397556815378,7.432826131775689,SDSSDR16,False,0.093779,0.022366,photoz,4.0,3.152326645953838,4.645847229430129
ZTF22absmdsd,SDSS J121532.30+542925.7,183.8845813506,54.490497500603,4.109761496569049,SDSSDR16,True,0.06271526,5.994415e-06,specz,5.0,0.2659904176562416,4.301920190868178
ZTF22absmdpq,SDSS J115800.57+492813.9,179.502354665772,49.4705467750413,1.8495838765079773,SDSSDR16,True,0.1194096,2.847502e-05,specz,6.0,0.1302590569842352,1.9080270700431965
ZTF22absmdlk,SDSS J110951.74+582129.5,167.465593139417,58.3582007721994,1.4167063349075764,SDSSDR16,False,0.189976,0.01838,photoz,7.0,0.4568697669010177,1.8136608331787565
ZTF22abscxuj,SDSS J013614.30-073506.7,24.059584485843,-7.58521422406308,0.7289276172338083,SDSSDR16,False,0.139889,0.097266,photoz,8.0,0.5844498885392557,1.310413419367906
ZTF22absbcdm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.0,NULL,NULL
ZTF22abrreei,SDSS J121753.13+604509.7,184.471363378425,60.7527182277976,0.3747459258124626,SDSSDR16,False,0.177154,0.051451,photoz,10.0,0.1463089770235263,0.244480197598856
ZTF22abrpgdc,SDSS J094036.25+053439.9,145.151058090858,5.57776746065955,0.4854276378116263,SDSSDR16,True,0.08813836,2.185334e-05,specz,11.0,0.2645026761808036,0.3174568851701444
ZTF22abrnfca,SDSS J031027.36+002528.6,47.6139931928687,0.424628845692578,0.3567763068980251,SDSSDR16,True,0.1299508,1.307242e-05,specz,12.0,0.2109791542219292,0.4497710113766542
ZTF22abrlspq,WISEA J001425.62+524556.5,3.60675,52.76571,0.6142049721851229,NED,False,NULL,NULL,NULL,13.0,0.3941938404440917,0.8896271507369381
ZTF18aajjoko,SDSS J113704.56+504909.4,174.268983963966,50.8192831987328,0.0628801066617049,SDSSDR16,False,0.084971,0.024038,photoz,16.0,0.1912815422512636,0.2366125479858024
