oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aalajai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aalbtvh,SDSS J213100.21+102434.9,322.750877060894,10.4097173882529,2.961012192084117,SDSSDR16,False,0.20616,0.037919,photoz,0.0,0.3868378771045516,2.8053027002351363
ZTF23aalbivf,SDSS J211119.82-031603.8,317.832589256943,-3.26774032983406,2.6406109606136137,SDSSDR16,False,0.200209,0.042021,photoz,1.0,0.3573199456289588,2.9199573711445543
ZTF23aalawrb,2MASX J19145891-2212154,288.74540916666666,-22.204341666666664,9.114221424713593,Simbad,False,--,NULL,NULL,2.0,3.03838004808938,7.113226347948455
ZTF23aalange,WISEA J181053.94+115608.1,272.72478,11.9356,1.3302658159585137,NED,False,NULL,NULL,NULL,3.0,1.471899017152455,1.8477711946417132
ZTF23aalakgj,SDSS J175810.55+570321.0,269.543944785813,57.055845315909,0.1227945182848164,SDSSDR16,False,0.07377,0.060446,photoz,4.0,0.6245204981114266,0.547294783795971
ZTF23aalaizo,WISEA J211020.34+131408.4,317.58415,13.23609,1.020458328650354,NED,False,NULL,NULL,NULL,6.0,2.6396847286979237,1.697147189040586
ZTF23aalacub,SDSS J171239.22+444255.7,258.163413111156,44.7154805256619,2.0773811598559555,SDSSDR16,False,0.031775,0.071832,photoz,7.0,0.346672034268205,1.9533041491609284
ZTF23aalabpo,SDSS J165717.61+461521.1,254.3233680806,46.2558836725458,2.221199139919648,SDSSDR16,False,0.072771,0.020673,photoz,8.0,0.1573571668555029,2.376222333985252
ZTF23aakzmic,SDSS J134714.10+361357.1,206.808732891685,36.2325348025988,1.2876004840751123,SDSSDR16,False,0.12158,0.03686,photoz,9.0,0.2699926262795014,1.2948167847858292
ZTF23aaksoku,SDSS J152149.29+022101.2,230.455395371266,2.35033837509931,2.6478754016327555,SDSSDR16,True,0.09236639,3.057501e-05,specz,10.0,0.4928636643621693,2.5122384380859213
ZTF23aakprfy,SDSS J142303.47+554029.8,215.764452388838,55.6749456583982,2.763208262570109,SDSSDR16,True,0.1570533,3.433387e-05,specz,11.0,0.4294336059821068,2.8296234347793394
ZTF23aakbqgc,NGP9 F379-0956802,196.32057875,21.451484444444443,1.2630701621919924,Simbad,True,0.07078,9.999999747378752e-06,C,12.0,0.5663957571721094,0.7520172075415477
ZTF23aaggoyv,SDSS J103254.72+233045.5,158.22802083333332,23.51264083333333,1.7824000476138793,Simbad,True,0.13523,2.999999924213625e-05,C,13.0,0.2837954971196748,1.6696770110484094
