oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF25aaddzhg,0,WISEA J180857.38+583504.5,272.2391,58.5846,2.2685530893207133,0.8031144514595507,2.1551497826986714,NED,False,NULL,NULL,NULL
ZTF25aaddzfw,1,SDSS J175240.07+653952.3,268.166978305173,65.6645302738163,2.9231946365318677,0.2149589405328993,3.0691517611702035,SDSSDR16,False,0.080272,0.016381,photoz
ZTF25aaddkie,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25aaddjwr,3,SDSS J132331.67+273946.2,200.881958831603,27.6628332083356,1.6338060008164546,0.2503874373278731,1.6721744152872002,SDSSDR16,False,0.049277,0.015949,photoz
ZTF25aaddgfc,4,SDSS J111539.34+165433.4,168.913905834591,16.9092849598786,0.1255317442332974,0.100847217081373,0.0290139182504995,SDSSDR16,False,0.32796,0.14453,photoz
ZTF25aadanpr,5,SDSS J142345.53+181849.2,215.939719657827,18.3136791770298,0.8994397219564298,0.061094487493417,0.8463820012718175,SDSSDR16,False,0.350222,0.101356,photoz
ZTF25aadacaj,6,SDSS J114217.97+221635.3,175.574875363536,22.276492974659,2.3745606475014203,0.2720996109028498,2.2141612606473977,SDSSDR16,True,0.09373776,7.84536e-06,specz
ZTF25aacpwyg,7,SDSS J105757.30+543125.8,164.488750768902,54.5238447502273,1.920472518497281,0.1244087439403507,1.994185911568596,SDSSDR16,False,0.078567,0.02588,photoz
ZTF25aacnour,8,WISEA J032538.23+350217.4,51.40931,35.03818,0.4515949584830167,1.5840144024573797,1.9242838421456767,NED,False,NULL,NULL,NULL
ZTF25aacmwii,9,SDSS J004024.35-005802.5,10.1014661584597,-0.967373240805463,2.589678376855974,0.0561190011131874,2.5475166348712635,SDSSDR16,False,0.120904,0.034472,photoz
ZTF25aacmftn,10,WISEA J175054.81+294706.9,267.72839,29.78528,5.936376117847479,1.1735702384235287,6.968028279519279,NED,False,0.028987,NULL,PUN
ZTF25aacmesw,11,LEDA 1899628,202.7132125,30.333925,1.946859024727179,0.3854470776264691,2.284292565843367,Simbad,True,0.03615,9.999999747378752e-06,C
ZTF25aacljwu,12,SDSS J111003.75+190351.1,167.515620933346,19.0642170725033,0.179186553418841,0.1021695082241225,0.1341173645407266,SDSSDR16,False,0.120322,0.037726,photoz
ZTF25aacjoyn,13,SDSS J100930.84+532924.4,152.378486640423,53.4901111538507,1.3834836189576298,0.405953473870344,1.32331604084653,SDSSDR16,False,0.130407,0.032489,photoz
ZTF25aachzjr,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF25aacasop,15,SDSS J121025.77+465914.7,182.607359028137,46.9874191213567,1.7723799705245862,0.3386699468671804,1.7725561119601907,SDSSDR16,True,0.06262967,7.083716e-06,specz
