oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aazlhvu,GALEXASC J074520.92+551014.2,116.33718,55.17062,1.3017596661616813,0.8026136579696058,1.008967847110897,NED,False,NULL,NULL,NULL
ZTF23aazlhps,SDSS J050354.25+142419.4,75.9760622858028,14.4054087766898,2.836582607966384,1.1440814215725792,3.818703228021469,SDSSDR16,False,0.077172,0.016087,photoz
ZTF23aazlgce,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aazlehj,SDSS J032555.55-063546.5,51.481438891391,-6.59626078823532,0.6450517679131562,0.4792748663677437,0.3007242389882257,SDSSDR16,False,0.518445,0.217588,photoz
ZTF23aazkwyr,SDSS J235025.29-051529.1,357.605365895595,-5.25809380657661,4.723281727869134,1.486138833415962,3.7990952996482568,SDSSDR16,False,0.161334,0.027922,photoz
ZTF23aazkvym,GALEXASC J235126.46-115427.8,357.86027,-11.90773,0.717831268846275,0.9446197533140629,1.6603863080884984,NED,False,NULL,NULL,NULL
ZTF23aazktwz,WISEA J011916.19+364322.6,19.81742,36.72294,11.033018401189667,0.977650593833093,10.062945254717715,NED,False,NULL,NULL,NULL
ZTF23aazkcbp,SDSS J221846.65+314203.9,334.694359884429,31.7010990032896,4.061698812464427,1.157544250761608,3.064857868175361,SDSSDR16,False,0.088069,0.039665,photoz
ZTF23aazjrij,SDSS J154800.69+300305.2,237.002868606913,30.0514662389079,2.7365345084807493,0.36632872138680495,2.90230209116355,SDSSDR16,True,0.08915834,1.040039e-05,specz
ZTF23aazjqov,2MASX J17082207+0057506,257.09197333333327,0.9640469444444444,3.6865526771142285,0.6099139514085977,4.119625786727111,Simbad,True,0.030101,3.7000001611886546e-05,D
ZTF23aazjoto,WISEA J185019.60+451926.0,282.58177,45.3239,1.0679446311785454,0.33312363384996924,0.9865462289437804,NED,False,NULL,NULL,NULL
ZTF23aazjoiz,WISEA J184552.39+453204.8,281.46833,45.53467,1.9287842129976978,0.2161080141481223,1.788280005498039,NED,False,0.120861,NULL,PUN
ZTF23aazjohh,SDSS J175318.85+431543.3,268.328543001432,43.262026732788,0.6765494631727401,0.23946948895549475,0.49957640690828603,SDSSDR16,False,0.650031,0.194441,photoz
ZTF23aaynjwy,WISEA J011510.33+544636.5,18.79308,54.77682,1.7867667752920366,0.789325159070053,1.2611757174666183,NED,False,NULL,NULL,NULL
ZTF23aaymoki,SDSS J004442.24+394522.1,11.1759894409161,39.7561393619375,3.7671068373155387,3.4428688832317422,0.5886873541256786,SDSSDR16,False,0.652277,0.12751,photoz
