oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22aakdghy,SDSS J091841.65+361808.4,139.67355176824,36.3023574298666,1.9359636566426708,SDSSDR16,False,0.489952,0.256462,photoz
ZTF22aakdgfv,WISEA J093734.39+310759.7,144.39345,31.13321,6.229492059867997,NED,True,0.076324,NULL,SPEC
ZTF22aakdfyb,WISEA J103510.23+112908.2,158.79268,11.48566,4.4897129573998145,NED,True,0.145738,NULL,SPEC
ZTF22aakdboy,WISEA J091808.37+683421.8,139.53496,68.57269,2.1439117960262446,NED,False,0.102918,NULL,PHOT
ZTF22aakdbia,NGC 4088,181.39246,50.53903,68.51878439217401,NED,True,0.002488,NULL,
ZTF22aakcxqp,GALEXASC J114915.24-040252.8,177.31346,-4.04783,2.962233234492804,NED,True,0.0865,NULL,
ZTF22aakcvmb,WISEA J120531.73-172248.0,181.38222,-17.38002,0.4786746986255056,NED,NULL,NULL,NULL,NULL
ZTF22aakcvbr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aakctsn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aakcqeh,2MASS J10155742+0840545,153.98927,8.68183,0.12527928255113,NED,True,0.100643,NULL,SPEC
ZTF22aakcpfg,WISEA J101543.78+093800.1,153.93242,9.63331,3.7177929844818016,NED,True,0.111823,NULL,SPEC
ZTF22aakanzk,SDSS J134312.84+482311.6,205.80352,48.38657,0.8540123990213783,NED,NULL,NULL,NULL,NULL
ZTF22aajusjz,SDSS J120702.38+364302.6,181.759916996333,36.7174104922086,1.4680614667130742,SDSSDR16,False,0.087077,0.020038,photoz
