oid,host_id,z
ZTF20acjqkup,WISEA J061322.64-245758.2,
ZTF20acjqkmg,WISEA J054738.34-253027.9,0.042149
ZTF20acjqksf,WISEA J060852.23-262447.6,
ZTF20acjpwdk,WISEA J055655.06-211926.2,
ZTF20acjptet,SDSS J090324.57+520834.8,0.142
ZTF20acjkarv,WISEA J155055.34+711630.3,
ZTF20acjjkhr,WISEA J164744.30+405837.7,0.039012
ZTF20acjkcvp,SDSS J181746.89+414109.6,0.044
ZTF20acjizgn,SDSS J162910.00+441626.2,0.087
ZTF20acjnzbb,KUG 0753+616,
ZTF20acjqqqn,SDSS J074914.19+145120.3,0.074
ZTF20acjpvyd,GALEXASC J054605.12-233357.5,
ZTF20acitlbp,WISEA J070246.17+073003.1,
ZTF20acjjirj,WISEA J182335.84+380057.9,
ZTF20acjdbfi,WISEA J071019.49+620446.6,
ZTF20acjkzvk,2MASX J19002260+7628041,
ZTF20aciutzw,WISEA J100641.62+764105.1,
ZTF20acjjyjb,WISEA J194035.19-191036.0,
ZTF20aciubak,SDSS J111937.96+754425.2,0.081
ZTF20aciudaa,WISEA J082039.24+410137.7,0.18765
ZTF20acjojlk,WISEA J060639.40+291451.6,
ZTF20acittat,WISEA J071617.73+694337.8,
ZTF20acjkoqb,2MASS J20383717+0636273,
ZTF20acjqbxq,WISEA J071929.68+263455.4,
ZTF20acinkac,WISEA J174245.48+442220.1,
ZTF20acimyvs,WISEA J081711.09+751042.1,
