oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abtncor,SDSS J123942.90-100536.1,189.928754099766,-10.0933632027133,1.2068242903361033,0.19050002532723306,1.316168105140803,SDSSDR16,False,0.128567,0.031459,photoz
ZTF23abtnaor,LEDA 1430352,201.35542999999996,13.410456944444444,4.2748215231668825,0.17194532498371662,4.2388105232614635,Simbad,True,0.078085,0.000266851683834125,D
ZTF23abtmzsk,SDSS J131230.44+052025.8,198.126827012355,5.34051787945382,1.4067689395977738,0.18386417082734974,1.2770805695217986,SDSSDR16,True,0.09512097,2.474147e-05,specz
ZTF23abtlkoj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abtixvv,WISEA J063451.80-252645.5,98.71605,-25.44605,2.544637188887161,0.7435768825159961,2.0601874373296587,NED,False,NULL,NULL,NULL
ZTF23abtecya,WISEA J005159.24-152814.3,12.99686,-15.47065,1.473814582553209,1.4528079827064102,0.045388359941761325,NED,False,NULL,NULL,NULL
ZTF23abtbwlk,WISEA J210547.38+295249.6,316.44743,29.88045,2.566814353035738,1.412092810188738,1.4144538826388338,NED,False,NULL,NULL,NULL
ZTF23abtbrkh,SDSS J220914.39+014711.8,332.309951562733,1.78661324310407,1.4475806743858681,0.49034568145102264,1.8598631845616238,SDSSDR16,False,0.104211,0.034255,photoz
ZTF23abtavov,SDSS J010005.53+090717.1,15.0230353481648,9.12143623149159,4.987371008955559,0.717935136564725,4.278939121637782,SDSSDR16,False,0.104727,0.021267,photoz
ZTF23abtavbz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23absruuh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23absqllo,LCRS B112940.2-114502,173.05082,-12.02695,6.268784788588588,0.7198753482928424,5.596648030545924,NED,False,NULL,NULL,NULL
ZTF23absqjda,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23absqeok,WISEA J085709.51-215858.5,134.2897,-21.98284,0.5344395776020014,0.6376932589887576,0.1139531712849301,NED,False,NULL,NULL,NULL
ZTF23abspnkc,WISEA J054349.17+142810.9,85.95489,14.4697,1.6299933665515343,0.9367146108850198,1.6671895042448273,NED,False,NULL,NULL,NULL
ZTF23absjgou,SDSS J131349.24+065745.7,198.455163083451,6.96269931451634,7.9820194813578915,0.18776166396133562,7.978889179248129,SDSSDR16,True,0.02394472,1.108224e-05,specz
ZTF23absjgkk,WISEA J102431.35-245423.9,156.13065,-24.90665,1.404501349969166,0.32741124663660043,1.200678180031007,NED,False,NULL,NULL,NULL
ZTF23absfjar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23absfhzx,SDSS J000205.79+174059.5,0.524133677260636,17.683194875968,0.13537090631116117,0.2701436435996948,0.3272950738772553,SDSSDR16,False,0.131356,0.060107,photoz
ZTF23absesrx,WISEA J012223.88-233030.8,20.59978,-23.50865,1.0181026183352169,0.9996513939190567,0.04309931088339186,NED,False,NULL,NULL,NULL
ZTF23abscvto,WISEA J051421.40-162707.5,78.58921,-16.45212,2.1562688090293385,0.3481863888030451,1.8585349375495737,NED,False,NULL,NULL,NULL
ZTF23absavgq,WISEA J204703.31+655448.6,311.76381,65.91352,0.8651128089609907,0.18598986237912637,0.7072410756098751,NED,False,NULL,NULL,NULL
ZTF23absarqb,VII Zw 930 NOTES01,303.39467,78.94508,6.156844518961613,0.46306385662909677,6.479072510754104,NED,False,NULL,NULL,NULL
ZTF23absaqdl,WISEA J234644.65-264243.0,356.68617,-26.71178,12.739691723021881,0.5241942485515108,12.9805532967917,NED,False,0.1182,NULL,SUN
ZTF23abrzxfe,AM 0216-264 NED01,34.75354,-26.56144,2.4753129867745103,1.1130222687040483,1.6523343886574444,NED,False,0.050115,NULL,SUN
ZTF23abryqlz,SDSS J215836.08+000655.0,329.650318245769,0.11529081926039,0.27547052309979647,1.1014585595513717,1.3650297756157193,SDSSDR16,False,0.282449,0.089708,photoz
ZTF23abryovm,SDSS J214603.86+141046.8,326.51608461601,14.1796695922194,0.0748180101123081,0.25388378831527814,0.2659288532987386,SDSSDR16,False,0.11193,0.030022,photoz
ZTF23abrynbv,SDSS J233451.56+271344.3,353.714833302741,27.2289886236776,1.366412214134664,1.0812910511646396,2.328367316867056,SDSSDR16,False,0.150132,0.120989,photoz
ZTF23abryfjb,SDSS J233049.55+282206.6,352.706477534322,28.3685254855588,1.6803441891905886,0.45884937748773275,1.322592421658266,SDSSDR16,False,0.106667,0.013096,photoz
ZTF23abgzmfs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
