oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23ablmvdi,0,SDSS J103927.14+124846.8,159.863063956402,12.8130216854776,0.6127228332513662,0.4852377664065833,0.1302660802514321,SDSSDR16,False,0.226729,0.057575,photoz
ZTF23ablmrep,1,SDSS J103351.82+172259.1,158.465928119116,17.3830973894915,2.5217961026831186,0.4802507884302927,2.352472293637097,SDSSDR16,True,0.08204878,8.762582e-06,specz
ZTF23abljogj,2,WISEA J060906.85+495600.2,92.27844,49.93336,0.3577913986585593,0.4285837750214756,0.7460463096827107,NED,False,NULL,NULL,NULL
ZTF23ablimhl,3,LEDA  865169,19.30017625,-18.671562222222224,1.6772158547577538,0.4503977932449526,1.7657165527296248,Simbad,False,--,NULL,NULL
ZTF23abliddq,4,SDSS J225446.68+090712.8,343.694489150564,9.12024262586305,1.844191863942372,0.3832681264729464,1.583190061452341,SDSSDR16,False,0.134498,0.037836,photoz
ZTF23ablgmvo,5,WISEA J223651.57-130030.6,339.215,-13.00869,3.9938244365293785,1.0060810548679755,3.0242031677524146,NED,False,0.076698,NULL,PUN
ZTF23ablfmpm,6,SDSS J205015.89+082114.6,312.566208600652,8.35407910861224,1.8465247552606583,0.321574398009521,2.0232196036468677,SDSSDR16,False,0.105179,0.014241,photoz
ZTF23ablfktl,7,SDSS J194852.34+604216.4,297.21809428277,60.7045599008266,2.228681390090234,0.4607703264821305,1.846905129110728,SDSSDR16,False,0.156608,0.050411,photoz
ZTF23ablfjyy,8,SDSS J220040.86-030209.0,330.170229950682,-3.03584223806626,0.3397694615236648,0.2135146535093984,0.1411968850540594,SDSSDR16,False,0.469729,0.14253,photoz
ZTF23ablffia,9,SDSS J223514.03+031913.9,338.808458890321,3.32053740654773,3.831361832424118,0.2519051690991176,3.580278511006888,SDSSDR16,False,0.099671,0.022551,photoz
ZTF23ablfezf,10,SDSS J212226.71-124337.8,320.61127240873,-12.7271679762941,0.3642323842794807,0.2770872151384731,0.2074223875045072,SDSSDR16,False,0.187377,0.065483,photoz
ZTF23ablezwb,11,SDSS J184500.17+633357.6,281.250688510648,63.5660123875104,1.0048023560062365,0.6290783397953683,1.1831411412499595,SDSSDR16,False,0.159673,0.066381,photoz
ZTF23ableyra,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23ablesby,13,WISEA J193150.55+515542.4,292.9608,51.92847,1.7763331870329735,0.9298182454962586,1.7905749532201471,NED,False,NULL,NULL,NULL
ZTF23abkykzi,14,SDSS J040203.78-054100.3,60.515747564414,-5.6834425854268,6.969652615187446,1.0053774633098098,7.935690832783777,SDSSDR16,False,0.121396,0.038669,photoz
ZTF23abkjoke,15,SDSS J232939.58+211938.7,352.414910335865,21.3274416547514,0.5226027305043891,0.3572210320530808,0.6996279067518905,SDSSDR16,False,0.219609,0.134779,photoz
ZTF23abkjgvr,16,WISEA J192213.31+441951.0,290.55546,44.33083,0.4217647837078279,0.1011620174214072,0.340214596543314,NED,False,0.056093,NULL,PUN
ZTF23abkfyek,17,WISEA J050459.60+082452.3,76.24825,8.41461,1.607329899978585,0.4165610338612468,1.9918619093558327,NED,False,NULL,NULL,NULL
ZTF23abjygmj,18,WISEA J070552.46+263031.4,106.46863,26.50894,0.8441021273888629,0.4891715781347256,0.3579958873938516,NED,False,NULL,NULL,NULL
