oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aabfjzu,WISEA J174938.01+113355.9,267.40835,11.56524,2.91989383211932,1.3071522395084292,2.634033558849906,NED,False,NULL,NULL,NULL
ZTF23aabfjhs,2MASX J18273813+1958122,276.90879,19.97008,1.1467137553242464,0.6810958377165841,1.8102902727314727,NED,False,0.046814,NULL,PHOT
ZTF23aabfjag,WISEA J165252.93-143814.2,253.2205,-14.63781,4.037783871596127,0.3549086899104351,4.383589745648136,NED,False,0.013166,NULL,PHOT
ZTF23aabfhlk,SDSS J161625.90+313725.2,244.107936624909,31.6236696346859,0.15130100637461433,0.28238465570851,0.3000235304747338,SDSSDR16,False,0.625069,0.175585,photoz
ZTF23aabfgua,SDSS J151023.82+285728.7,227.599243859886,28.9579922192884,10.431939899040456,0.7207230581453904,11.130322345518328,SDSSDR16,True,0.06394029,2.024278e-05,specz
ZTF23aabfevl,SDSS J145508.13-010253.0,223.783865842457,-1.04805861680877,8.678213546194831,0.39768907936444964,8.299430840384073,SDSSDR16,True,0.0837642,1.718483e-05,specz
ZTF23aabfdca,WISEA J180714.45+752200.0,271.80937,75.36611,2.7860296116879937,0.5181786684271902,3.113678620421622,NED,False,0.057578,NULL,PHOT
ZTF23aabfcyk,WISEA J160257.70+824940.6,240.74033,82.82792,2.9700739192719405,0.4947776986116847,2.528048947267485,NED,False,NULL,NULL,NULL
ZTF23aabfcit,SDSS J153719.79+070706.5,234.332443971162,7.11849554446446,0.48427593963771265,0.8322698013922877,0.952959295767909,SDSSDR16,False,0.426659,0.236589,photoz
ZTF23aabeuot,SDSS J151040.90+031743.7,227.670434975868,3.29549262657425,2.891147159357075,0.41295774929981727,3.209386915465261,SDSSDR16,False,0.065009,0.014669,photoz
ZTF23aabeunr,SDSS J144715.08+123816.4,221.812830672355,12.6379004807466,4.648683404917553,0.2552012543635716,4.4978592785355085,SDSSDR16,False,0.0988,0.026626,photoz
ZTF23aabetnd,SDSS J125111.34+083032.6,192.797241079424,8.50907559901295,0.172208812932914,0.20317922269997726,0.18545703756676835,SDSSDR16,False,0.213327,0.063287,photoz
ZTF23aabenoz,SDSS J172021.50+712534.6,260.089595925317,71.4262946460375,6.085285766164895,1.7578499979301248,4.578615002153416,SDSSDR16,False,0.033734,0.045377,photoz
ZTF23aabdvhm,SDSS J132306.13+055034.3,200.775524511266,5.8428811838244,2.5381950270498805,0.2617974766016608,2.2854636777016513,SDSSDR16,True,0.05548231,1.149183e-05,specz
ZTF23aabdveg,WISEA J115752.00-134441.2,179.4666,-13.74501,4.923972372376514,0.9902030470137306,5.14346667308921,NED,False,NULL,NULL,NULL
ZTF23aabdujs,WISEA J103102.38-154450.4,157.75991,-15.74735,1.9284576351434588,0.4049635246089264,2.15681614944209,NED,False,NULL,NULL,NULL
ZTF23aabcyqg,2MASX J08305508-2140471,127.72962,-21.67981,1.87617769589196,0.8084272735488862,2.5028931084657495,NED,False,NULL,NULL,NULL
ZTF23aabcxua,WISEA J094036.43-121105.3,145.15181,-12.18482,0.5264753907325818,0.07801076960215776,0.5198668029586276,NED,False,NULL,NULL,NULL
ZTF23aabboyg,SDSS J090039.99+284928.4,135.166638444351,28.8245648040028,3.841604204262352,0.6225505646167819,3.2213529923359103,SDSSDR16,False,0.110077,0.025003,photoz
ZTF23aabbaap,WISEA J080729.11+683338.3,121.87162,68.56069,1.6795868669245766,0.47949659811997425,1.9135952858451541,NED,False,0.09413,NULL,PHOT
ZTF23aaazett,SDSS J142213.95+172350.4,215.558125539788,17.3973377637381,5.148515675846035,0.7209660313342043,4.49536107701941,SDSSDR16,True,0.05309621,1.0568e-05,specz
ZTF23aaawxyo,SDSS J085802.21+400150.4,134.509211716868,40.0306892592425,1.5600875429591001,0.6029638117985731,1.9674856125165199,SDSSDR16,False,0.065634,0.022492,photoz
ZTF23aaaukyg,MCG+10-11-091,113.90741833333333,59.60825416666667,3.0985700131471523,0.7675814301937095,3.8656918063871872,Simbad,False,--,NULL,
