oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abqqdsx,SDSS J225159.21+040524.5,342.9967158738,4.09014815300554,1.5363936411901777,SDSSDR16,False,NULL,NULL,photoz,NULL,NULL,NULL
ZTF22abokyjh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abqvzdy,WISEA J092025.34-085850.0,140.10561,-8.98057,2.458839023400589,NED,False,NULL,NULL,NULL,0.0,0.9952542116346688,2.488362168146656
ZTF22abqvpcl,SDSS J095212.80+134944.3,148.053314196818,13.8289832125376,0.2165413455528188,SDSSDR16,False,0.14535,0.074337,photoz,1.0,0.1407552316874711,0.0919580298939818
ZTF22abquwiv,WISEA J063336.40-175251.7,98.40169,-17.88103,1.5252259988712618,NED,False,NULL,NULL,NULL,2.0,0.7541847030795477,0.9155011924486042
ZTF22abqteqh,SDSS J031358.97-082515.8,48.4957045362706,-8.42107955499105,0.3595061372217584,SDSSDR16,False,0.25714,0.036877,photoz,3.0,0.3174781705668276,0.2160869174501261
ZTF22abqseiq,WISEA J031340.48-011631.3,48.41846,-1.27576,2.6912292741719948,NED,False,NULL,NULL,NULL,4.0,1.6927259437117606,2.468084832758827
ZTF22abqqzwa,SDSS J234932.16-110914.4,357.383989858162,-11.1540201372902,0.5270240217083483,SDSSDR16,False,0.137859,0.05398,photoz,5.0,0.3902468019329463,0.6609940339120836
ZTF22abqqnod,SDSS J221759.28-091602.6,334.496998312829,-9.26740582988144,9.535057040793587,SDSSDR16,False,0.111853,0.037924,photoz,6.0,2.03588932273218,7.5185137742074595
ZTF22abqqjup,SDSS J235317.56-040756.2,358.323161391483,-4.13230128589969,1.0732272312482956,SDSSDR16,False,0.160155,0.041506,photoz,7.0,0.2726812761051615,1.3434364813937436
ZTF22abqqjih,SDSS J235636.56-035331.9,359.152350066583,-3.89221596213,3.9532040137235,SDSSDR16,False,0.102828,0.020497,photoz,8.0,0.2851708891929923,3.874658298163025
ZTF22abqpvzg,SDSS J201912.52-010242.1,304.802149749076,-1.04502729564763,6.397908376795244,SDSSDR16,False,0.065759,0.009921,photoz,10.0,0.3949516429501171,6.00795203785302
ZTF22abqpklc,WISEA J210419.94-083510.1,316.08312,-8.58614,5.832773000799732,NED,False,NULL,NULL,NULL,11.0,2.073050329683705,4.345044429979655
ZTF22abqping,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.0,NULL,NULL
ZTF22abqpdwa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.0,NULL,NULL
ZTF22abqpcmv,WISEA J173542.04+382347.1,263.92519,38.39642,1.5865908095913723,NED,False,NULL,NULL,NULL,14.0,0.5948905029080293,1.1833137904250322
ZTF22abqjhnx,SDSS J003958.99+141659.8,9.99577638864349,14.2832801732885,1.804911504097245,SDSSDR16,False,0.120666,0.07098,photoz,15.0,0.2842260423029418,1.809771190564504
ZTF22abqazhy,SDSS J220111.71+025824.0,330.298784915211,2.97335443881903,0.6364898121419285,SDSSDR16,False,0.107568,0.098102,photoz,16.0,0.8266034443659313,1.3313243991992818
ZTF22abqaoua,WISEA J190632.07+730236.3,286.63362,73.04336,2.044331983710921,NED,False,NULL,NULL,NULL,17.0,0.605916148132849,2.54805629535764
ZTF22abqaork,WISEA J175610.66+755255.5,269.04441,75.88212,18.56903113633967,NED,False,0.049987,NULL,PHOT,18.0,0.5035657715426372,18.06833430363044
ZTF22abplwes,WISEA J004735.59-171425.5,11.8983,-17.24032,0.2237994328917669,NED,False,NULL,NULL,NULL,19.0,0.2338218935225141,0.1048572457704519
ZTF22abpknnh,2MASS J18261442+4500358,276.5599170833333,45.00993916666667,4.070718456833012,Simbad,False,--,NULL,NULL,20.0,0.0550680837993556,4.055229112917781
