oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aanubwv,0,WISEA J002844.83+415953.5,7.18681,41.9982,1.7868768902547838,1.4451071484584146,0.3867838147978736,NED,False,NULL,NULL,NULL
ZTF24aanttew,1,WISEA J202947.31-122158.6,307.44692,-12.36617,4.478142776201568,0.305977516737921,4.77433880698671,NED,False,0.06796,NULL,PUN
ZTF24aantqiq,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aantgzd,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aanszes,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aanspht,5,SDSS J155331.44+362128.4,238.38099396764,36.3579131994177,5.295642816501307,6.234751075370228,1.567209856339543,SDSSDR16,False,0.031238,0.013057,photoz
ZTF24aanrenf,6,WISEA J163459.65-041658.4,248.74857,-4.2829,1.840385806873859,0.2719944889056833,2.1109636831690493,NED,False,NULL,NULL,NULL
ZTF24aanqosm,7,SDSS J165417.15+021152.8,253.57145874825,2.19800268581012,3.476562019442673,1.365708429029184,4.841114676265131,SDSSDR16,False,0.098714,0.017432,photoz
ZTF24aanozhr,8,WISEA J160502.29-070402.3,241.25958,-7.06733,3.768205802432452,0.4894537228882371,4.215328292859169,NED,False,0.070085,NULL,PUN
ZTF24aanmorm,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aanlfpa,10,SDSS J124848.56+524055.5,192.202353900835,52.6820990088695,1.4850257114164884,0.1017885386119889,1.3948121815489032,SDSSDR16,False,0.049858,0.023637,photoz
ZTF24aanjnyl,11,LEDA 2816724,162.53886666666665,-6.042834722222223,3.747208716620648,0.4474693604980169,3.2999295667135784,Simbad,True,0.021956,0.0003569141271281,D
ZTF24aangfcc,12,SDSS J144533.86+254651.9,221.391071055552,25.7810849271546,0.5922593282831448,0.084023618670979,0.5436004983884002,SDSSDR16,False,0.146686,0.037033,photoz
ZTF24aancpjk,13,WISEA J180052.34+281135.3,270.218,28.19325,0.3298024669927448,0.6593589692221874,0.4182316160138841,NED,False,NULL,NULL,NULL
ZTF24aancjzy,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aanaymu,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aanavqa,16,SDSS J121516.21+264144.1,183.817521744042,26.695586928418,1.6649676430924774,5.282963925981751,5.81675733431451,SDSSDR16,False,0.195713,0.117652,photoz
ZTF24aamsoyp,17,SDSS J150634.61+193725.2,226.6442259534,19.6236814823807,3.864037939196021,0.4205713305918111,3.4454624600029,SDSSDR16,False,0.133908,0.030393,photoz
ZTF24aalbnbl,18,SDSS J120242.23+102543.4,180.67593793151,10.4287342802691,0.1620464902365,0.062564236336917,0.1023761508409082,SDSSDR16,False,0.104435,0.02504,photoz
