oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23abugddq,0,SDSS J151901.03+215230.1,229.754297864691,21.8750379320917,6.2164828809916,0.2685155157323568,6.080944321808162,SDSSDR16,True,0.07004277,1.195201e-05,specz
ZTF23abufzwm,1,2MASX J16055744+1543331,241.4893445833333,15.725976388888888,7.501672139184259,0.5953708260691635,6.915763211779084,Simbad,True,0.045006,1.334258419170625e-05,D
ZTF23abufzik,2,SDSSCGB 68558.1,235.2230041666666,21.86240833333333,0.7066107953577814,0.5487010087532649,0.1602465874582734,Simbad,True,0.10361,2.999999924213625e-05,C
ZTF23abufrph,3,WISEA J120833.31+852101.4,182.13944,85.35033,1.2419054840273422,1.0082511157857772,2.227452155182688,NED,False,NULL,NULL,NULL
ZTF23abuerpd,4,WISEA J101306.73+733733.0,153.27842,73.62578,2.8090607486446526,0.9705547656843196,1.9744940712714256,NED,False,NULL,NULL,NULL
ZTF23abueccf,5,SDSS J090025.36+553600.7,135.105666843336,55.6002012142513,3.5023160168217995,0.4642563169350504,3.783571201924575,SDSSDR16,False,0.063962,0.013295,photoz
ZTF23abudttb,6,SDSS J055408.58+642426.3,88.5357614386395,64.4073067514944,1.763678109761493,0.4161960409994185,1.6373687333689286,SDSSDR16,False,0.128662,0.045037,photoz
ZTF23abudnet,7,WISEA J073212.21+514106.6,113.0509,51.68517,2.25464293269482,0.2956092133169971,1.959247700256346,NED,False,NULL,NULL,NULL
ZTF23abudmlc,8,SDSS J100811.35+800147.8,152.047309239028,80.0299558304664,0.1941650275879704,0.3217391269149455,0.3852327357217817,SDSSDR16,False,0.169087,0.038799,photoz
ZTF23abudmjk,9,SDSS J091554.84+512915.6,138.978487053712,51.4876893962631,7.72461010133858,0.8081577188768134,7.552416955829387,SDSSDR16,False,0.112144,0.064453,photoz
ZTF23abudlls,10,SDSS J083521.40+463157.5,128.83918175468,46.5326496753068,2.63244272457952,0.5854352653357303,2.1134423117375296,SDSSDR16,False,0.046992,0.048015,photoz
ZTF23abudccb,11,SDSS J074000.27+130552.8,115.001131201391,13.098001182619,0.7566884821640473,0.5388616121354187,0.2482329169607297,SDSSDR16,False,0.178202,0.063971,photoz
ZTF23abubdby,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23abuacxa,13,SDSS J055629.51+642121.7,89.1229598812244,64.3560519347772,1.1188137332177124,0.59822505970053,1.424631787410355,SDSSDR16,False,0.080935,0.038513,photoz
ZTF23abtzdca,14,WISEA J035623.14+751859.6,59.09642,75.31657,1.6131409916209316,0.2562480634769344,1.5747453170589742,NED,False,NULL,NULL,NULL
ZTF23abtynem,15,WISEA J015208.09+463258.8,28.03374,46.54969,1.636036232182793,0.3748373977707011,1.9130447402921504,NED,False,NULL,NULL,NULL
ZTF23abtycgb,16,UGC  2805,54.71601291666666,40.99048583333333,12.598694491451102,2.069015973009216,14.360046199028975,Simbad,True,0.020121,3.000000106112566e-06,D
ZTF23abtxugh,17,WISEA J044530.64+685050.8,71.37769,68.84746,1.8221861279923024,0.4413030985691611,2.0088280437065014,NED,False,NULL,NULL,NULL
ZTF23abtxsmn,18,2MASX J01535870+3750043,28.4947875,37.83448027777778,8.446749071177683,0.4321268627886619,8.837708664765698,Simbad,True,0.0742,NULL,D
ZTF23abtxnhd,19,SDSS J023241.60+210157.2,38.1733264619594,21.0325734158026,10.826817419176422,0.7583530062397482,11.124320825878009,SDSSDR16,False,0.025152,0.006892,photoz
ZTF23abtxmmt,20,MCG+02-08-034,43.69653791666666,15.589453055555555,2.3373230802507616,0.5797729872214079,2.385994532558662,Simbad,True,0.03369,3.6692106527192185e-05,D
ZTF23abtxkhe,21,WISEA J015927.64+435846.0,29.8652,43.97946,2.936185638074288,0.2046410380771195,3.0801967591885657,NED,False,NULL,NULL,NULL
ZTF23abtxhjg,22,WISEA J024945.53+810316.7,42.43971,81.05465,1.7084610969889136,0.3053598654904911,1.4161414450839718,NED,False,NULL,NULL,NULL
ZTF23abtwzvw,23,GALEXASC J223103.27+801414.5,337.76363,80.23739,7.197885762398805,7.38098057511999,2.9907648929503496,NED,False,NULL,NULL,NULL
ZTF23abthyst,24,WISEA J081624.37+594213.2,124.10155,59.70369,6.029441857772678,3.537553023145157,2.98328251267645,NED,False,NULL,NULL,NULL
ZTF23abtejkq,25,SDSS J025734.80+041952.6,44.3949818100988,4.3313024351927,8.030614626123754,0.9297852154891748,8.931719042961417,SDSSDR16,True,0.1031137,2.26714e-05,specz
ZTF23abspjqs,26,SDSS J084014.47+223216.6,130.060299570119,22.5379447371915,1.444978474087873,0.3216182549797416,1.5919577928471311,SDSSDR16,False,0.175532,0.014087,photoz
ZTF23abscosu,27,WISEA J072303.31+561538.4,110.76382,56.26068,2.114595143506384,0.1846921395788852,2.219272227360553,NED,False,NULL,NULL,NULL
ZTF23abiewbt,28,SDSS J155732.20+200312.4,239.384157563184,20.0534574106462,21.55192570933214,3.783111059845,17.90367356126589,SDSSDR16,True,0.03276169,7.773554e-06,specz
