oid,host_id,z
ZTF20abxawpo,SDSS J083025.46+380702.2,0.058
ZTF20acgcice,KUG 0811+253,0.024834
ZTF20acfwqug,SDSS J082021.41+335719.4,0.070
ZTF20acgcasw,WISEA J082924.32+402246.2,0.100899
ZTF20acgchsp,WISEA J075936.76+285150.1,0.04565
ZTF20acgchxa,WISEA J080123.82+255736.1,0.073776
ZTF20acgbkji,WISEA J063547.85+554238.1,
ZTF20acfvqjl,NGC 2856,0.008799
ZTF20abxvcrk,SDSS J082509.59+441219.0,0.141
ZTF20acgcadn,WISEA J065244.66+270354.0,
ZTF20abyosmd,2MASX J08283097+1728017,0.021065
ZTF20acgcjoh,SDSS J090104.30+420404.6,0.167
ZTF20acgbzik,SDSS J074357.48+342710.9,0.139
ZTF20acgchic,WISEA J074912.30+180248.3,0.09856
ZTF18aaftrfv,WISEA J082946.66+172812.5,0.078091
ZTF20abxthpt,WISEA J074637.94+733520.3,
ZTF20acezyzu,SDSS J074559.59+400953.1,0.170
ZTF20acfvsgc,WHL J022526.3-084431,0.1102
ZTF20acfviac,SDSS J053917.06+633832.0,0.038
ZTF20acfkyll,CGCG 234-056,0.020721
ZTF20acfvltv,WISEA J075355.50+643259.5,
ZTF20acfrxdb,WISEA J064921.26+064010.8,
