oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aatsqkh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aatsmxc,WISEA J211732.33-231918.3,319.3848,-23.32184,2.9037483608807775,1.0102726233412618,1.9781117010005342,NED,False,NULL,NULL,NULL
ZTF24aatslok,SDSS J215202.47+092305.1,328.010308338467,9.38476417427124,2.59927198764788,1.8674638775186232,3.7184239930862057,SDSSDR16,False,0.498744,0.058008,photoz
ZTF24aatqqdj,GALEXASC J164424.83+744519.7,251.10347,74.75548,0.9781615105667097,1.1831214235618788,0.30231932993192395,NED,False,NULL,NULL,NULL
ZTF24aatqiqq,SDSS J132448.24+552729.5,201.201000573182,55.4582176383894,2.2283980130343286,0.5547785495396393,1.7301947319714044,SDSSDR16,False,0.060091,0.019744,photoz
ZTF24aatqiio,SDSS J145935.52+491938.8,224.898011504335,49.3274607229299,5.062609293585233,1.0283079078624284,4.076364446190917,SDSSDR16,True,0.02674924,5.400344e-06,specz
ZTF24aatqacu,SDSS J131733.16+420151.6,199.388179224238,42.0310155582158,0.6808952154597728,0.23752725766100652,0.6945247624497164,SDSSDR16,False,0.132781,0.03539,photoz
ZTF24aatikta,SDSS J180842.33+244742.7,272.176371659915,24.7951972471361,0.5823707825484976,2.8777418173861684,2.3845541081994726,SDSSDR16,False,0.107442,0.032005,photoz
ZTF24aatigqp,SDSS J162344.37+092213.1,245.934863013027,9.37032561539568,5.317616639678352,2.064209359246196,5.957687838781751,SDSSDR16,True,0.0993607,3.401582e-05,specz
ZTF24aatcifa,LEDA 1979765,251.41734666666665,32.09126666666667,2.409081636302945,0.48179052419146223,1.9361687422162968,Simbad,True,0.03774,9.999999747378752e-06,C
ZTF24aatchko,SDSS J170256.23+293312.3,255.734289189755,29.5534168558707,0.34931690313143093,2.5178118499153745,2.585530991496106,SDSSDR16,False,0.212962,0.082106,photoz
ZTF24aatbwnq,SDSS J170629.74+340030.7,256.623909263767,34.0085409594927,0.4471035925795178,0.8589734366295806,0.4329419664249949,SDSSDR16,False,0.196083,0.100049,photoz
ZTF24aatbkoi,SDSS J161627.90+240350.7,244.116240202081,24.0640893570256,1.2258494664229553,0.343703236173977,0.8838811536724525,SDSSDR16,True,0.148984,2.277886e-05,specz
ZTF24aasyngr,SDSS J145958.05+475519.7,224.991880836631,47.9221652127934,0.5248795393941837,0.30457293049673806,0.8022866378614892,SDSSDR16,False,0.172364,0.041463,photoz
