oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24abclmam,SDSS J074937.12+451951.9,117.404666865413,45.3310931405453,2.1220145032861306,0.19293659973418792,2.0175988497998842,SDSSDR16,False,0.029064,0.011399,photoz
ZTF24abcjjch,2MASX J16495465-1417464,252.47765083333329,-14.296236944444445,14.086058653778032,1.7719998655461282,14.22682448977204,Simbad,True,0.02727,NULL,D
ZTF24abcjbtj,LEDA 1219114,232.1775333333333,2.1965999999999997,6.399638776966513,0.8539556102383313,7.249715231354995,Simbad,True,0.05332,9.999999747378752e-06,C
ZTF24abcixyi,SDSS J153218.38+273802.4,233.0766033333333,27.633988055555555,5.083236689009714,0.10605820048421999,5.189277509531337,Simbad,True,0.08488,1.9999999494757503e-05,C
ZTF24abciwoe,LEDA 1052071,235.50848874999994,-4.893188888888888,10.159578671386603,7.646486119811785,17.49641597448629,Simbad,True,0.06088,NULL,D
ZTF24abcfigw,2MASX J15385080+2442142,234.71151999999995,24.703946666666667,5.438430436392186,1.1389845068498388,6.244018188983147,Simbad,True,0.08986,9.999999747378752e-06,C
ZTF24abcfiff,NVSS J161030+272954,242.62921375,27.499580555555557,10.951242351500133,0.2376582431363324,11.078714442216581,Simbad,True,0.03185,1.9999999494757503e-05,C
ZTF24abcccrn,SDSS J162822.62+173319.3,247.094252633694,17.555364512835,1.5739517328681056,0.10144173901121059,1.5195812824564559,SDSSDR16,False,0.113062,0.022983,photoz
ZTF24abccail,SDSS J170957.14+252711.6,257.488067738811,25.4532335923101,1.8758123437616459,0.33422757163060274,1.6934930060252196,SDSSDR16,False,0.066643,0.015698,photoz
ZTF24abbovsz,SDSS J160752.60+215551.5,241.969181390864,21.9309959977689,3.3816150918733947,0.04928578834608973,3.3327286805205074,SDSSDR16,False,0.079011,0.016625,photoz
