oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22abarhid,SDSS J235145.92+035111.4,357.941312999384,3.85317937689826,3.313313061626984,0.6207006743164818,3.920919061904696,SDSSDR16,False,0.061242,0.010139,photoz
ZTF22abaqzcm,SDSS J023742.65+260027.3,39.4277120173864,26.0076090776349,0.4010019943152517,0.1352246035510463,0.5359077924138118,SDSSDR16,False,0.139685,0.04631,photoz
ZTF22abaqcls,WISEA J213453.36-165246.7,323.72236,-16.87966,2.198588883847627,0.4187798897142703,2.2247950800700815,NED,False,NULL,NULL,NULL
ZTF22abapnbz,WISEA J194005.01+521614.7,295.02089,52.27077,1.6060965339338926,0.5304056906307131,1.876607068549256,NED,False,NULL,NULL,NULL
ZTF22abaoxyd,SDSS J150915.76+230253.2,227.315657495306,23.0481099992139,3.973370579256639,0.5287478216513254,3.457368064064334,SDSSDR16,True,0.06747065,1.28589e-05,specz
ZTF22abaowca,WISEA J160527.56+701224.2,241.36484,70.20674,0.1569729964733236,0.13818617589250928,0.020339337339828772,NED,False,NULL,NULL,NULL
ZTF22abaohvz,SDSS J164936.99+340254.4,252.40413315501,34.0484707737159,1.6637925290532751,0.37692275192174507,2.0153262187558383,SDSSDR16,False,0.078875,0.028411,photoz
ZTF22abaogbb,WISEA J181508.09+380846.2,273.7838,38.14609,0.6501223329283924,0.9125030343695064,1.3479766862274518,NED,False,NULL,NULL,NULL
ZTF22abaocud,WISEA J181816.32+674748.7,274.56803,67.79687,3.473014920766351,0.7550181726181833,3.5583565983619576,NED,False,NULL,NULL,NULL
ZTF22abaoaiz,SDSS J161643.85+523406.0,244.182705338716,52.5683498939019,0.6701869885529642,0.512186026425654,0.35208959837281856,SDSSDR16,False,0.188635,0.1117,photoz
ZTF22abanzes,SDSS J152729.84+410822.3,231.874334801074,41.1395518046918,2.0407994357710635,0.48648321281494084,1.6049795118530024,SDSSDR16,False,0.19474,0.036556,photoz
ZTF22abanxoe,SDSS J163141.49+251557.0,247.922873293847,25.2658420752868,1.5688111483893923,0.3587332153474444,1.230156513573976,SDSSDR16,False,0.101326,0.032332,photoz
ZTF22abanwqs,SDSS J164013.66+234252.0,250.056905899398,23.7144512643279,1.691622910242555,0.3670741082461072,2.038602628073002,SDSSDR16,False,0.057236,0.021687,photoz
ZTF22abanvzk,SDSS J170551.71+154246.0,256.465448263096,15.7127983872241,0.5409457733665722,0.37575571918527917,0.1944837766392858,SDSSDR16,False,0.340574,0.13393,photoz
ZTF22abantpu,SDSS J153951.39+414325.3,234.964106095512,41.7237145977978,18.41869742034237,2.8121726203752626,15.738787923507456,SDSSDR16,True,0.1193944,1.862324e-05,specz
ZTF22abansyp,SDSS J162524.80+554034.2,246.353327946593,55.6761875587989,5.889503036328931,0.46585576449025345,5.783734083232623,SDSSDR16,False,0.06349,0.023737,photoz
ZTF22abanroo,SDSS J171334.76+411949.8,258.394837248735,41.3305075621047,0.06584266816352341,0.07228593645080753,0.01827217247822975,SDSSDR16,False,0.42753,0.126025,photoz
ZTF22abanrik,WISEA J172622.16+311107.1,261.59233,31.18526,1.4927242720165654,0.327264847108249,1.819850752691214,NED,False,NULL,NULL,NULL
ZTF22abalhut,WISEA J210944.68+150835.2,317.43597,15.14375,3.5801034783163113,0.9613318450123108,2.879029777796397,NED,False,NULL,NULL,NULL
ZTF22abakeys,SDSS J163920.44+380430.1,249.835161778771,38.0750507916588,4.602760896135775,0.1998715448585182,4.548481895699032,SDSSDR16,False,0.175808,0.034871,photoz
ZTF22abahzeh,WISEA J204126.89-123353.6,310.36203,-12.56491,11.73927155839909,0.5896387445991302,12.193902346081156,NED,True,0.048994,NULL,
