oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abxyevl,WISEA J050955.33+055037.3,77.48055,5.84372,3.5695864796873678,NED,NULL,NULL,NULL,NULL
ZTF21abxxqiz,WISEA J032857.98+213959.6,52.24163,21.66657,1.4046697402396906,NED,NULL,NULL,NULL,NULL
ZTF21abxxhun,WISEA J025335.66+144630.9,43.39861,14.77525,0.40511398854923414,NED,NULL,NULL,NULL,NULL
ZTF21abxwsda,WISEA J045859.06+090345.5,74.7461,9.06267,1.6912212914370297,NED,NULL,NULL,NULL,NULL
ZTF21abxwqhx,SDSS J034717.12+092251.3,56.82135074574929,9.380925294282381,0.10898986846652278,SDSSDR16,False,0.18723499999999998,0.067225,photoz
ZTF21abxwlco,2dFGRS TGS160Z279,40.58541666666667,-26.289722222222224,3.5966410023497652,Simbad,False,0.1337,NULL,D
ZTF21abxwlbq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxwbqj,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxwaql,SDSS J042700.39+811722.2,66.7516350595473,81.28951175042421,1.2939129510108582,SDSSDR16,False,0.176393,0.016121,photoz
ZTF21abxvaqw,SDSS J035558.74+793757.3,58.994739859033004,79.63260136467659,1.441239508668568,SDSSDR16,False,0.110056,0.06250700000000001,photoz
ZTF21abxuqdi,SDSS J010618.31+130933.9,16.576271367472803,13.1594224643779,4.470343268103948,SDSSDR16,True,0.2500045,3.707297e-05,specz
ZTF21abxuhwr,SDSS J010101.34-020512.4,15.255582789040401,-2.08678352063599,3.1844337804282863,SDSSDR16,False,0.0522,0.026663,photoz
ZTF21abxugzk,SDSS J010458.68-010324.0,16.244497626429602,-1.05668998000872,1.9132622732229727,SDSSDR16,False,0.494884,0.061059,photoz
ZTF21abxtthp,SDSS J000903.77+330636.2,2.26571427419083,33.1100816637,2.8765296085556473,SDSSDR16,False,0.220662,0.032396,photoz
ZTF21abxttav,SDSS J000633.11+324002.9,1.63794786283,32.667493923129996,5.337264651504699,SDSSDR16,False,0.1248,0.011023999999999999,photoz
ZTF21abxtosx,WISEA J004122.16+835848.9,10.34208,83.98028,1.8772818285156754,NED,NULL,NULL,NULL,NULL
ZTF21abxsngi,2MASX J23011917+0816408,345.32966,8.27807,2.5065335236386233,NED,True,0.041879,NULL,SPEC
ZTF21abxqmhd,SDSS J223730.02-094034.5,339.375087426393,-9.67626016438029,2.3225849097990214,SDSSDR16,False,0.172656,0.02494,photoz
ZTF21abxqkjd,WISEA J225254.13-194243.1,343.22587,-19.71258,0.8662885496739832,NED,False,0.067532,NULL,PHOT
ZTF21abxqkcf,WISEA J215717.37-173033.7,329.32238,-17.5095,1.6400228198441456,NED,NULL,NULL,NULL,NULL
ZTF21abxqjmg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxqhfa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxqdhy,[TMH2014] AF7448-200,345.4889208333333,17.35800277777778,0.7984134117413524,Simbad,True,0.039305,2.3349522335485936e-05,C
ZTF21abxpxyz,SDSS J212828.58+093121.8,322.119102472491,9.52273245454748,1.71796791839096,SDSSDR16,False,0.375346,0.090643,photoz
ZTF21abxpwdn,WISEA J204858.12-181740.4,312.24221,-18.29453,7.3545307647212885,NED,True,0.062607,NULL,
ZTF21abxpstj,WISEA J230035.47+315735.1,345.14783,31.95977,0.33121267040428326,NED,NULL,NULL,NULL,NULL
ZTF21abxpnef,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxpkpb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abxolyq,WISEA J193414.04+472412.9,293.55851,47.4036,1.8652573938767278,NED,NULL,NULL,NULL,NULL
ZTF21abxniow,WISEA J025802.04-133559.9,44.50871,-13.59992,4.28553382930836,NED,False,0.080257,NULL,PHOT
ZTF21abxmyfb,SDSS J045601.90+005036.1,74.0079322084732,0.8433714420842781,1.0041087846835433,SDSSDR16,False,0.10310599999999999,0.011788,photoz
ZTF21abxlsdn,SDSS J235731.77+091828.2,359.382371870643,9.30785871011377,3.7421870446228263,SDSSDR16,False,0.26418,0.186499,photoz
ZTF21abxlpkc,SDSS J005745.62+084510.4,14.4400849443787,8.75289391094369,0.21313330330645314,SDSSDR16,False,0.6508109999999999,0.17213299999999998,photoz
ZTF21abxgeef,WISEA J071610.37+052258.6,109.04317,5.38294,0.6405607101968565,NED,False,0.07472,NULL,PHOT
ZTF21abxfezu,SDSS J025519.27+025222.0,43.8302881470757,2.87280377498445,1.388573055805273,SDSSDR16,False,0.163047,0.033137,photoz
ZTF21abxdlzr,SDSS J063731.02+844419.7,99.3792459845323,84.7388188172005,0.07858247358925244,SDSSDR16,False,0.220896,0.023818000000000002,photoz
ZTF21abxdcmp,WISEA J023643.95+103114.9,39.18318,10.52107,0.9471584560704898,NED,NULL,NULL,NULL,NULL
ZTF21abxdact,WISEA J021820.81+100814.7,34.5865,10.13725,4.680808650197514,NED,False,0.077679,NULL,PHOT
ZTF21abxcqxp,WISEA J004336.48-203149.0,10.90212,-20.5303,2.36743046005652,NED,NULL,NULL,NULL,NULL
