oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aanhmxv,SDSS J143711.46+301923.6,219.297748955791,30.3232412154353,1.376092542082667,SDSSDR16,False,0.072095,0.013632,photoz,NULL,NULL,NULL
ZTF23aamxwvi,WISEA J170057.13+645556.5,255.23805,64.93238,2.665885877963687,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aanjszb,WISEA J205757.57+352542.7,314.48984,35.42838,3.757717952142974,NED,False,NULL,NULL,NULL,0.0,1.1961490254812552,4.751305084214476
ZTF23aanjspd,WISEA J183218.31+244554.5,278.07625,24.76514,3.022396946982379,NED,False,NULL,NULL,NULL,1.0,0.3418449134329247,2.832788161956666
ZTF23aanjnkp,SDSS J173305.63+661644.8,263.273455653874,66.2791118967087,3.394733128393762,SDSSDR16,False,0.133532,0.026469,photoz,2.0,0.2663839846016226,3.644733079585316
ZTF23aanjkkf,WISEA J135257.45+815832.7,208.23875,81.97601,2.953870529925991,NED,False,NULL,NULL,NULL,3.0,1.0481455046195889,2.2046910565253826
ZTF23aanixaz,SDSS J144443.24-031541.0,221.180152815503,-3.26141020329819,3.659371529525277,SDSSDR16,False,0.147655,0.024981,photoz,4.0,0.5044141218412163,3.1572209438131087
ZTF23aanivnc,SDSS J121025.91+415404.0,182.60795923802,41.9011145223472,3.290270688752157,SDSSDR16,True,0.05066271,1.708713e-05,specz,5.0,0.4326941463026864,3.529702605349743
ZTF23aanhlzq,2MASX J14254448+1730440,216.4353583333333,17.512372222222222,7.687065594875053,Simbad,True,0.08814,9.999999747378752e-06,C,7.0,0.7212336706154525,7.056260547429216
ZTF23aanhkec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.0,NULL,NULL
ZTF23aanhdgk,SDSS J171917.13+611825.0,259.821372792737,61.3069584094041,1.472945517504005,SDSSDR16,False,0.203472,0.037552,photoz,9.0,0.2016218091944384,1.6464131486950455
ZTF23aanewuh,[PVK2003] 259.78799 +57.60756,259.78799999999995,57.607533333333336,2.862679064855983,Simbad,True,0.05644,9.999999747378752e-06,C,10.0,0.564628441543461,2.7925231813862346
ZTF23aaneprv,SDSS J172520.01+373841.2,261.333383113345,37.644802342623,2.756566473974167,SDSSDR16,False,0.10058,0.028623,photoz,11.0,0.3042285098568691,3.051857894970655
ZTF23aandswb,SDSS J154425.42+561404.4,236.105929209504,56.2345810813813,1.705657420016802,SDSSDR16,False,0.508953,0.114559,photoz,12.0,1.0947050744877318,1.090764953606603
ZTF23aandmey,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.0,NULL,NULL
ZTF23aandlxl,SDSS J161950.63+341944.4,244.960938479298,34.3289998440256,0.7767938338007903,SDSSDR16,False,0.230737,0.086925,photoz,14.0,0.2394057933926185,0.6724253874836038
ZTF23aanadin,SDSS J154230.00+502820.6,235.62501200033,50.4723970204062,4.331040871358621,SDSSDR16,True,0.07682218,1.949568e-05,specz,15.0,0.0733429433710061,4.280867769579296
ZTF23aamzcfe,UGC 10811,259.6821479166666,58.13513777777778,18.516368468181472,Simbad,True,0.02908,9.999999747378752e-06,C,16.0,0.6026683750620971,19.08084465026412
ZTF23aamneou,SDSS J165558.51+441929.8,253.99377473383,44.3249686008306,1.325868347821386,SDSSDR16,False,0.325658,0.191169,photoz,18.0,0.6057988846116412,1.8415607544424737
ZTF18aavuzhe,SDSS J162210.86+263657.6,245.5451958333333,26.61600888888889,4.546861555138459,Simbad,True,0.06379,9.999999747378752e-06,C,19.0,0.9605277594992452,4.038931971946469
