oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abdmqzt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abcvsrp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abdoehm,SDSS J075327.25+284545.1,118.36353424169,28.7625508111936,0.1785051120724088,SDSSDR16,False,0.058629,0.030083,photoz,0.0,0.1046762910743885,0.2657694265246291
ZTF22abdnjoa,SDSS J023942.14+205810.8,39.9255865731283,20.9696918570617,1.5618456843031496,SDSSDR16,False,0.274963,0.102738,photoz,1.0,0.6661181230230375,1.1311137904902802
ZTF22abdnbxc,SDSS J033942.32+382927.8,54.9263352677091,38.4910698017044,0.3405705572545768,SDSSDR16,False,0.222481,0.088984,photoz,2.0,0.8103748430695482,0.593398106727295
ZTF22abdmyxe,WISEA J043351.31+174637.4,68.46379,17.77708,2.70983306112542,NED,False,0.065817,NULL,PHOT,3.0,0.4593072049535942,2.5456920788693598
ZTF22abdmwvf,SDSS J034246.58-010058.5,55.6940711101934,-1.01624940745217,5.185833094272377,SDSSDR16,True,0.06840654,1.526801e-05,specz,4.0,0.8930281158090451,5.910469789820858
ZTF22abdmwrh,SDSS J042048.94-052153.9,65.2039372207769,-5.36499155660663,0.4804429070120707,SDSSDR16,False,0.095709,0.037148,photoz,5.0,2.1340108427462776,2.593662394338741
ZTF22abdmhte,SDSS J232354.72+131718.7,350.978013304978,13.2885368940032,1.607383840791321,SDSSDR16,False,0.169339,0.027541,photoz,7.0,0.5301687521099243,1.867569050623784
ZTF22abdlqkr,SDSS J235800.88+064657.0,359.503663420014,6.78252356619413,2.704585684892733,SDSSDR16,False,0.086366,0.019209,photoz,8.0,0.4773586138242184,2.633902995496048
ZTF22abdljrg,SDSS J234301.94-041552.1,355.7580833333333,-4.264488888888889,2.3259602997894326,Simbad,True,0.14386,NULL,C,9.0,0.2392760869491849,2.25306022283228
ZTF22abdjqlm,SDSS J172723.42+563331.7,261.847580376275,56.5588067955036,0.1510431328942987,SDSSDR16,False,0.10938,0.036075,photoz,10.0,0.1726192116915182,0.1448166358586543
ZTF22abdixyz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0,NULL,NULL
ZTF22abditdw,SDSS J164446.97+225912.2,251.195711919159,22.9867351710624,3.2345570399250807,SDSSDR16,True,0.1331722,3.633038e-05,specz,12.0,0.6784678249866628,2.7678809001339757
ZTF22abdipla,SDSS J181345.66+230717.5,273.440240993137,23.1215279172412,1.5363392468495352,SDSSDR16,False,0.136902,0.029918,photoz,13.0,0.1658302448006252,1.4938989540299767
ZTF22abdfnyp,SDSS J222732.72+142744.2,336.886344116168,14.4622844584114,1.59283226841164,SDSSDR16,False,0.072251,0.019844,photoz,14.0,0.4892732876167676,1.2748937437167929
ZTF22abdbpgi,2MASS J03571963+2925483,59.33182,29.43011,0.3692746127864522,NED,False,NULL,NULL,NULL,15.0,0.3516953964645548,0.2024775668332427
ZTF22abdatth,SDSS J014609.39+025141.1,26.5391056364656,2.86143986652318,0.1335106992015441,SDSSDR16,False,0.083638,0.053049,photoz,16.0,0.3104901885875152,0.189793347296501
ZTF22abczsrs,WISEA J012055.65-142347.9,20.232,-14.3967,1.1018209973747275,NED,False,NULL,NULL,NULL,17.0,0.9946234288915003,0.1946044280825634
ZTF22abcsiqk,WISEA J045425.27-012956.6,73.60529,-1.49907,0.4028368143348677,NED,False,NULL,NULL,NULL,19.0,0.2828843056499102,0.1900933678049365
ZTF22abbxmab,SDSS J011915.62+003452.9,19.8150801136431,0.581366551567902,0.2278231274229019,SDSSDR16,False,0.190038,0.040369,photoz,20.0,0.4358996408864248,0.2968281744922925
ZTF22abbgeok,SDSS J222554.10+361007.4,336.475428518802,36.1687235864975,4.517734226535208,SDSSDR16,False,0.168455,0.024796,photoz,21.0,0.8057047135014463,5.267537417312098
ZTF22abaseoc,LEDA 1291163,77.01916666666666,5.9094444444444445,11.487679619868308,Simbad,True,0.06862,NULL,D,22.0,0.3908576979225667,11.826110360546693
ZTF18abfchzq,WISEA J181130.54+361026.8,272.87724,36.17432,1.1411866684057173,NED,False,NULL,NULL,NULL,23.0,0.5912667246271156,0.9998657628286902
