oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aalnxms,WISEA J181023.94+155357.6,272.59979,15.89934,1.3013750390153735,0.34074758943960237,1.3728505012882102,NED,False,NULL,NULL,NULL
ZTF23aalmjxr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF23aallxtj,WISEA J184208.30+720009.9,280.53461,72.00298,6.231728627486521,0.3736358641898014,6.604701461888135,NED,False,0.067915,NULL,PUN
ZTF23aallweg,2MASX J16580818+3258589,254.53391083333327,32.98314166666667,2.174583924799083,0.1864615312429977,2.31419835792672,Simbad,True,0.03696,9.999999747378752e-05,C
ZTF23aaljxxm,SDSS J134424.70+022252.5,206.102899979766,2.38126131788854,2.0818519596324494,0.6361466746106619,1.8896037978353843,SDSSDR16,False,0.17708,0.045607,photoz
ZTF23aaljkyb,SDSS J141609.94+403635.5,214.041427251391,40.6098762141403,3.1281389049796955,0.6144656848934134,2.7896653804002973,SDSSDR16,True,0.08257343,2.7024e-05,specz
ZTF23aaljkxh,SDSS J135106.54+551400.4,207.777259259304,55.2334514856864,2.2088633911442086,0.35023533664052786,2.187966159152745,SDSSDR16,False,0.125628,0.060063,photoz
ZTF23aalhyjb,SDSS J161854.45+290809.8,244.72688964651,29.136076330225,0.08148311084639091,0.38128416986110125,0.4006997244196953,SDSSDR16,False,NULL,NULL,photoz
ZTF23aalgkrc,SDSS J170908.81+300241.0,257.286724104521,30.0447435686864,1.7744317215072247,0.3540224114533475,1.826118604416996,SDSSDR16,False,0.100959,0.028021,photoz
ZTF23aalgkdn,SDSS J170710.31+211708.8,256.792969312034,21.2857857621888,2.0813532074530086,0.41754021015198994,2.488095716470555,SDSSDR16,False,0.170949,0.034787,photoz
ZTF23aalbbmc,WISEA J175401.55+121222.1,268.50576,12.20637,3.0151763694429086,2.925785872483187,0.13339467137320715,NED,False,NULL,NULL,NULL
ZTF23aakyphf,SDSS J142649.38+092434.1,216.705764010169,9.40947734255606,0.834764926740682,0.6667316029379945,0.28470601001949053,SDSSDR16,False,0.115727,0.033405,photoz
ZTF23aakxqtr,SDSS J123715.13+032410.9,189.313035611752,3.4030290094126,1.4913250164960037,0.23694035705189842,1.7174761872181799,SDSSDR16,False,0.174237,0.066299,photoz
