oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF23aazfibd,WISEA J034309.43+020356.8,55.78931,2.06579,5.221476532213232,2.5810063988190315,2.8409610457958374,NED,False,NULL,NULL,NULL
ZTF23aazezjp,SDSS J002604.04+305236.4,6.51684038162199,30.8767942564184,0.30798038154049917,0.4756930832374855,0.27009451650390015,SDSSDR16,False,0.550969,0.077247,photoz
ZTF23aazeudg,WISEA J021716.86+411720.8,34.32027,41.28912,0.7189173320474629,0.705570151081888,1.0563354005699501,NED,False,NULL,NULL,NULL
ZTF23aazesfq,SDSS J051609.74+612239.5,79.0405724077579,61.3776465646103,2.3913150383887585,0.45960690064695425,1.9385780099647172,SDSSDR16,False,0.11392,0.032548,photoz
ZTF23aazemxq,SDSS J015122.68+035845.8,27.8444792630914,3.97939038871135,4.117435573095884,0.7720238353340406,3.346355749980177,SDSSDR16,False,0.064167,0.021957,photoz
ZTF23aazdoyl,SDSS J203102.60-044521.7,307.760813252784,-4.75604169065794,0.3692168899087178,0.437467620158751,0.17267197522506025,SDSSDR16,False,0.367742,0.161983,photoz
ZTF23aazdosn,SDSS J184233.65+411756.6,280.640204675322,41.2990676382162,2.0749341129576377,0.44010782358534123,2.1331128955084315,SDSSDR16,False,0.162521,0.026732,photoz
ZTF23aazdksu,SDSS J212931.07-064257.2,322.379468521342,-6.71591442022025,1.2798179014490163,0.5076008826053084,0.92355459980886,SDSSDR16,False,0.112012,0.026778,photoz
ZTF23aazdklu,SDSS J214209.76-071631.5,325.540680832429,-7.27542681366416,1.183492808116662,0.7900023314300381,1.4855448195894976,SDSSDR16,False,0.166732,0.043143,photoz
ZTF23aazbsue,WISEA J201257.65-143035.4,303.24021,-14.51014,1.8155943043255858,1.440934767636388,0.863676478751325,NED,False,NULL,NULL,NULL
ZTF23aazboir,SDSS J145650.89+050422.1,224.212049781205,5.07283100586605,0.40441624031342166,0.15070986033180056,0.3083097018769921,SDSSDR16,True,0.1196725,4.387116e-05,specz
ZTF23aazbixp,WISEA J173611.90+180246.5,264.04965,18.04629,3.0294990174138805,0.45932530599919,3.3270665192055846,NED,False,NULL,NULL,NULL
ZTF23aaynsix,SDSS J002446.89+223819.0,6.1953793774349,22.638617665459,4.44982847251914,0.5643120456371998,3.9005867190886865,SDSSDR16,False,0.105367,0.037007,photoz
ZTF23aaxyilr,SDSS J022016.53-102046.0,35.0688871051625,-10.3461145633852,1.3369639336227463,0.47973894444581466,1.3295194133135766,SDSSDR16,False,0.174322,0.066337,photoz
ZTF23aaxvsjq,WISEA J194029.44+582411.5,295.12267,58.40321,0.7052821064916832,0.4557395074515341,0.47720670879055205,NED,False,NULL,NULL,NULL
ZTF23aaxotxa,2MASX J15134573+1915353,228.4404458333333,19.25995,0.9990832199124866,0.13308838652253793,1.10033112689183,Simbad,True,0.10059,1.9999999494757503e-05,C
ZTF23aaxlcis,SDSS J223544.50-033402.2,338.935422136171,-3.56728703918226,0.7074533334757565,0.4974674004779925,0.2599538766325424,SDSSDR16,False,0.210339,0.046295,photoz
ZTF23aaxfypu,SDSS J223309.75-030733.4,338.290611964469,-3.12596743961465,0.5563326392228902,0.5750883487726816,0.7005606534742621,SDSSDR16,False,0.136991,0.029767,photoz
ZTF23aaxboby,WISEA J031111.31+472918.6,47.79708,47.4885,0.6422545402024357,0.4155925204305172,0.23111856615322232,NED,False,0.057578,NULL,PUN
ZTF22abcjrox,SDSS J014953.29+020640.9,27.4720552752943,2.11136498926701,0.06038148905897711,0.261047895053722,0.31410610272282535,SDSSDR16,False,NULL,NULL,photoz
