oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aceruya,2MASX J08535644+0012564,133.4852,0.21556,7.173591221560105,NED,True,0.050901,NULL,SPEC
ZTF21acerugd,SDSS J092310.89+285623.6,140.795372356667,28.9398939854453,1.1443396374173904,SDSSDR16,False,0.104628,0.040022,photoz
ZTF21acertfl,WISEA J062557.33+305627.6,96.48892,30.941,1.0620400945150974,NED,False,0.083301,NULL,PHOT
ZTF21acermml,WISEA J091136.51+841407.3,137.90213,84.23537,0.14977650953957053,NED,NULL,NULL,NULL,NULL
ZTF21acermld,SDSS J084402.91+481741.2,131.012125692885,48.2947778746702,0.22287021154740236,SDSSDR16,False,0.419758,0.101364,photoz
ZTF21acerczf,WISEA J032431.51+154914.2,51.13142,15.82022,0.6739664331710732,NED,NULL,NULL,NULL,NULL
ZTF21acerayz,WISEA J025647.88+111652.6,44.19951,11.2813,0.5983357754324462,NED,NULL,NULL,NULL,NULL
ZTF21aceqpgp,WISEA J030515.20-255318.2,46.31396,-25.88839,2.65059087722418,NED,True,0.0369,NULL,
ZTF21aceqpfc,WISEA J025740.44-205817.1,44.41821,-20.97132,0.8761080978522044,NED,NULL,NULL,NULL,NULL
ZTF21aceqmyz,2MASX J03435776+0301515,55.99075,3.03097,4.055009331230868,NED,False,0.033596,NULL,PHOT
ZTF21aceqgbv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acemtse,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acemcxy,UGC 10357,245.5008,40.44787,8.952019950034364,NED,True,0.030945,NULL,
ZTF21acekmmm,SDSS J230955.65+094116.2,347.481879045649,9.68785092761068,11.097464065467182,SDSSDR16,False,0.067712,0.017061,photoz
ZTF21acejhpu,SDSS J162356.60+440659.5,245.985829659279,44.1165383315652,0.7234409792536367,SDSSDR16,False,0.240942,0.076306,photoz
ZTF21aceehxt,UGC 03419,93.58408,66.30414,1.9259356294984655,NED,True,0.013096,NULL,
ZTF21acedrds,SDSS J022648.00-034912.4,36.7000185861043,-3.82013191417759,3.5881167610291924,SDSSDR16,False,0.075554,0.027047,photoz
ZTF21acedcny,SDSS J224559.92+151520.5,341.499662492715,15.2557139890046,1.1630796844677778,SDSSDR16,False,0.126964,0.012452,photoz
ZTF21acdzwjd,SDSS J230103.86-064138.9,345.266076715522,-6.69414352434034,9.112868957081973,SDSSDR16,False,0.074663,0.009328,photoz
ZTF21acdzvxm,SDSS J224711.03-071821.4,341.795951924322,-7.30594957792696,1.3315111573236462,SDSSDR16,False,0.068786,0.030311,photoz
ZTF21acdyyik,SDSS J224435.01-003340.6,341.145882793087,-0.561278761991072,0.7721669262152896,SDSSDR16,False,0.118025,0.027649,photoz
ZTF21acdvxzd,WISEA J164902.66+033341.6,252.25998,3.56101,4.963414779725125,NED,NULL,NULL,NULL,NULL
ZTF21abzlwoc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
