oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abjbwdn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abjdejf,SDSS J094826.13+291754.8,147.10885483307,29.2985642524552,1.2063402782707686,SDSSDR16,False,0.104244,0.02201,photoz,0.0,0.4983546718078043,1.3740032129622677
ZTF22abjbwda,SDSS J084954.68-012603.8,132.477824462811,-1.43439647718566,2.0522951851734024,SDSSDR16,False,0.066969,0.015165,photoz,2.0,0.2566507116956222,1.795926484517829
ZTF22abjamhv,WISEA J044001.40+051951.5,70.00589,5.33226,12.600956819926967,NED,False,NULL,NULL,NULL,3.0,1.9281732871094943,10.676639971283372
ZTF22abjagqj,WISEA J062004.88+491727.4,95.02035,49.29095,9.832981435881988,NED,False,NULL,NULL,NULL,4.0,0.5447233641726641,9.313563591816054
ZTF22abizxkp,SDSS J052621.46-054819.1,81.5894182162219,-5.80530877436582,1.638766542884618,SDSSDR16,False,0.08846,0.029946,photoz,5.0,0.4849632833634573,2.044567895025849
ZTF22abiysva,SDSS J004123.01+085828.7,10.3458562106691,8.974651696273,1.54812850189272,SDSSDR16,False,0.069321,0.03171,photoz,6.0,0.2971061049556985,1.512100443995934
ZTF22abiymsf,GALEXASC J005029.19-224205.5,12.62191,-22.70158,5.741231170581192,NED,False,NULL,NULL,NULL,7.0,4.205764143450896,3.376071173461484
ZTF22abiyjlx,SDSS J025417.04+443818.6,43.5709868920804,44.6385065682943,2.537022832239126,SDSSDR16,False,0.045038,0.011817,photoz,8.0,0.6124808093801195,3.074931260608604
ZTF22abiyjfk,WISEA J040733.34+774603.4,61.88733,77.76737,2.1793505389274994,NED,False,NULL,NULL,NULL,9.0,1.3654549108203944,2.554092458352509
ZTF22abiyeae,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.0,NULL,NULL
ZTF22abiwwyf,SDSS J002243.81+082849.7,5.68252527230163,8.48048212822424,1.445602387978954,SDSSDR16,False,0.189588,0.136146,photoz,11.0,0.5796830360445361,0.8667712829754967
ZTF22abivqkc,SDSS J212659.05-040610.2,321.746059495929,-4.10283368306963,1.8422746831283543,SDSSDR16,False,0.023771,0.006394,photoz,12.0,0.5268671106355202,1.4943857547468204
ZTF22abivebe,WISEA J175211.51+291827.5,268.04796,29.30772,2.0463701574895854,NED,False,0.050419,NULL,PHOT,13.0,0.1560018213121933,1.8926147108367517
ZTF22abgwtew,WISEA J195246.29+074431.3,298.19288,7.74206,0.8091636938978527,NED,False,NULL,NULL,NULL,14.0,0.152361255499914,0.7008764723121161
