oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21abjalsq,SDSS J232353.93-074137.6,350.974689664312,-7.69379451832288,0.33906445405616314,SDSSDR16,False,0.209535,0.1377,photoz
ZTF21abjalqb,PKS 2322-12,351.33216,-12.1241,1.5030564824838957,NED,True,0.082991,NULL,
ZTF21abjaksr,WISEA J002248.26+333042.9,5.70068,33.5124,1.0019958231633685,NED,NULL,NULL,NULL,NULL
ZTF21abjakqi,SDSS J231818.64+322722.9,349.577675348003,32.4563847665823,0.13737536088859162,SDSSDR16,False,0.145126,0.034491,photoz
ZTF21abjaimp,SDSS J223600.73+182906.2,339.003028838572,18.4850777954319,0.3033072708405201,SDSSDR16,True,0.1062318,1.84762e-05,specz
ZTF21abjafsy,WISEA J213224.49-211448.0,323.10231,-21.24648,1.1046221868380055,NED,NULL,NULL,NULL,NULL
ZTF21abizzfk,SDSS J210312.78-164507.1,315.803233271911,-16.7519750055918,3.475987513478771,SDSSDR16,False,0.076804,0.015635,photoz
ZTF21abizxrv,SDSS J221953.89+135104.0,334.974543313962,13.851119557558,0.2725390957585342,SDSSDR16,False,0.151357,0.036616,photoz
ZTF21abizxkw,WISEA J221155.06+173407.7,332.97917,17.569,0.3972946014599503,NED,True,0.094703,NULL,SPEC
ZTF21abiztzy,WISEA J232556.62+774401.1,351.48599,77.73366,0.5032709329543048,NED,NULL,NULL,NULL,NULL
ZTF21abizskk,SDSS J233805.33+334345.9,354.52220248075,33.7294209235605,0.33503124945368296,SDSSDR16,False,0.112047,0.023347,photoz
ZTF21abizpri,WISEA J234927.68+142743.5,357.36533,14.46207,0.6380739372827595,NED,True,0.057476,NULL,SPEC
ZTF21abizosi,WISEA J233331.21-175230.6,353.37998,-17.8753,0.7082458174704903,NED,NULL,NULL,NULL,NULL
ZTF21abizknl,MRSS 600-033622,327.90794,-20.15415,1.6742961876797635,NED,NULL,NULL,NULL,NULL
ZTF21abizhud,SDSS J210359.89-032505.9,315.99953177683,-3.41831566257542,3.1863907593010747,SDSSDR16,False,0.108261,0.025589,photoz
ZTF21abizdjv,WISEA J204255.27+665516.1,310.72991,66.9212,2.0441587265079004,NED,NULL,NULL,NULL,NULL
ZTF21abiyvdx,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abiymvl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abixmwl,WISEA J180627.57+823302.5,271.61491,82.55071,0.10539244241264148,NED,NULL,NULL,NULL,NULL
ZTF21abixemm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abixcpt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abiwyln,WISEA J162502.42+115952.8,246.26004,11.99789,0.5045641195228643,NED,True,0.107144,NULL,SPEC
ZTF21abiwwot,SDSS J135243.93+225522.9,208.183035602186,22.9230503494396,1.4716816709226928,SDSSDR16,False,0.146596,0.061632,photoz
ZTF21abiwvlt,SDSS J141458.96-010538.6,213.745667905353,-1.09405451007686,0.6082075085094953,SDSSDR16,False,0.143529,0.038696,photoz
ZTF21abiwsxx,SDSS J142450.92+253648.7,216.21217810944,25.613547683125,1.7889934979993602,SDSSDR16,False,0.122649,0.033494,photoz
ZTF21abiwpjm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21abiwgkj,SDSS J135912.30+063944.8,209.801233884845,6.66244364724382,0.6635790809944377,SDSSDR16,False,0.131848,0.042158,photoz
ZTF21abivyya,2MASX J13510762+2517394,207.78163,25.29436,9.967824466090926,NED,True,0.07535,NULL,SPEC
ZTF21abitjlm,SDSS J170856.15+380436.8,257.233967052229,38.0769073885439,0.6067066210536782,SDSSDR16,False,0.128499,0.035307,photoz
ZTF21abisrnt,SDSS J171415.64+634626.0,258.565180714026,63.7739027973944,0.09086270376272652,SDSSDR16,False,0.173825,0.015795,photoz
ZTF21abislwc,SDSS J123521.18+582405.2,188.83824691075,58.4014619229998,0.22513212945123773,SDSSDR16,False,0.211476,0.075072,photoz
ZTF21abirvgl,SDSS J150843.27+520556.2,227.180303869345,52.0989652069192,1.4703368470396243,SDSSDR16,False,0.117253,0.030021,photoz
ZTF21abirski,WISEA J132201.06+514237.6,200.50446,51.71045,0.36650382781967444,NED,True,0.250829,NULL,SPEC
ZTF21abirpmm,SDSS J150858.21+261702.9,227.242523481603,26.2841520012763,0.7347141586535549,SDSSDR16,False,0.129555,0.035202,photoz
ZTF21abirpks,SDSS J144327.21+205813.3,220.863359860284,20.9703740184079,0.43713909707956394,SDSSDR16,False,0.177489,0.053566,photoz
ZTF21abirhad,SDSS J132224.03+390656.0,200.600123055552,39.1155653325416,0.3660251685374357,SDSSDR16,False,0.182258,0.042364,photoz
ZTF21abiolef,SDSS J133844.39+541652.1,204.684948598961,54.2811512335142,2.417825312139395,SDSSDR16,False,0.087786,0.030383,photoz
ZTF21abiiiaa,SDSS J142951.26+372454.5,217.46362,37.41517,1.6629082973157443,NED,NULL,NULL,NULL,NULL
ZTF21abiggat,SDSS J161808.64+460545.8,244.535990968056,46.0960651077894,2.326517920784141,SDSSDR16,False,0.216528,0.049244,photoz
ZTF21abigfnt,WISEA J145634.35+490303.7,224.14313,49.05105,5.889342224572634,NED,True,0.048649,NULL,SPEC
ZTF21abigbtd,SDSS J161539.61+103146.1,243.915060138129,10.5294979467501,2.901508082829115,SDSSDR16,False,0.180534,0.045718,photoz
ZTF21abifyql,SDSS J124237.36+400055.5,190.655674538825,40.0154202322114,0.9402166308396013,SDSSDR16,False,0.223527,0.076667,photoz
ZTF21abifutb,SDSS J125954.11+343713.8,194.9754442786,34.6205217907877,0.6404553455454414,SDSSDR16,False,0.448459,0.138084,photoz
ZTF21abifuoy,SDSS J124917.17+341942.9,192.321560599975,34.3286092435766,1.3608547891769585,SDSSDR16,False,0.092561,0.023192,photoz
ZTF21abifgyt,SDSS J135050.87+163116.7,207.711944987588,16.5213236984308,1.2383707851418198,SDSSDR16,False,0.172957,0.034849,photoz
