oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22aayehdv,GALEXASC J211420.53+320450.8,318.58556,32.08079,2.77854539658987,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22aayjzmq,WISEA J023009.92+083229.7,37.54134,8.54159,0.288217702914382,NED,False,NULL,NULL,NULL,0.0,0.4807325240586449,0.2120393479957281
ZTF22aayjzmc,SDSS J010524.31-021844.3,16.3512732271502,-2.31231239910572,1.0468252360826047,SDSSDR16,False,0.089976,0.01646,photoz,1.0,0.4784492323949241,1.5108166752087335
ZTF22aayjuvc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0,NULL,NULL
ZTF22aayjutc,2MASX J02524493+4209474,43.18712833333333,42.16305972222222,3.601636297529864,Simbad,True,0.109739,0.0001100000008591,D,3.0,0.2111248116531832,3.65651457821172
ZTF22aayjury,SDSS J024515.82+443858.7,41.3159214054576,44.6496611285104,0.2414472155217184,SDSSDR16,False,0.290489,0.137301,photoz,4.0,0.0959992964612662,0.2734106828790305
ZTF22aayjqwa,SDSS J021145.14-174001.5,32.9380877881412,-17.667086279078,1.2565470930465368,SDSSDR16,False,0.127046,0.04765,photoz,5.0,0.4878447903306392,1.319435336754207
ZTF22aayjqah,SDSS J014110.63-091808.0,25.2942741347861,-9.30224470745016,4.550781408603253,SDSSDR16,False,0.114381,0.023864,photoz,6.0,0.6163030027357221,5.063805926435385
ZTF22aayjpkl,WISEA J012146.46-201356.2,20.44356,-20.23189,0.7866824405805453,NED,False,NULL,NULL,NULL,7.0,0.7122794307475179,0.0917636520066624
ZTF22aayjein,WISEA J235247.79-265232.4,358.19929,-26.87581,4.446998956260777,NED,True,0.063816,NULL,NULL,8.0,1.1428849322748915,4.509181242977657
ZTF22aayibvq,SDSS J030248.60+433533.4,45.7025028610016,43.5926263742612,2.105704935668018,SDSSDR16,False,0.080568,0.019185,photoz,9.0,0.3306749427505476,1.967087521421977
ZTF22aayhzfy,SDSS J002544.46+360140.7,6.43526230573065,36.0279946910823,0.1894881635901698,SDSSDR16,False,0.177653,0.182676,photoz,10.0,0.0889547427863304,0.1509538057986873
ZTF22aayhrpv,WISEA J021828.96+410547.0,34.62071,41.09644,5.803490531457285,NED,False,NULL,NULL,NULL,11.0,0.5797690872054433,5.7982508988570265
ZTF22aayhjsd,SDSS J023031.21+051004.2,37.6300265838148,5.16784999054744,0.0995599650574044,SDSSDR16,False,0.244219,0.034796,photoz,12.0,0.0551390779864547,0.1129633628286671
ZTF22aaygzdb,SDSS J022519.49-020008.8,36.331213150873,-2.00245962284746,3.7241419035196346,SDSSDR16,False,0.0477,0.009705,photoz,13.0,0.3797850440741544,3.719845818647197
ZTF22aayguuw,SDSS J011521.05+151830.2,18.8376926862296,15.3084049564652,0.4762955659667418,SDSSDR16,True,0.1220768,3.884916e-05,specz,14.0,0.4226469325582462,0.0543851336693692
ZTF22aaygscd,SDSS J030354.59+103118.7,45.97744918113,10.5218798784528,0.5901262091109699,SDSSDR16,False,0.054358,0.045529,photoz,15.0,0.5243039144310196,0.6382798139950158
ZTF22aayehud,SDSS J221540.19+263301.8,333.917437818129,26.5505143171346,1.3021358218659378,SDSSDR16,False,0.145219,0.035567,photoz,16.0,0.4336978220826522,1.6771846993892343
ZTF22aaydwbh,SDSS J202352.99+052353.0,305.97080150637,5.39805728885527,0.7006087984321794,SDSSDR16,False,0.58086,0.110288,photoz,18.0,0.7050016165800973,0.0773710432130878
ZTF22aaxipne,SDSS J012354.70+261530.6,20.9779259742481,26.2585252422191,2.818654829216535,SDSSDR16,False,0.110652,0.030402,photoz,19.0,0.3144883989110266,3.0491728902888298
ZTF22aaxdjny,WISEA J185539.41+450736.4,283.91459,45.12676,5.698801525681675,NED,False,NULL,NULL,NULL,20.0,0.948139916782198,5.504669392089164
ZTF22aakjgru,SDSS J062912.69+370533.0,97.3028694174544,37.0925106984274,4.630107465921702,SDSSDR16,False,0.021237,0.007144,photoz,21.0,0.2032720753886913,4.724019398324212
ZTF22aahvona,2MASS J05161915+1824349,79.07981,18.40969,7.504577629618788,NED,False,NULL,NULL,NULL,22.0,1.2534675525266956,8.52927291276875
