oid,index,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF24aazpohj,0,SDSS J013421.56+044626.8,23.5898180229644,4.7741222121453,0.0464018633883343,0.3884236742162346,0.369249039726736,SDSSDR16,False,0.101213,0.021415,photoz
ZTF24aazmtqd,1,SDSS J232431.88+041817.0,351.132831212358,4.30474277448604,3.213113115358487,0.2391239122642043,3.0965458261618823,SDSSDR16,False,0.09114,0.025516,photoz
ZTF24aazmtkk,2,SDSS J225941.28+020936.6,344.92199661482,2.16018865155891,1.98764016407576,0.968842532582764,2.8695245146936674,SDSSDR16,False,0.125468,0.028297,photoz
ZTF24aazmqbf,3,UGC 12051,337.319,37.75264444444444,5.940062666671658,3.6240080540223145,8.168966987621781,Simbad,True,0.02934,4.999999873689376e-05,D
ZTF24aazmhiu,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aazlrdt,5,SDSS J220022.03+070444.9,330.091802222577,7.0791610245328,0.482899661207361,0.7655947374146769,1.1502392453396189,SDSSDR16,False,NULL,NULL,photoz
ZTF24aazloim,6,SDSS J224822.39+304047.9,342.093310009192,30.6799855780753,2.401235684935417,1.4696065480716558,1.9096342326050668,SDSSDR16,False,0.132299,0.019734,photoz
ZTF24aazjzlb,7,GALEXASC J173405.07+363920.8,263.52116,36.6558,0.2814243255173725,6.56772500566161,6.304798911718836,NED,False,NULL,NULL,NULL
ZTF24aazjdml,8,WISEA J174329.21+390533.5,265.87171,39.09264,3.5801387436679506,1.8249137340714023,1.9688729363500697,NED,False,NULL,NULL,NULL
ZTF24aazafel,9,SDSS J023719.38+070700.1,39.3307587833068,7.11670425256522,1.3279010576086483,0.8577758904355363,0.6707796551223997,SDSSDR16,False,0.161936,0.03963,photoz
ZTF24aayheno,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aayemgy,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF24aawccjt,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
