oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abupqlb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abvaxqi,SDSS J130131.40+362947.2,195.380850861085,36.4964572433303,0.5988746035763296,SDSSDR16,False,0.105526,0.03477,photoz,0.0,0.3750686027627263,0.3184495942046674
ZTF22abuygtu,WISEA J075928.42+030917.7,119.86837,3.15512,3.385542808582142,NED,False,NULL,NULL,NULL,1.0,0.2954960523050382,3.631846897266799
ZTF22abusqxb,WISEA J045729.57+021328.6,74.37325,2.22463,1.3829719703279182,NED,False,NULL,NULL,NULL,2.0,0.4711758338319571,1.2192539648848346
ZTF22abuslkt,WISEA J072239.30+450309.5,110.66377,45.05264,8.624102054431821,NED,False,NULL,NULL,NULL,3.0,0.3201468082645722,8.87255832890297
ZTF22aburwfj,WISEA J032645.96+014845.1,51.69153,1.81253,1.1691437835293648,NED,False,NULL,NULL,NULL,4.0,0.3954240150055577,1.480977359523256
ZTF22aburktt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0,NULL,NULL
ZTF22abuajqg,WISEA J102528.72-103337.0,156.36958,-10.56023,1.343823225232372,NED,False,NULL,NULL,NULL,7.0,0.6300096997966643,1.787153045055211
ZTF22abtyjsn,SDSS J074604.19+465908.1,116.51747440823,46.9856012944486,2.834100240187956,SDSSDR16,True,0.09055436,2.43602e-05,specz,8.0,0.4121778023162555,2.7256468093102613
ZTF22abtosde,SDSS J101537.44+490033.7,153.905989657714,49.0093620642179,1.4364885859007024,SDSSDR16,False,0.187207,0.018976,photoz,9.0,0.3311612169996352,1.6894620227012866
ZTF22abtopdn,SDSS J094956.94+525038.1,147.487240256078,52.843931184754,0.2082872597513977,SDSSDR16,False,0.159907,0.036603,photoz,10.0,0.2611027621621592,0.2078334982298522
ZTF22abtonhr,SDSS J094046.63+602311.5,145.194272908226,60.3865492396242,6.644513751580124,SDSSDR16,False,0.072536,0.011196,photoz,11.0,0.4828875241132683,7.100816417952848
ZTF22absgukw,WISEA J021850.42+433618.4,34.71017,43.60518,1.2196088520134285,NED,False,NULL,NULL,NULL,12.0,0.2433078459742534,0.987421992438038
ZTF18aasvvct,SDSS J130525.82+533530.3,196.357586480896,53.591753519184,2.304192259151096,SDSSDR16,True,0.03806129,7.829834e-06,specz,13.0,0.1395883218769278,2.4291711540486625
