oid,host_name,host_ra,host_dec,host_offset,host_offset_bestguess,bestguess_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF22abyczmu,SDSS J144910.00+064656.9,222.291687465482,6.78247931321466,0.19935454231369312,0.03413323657771186,0.1738536531291227,SDSSDR16,False,0.491797,0.198232,photoz
ZTF22abyczmq,SDSS J141549.57+074548.1,213.956523060229,7.76336461775697,0.3592201975453637,0.35239171612627423,0.6809594696238263,SDSSDR16,False,0.153335,0.032799,photoz
ZTF22abyczme,MCG+02-38-032,224.90541874999997,13.227400555555556,15.67713002216104,0.4714485018487884,16.132779725766458,Simbad,True,0.04343,1.1000000085914508e-05,C
ZTF22abycyvn,SDSS J141643.36+013255.5,214.180650537876,1.54875524436666,0.5074960629136467,0.9112525734288461,0.44533965047940394,SDSSDR16,False,0.286608,0.095539,photoz
ZTF22abycvuz,SDSS J134610.03+031249.3,206.541806942023,3.21369470475174,6.295380832279897,0.6358204597638035,6.907196296532879,SDSSDR16,True,0.07773397,1.068068e-05,specz
ZTF22abycqtr,SDSS J110432.54+113252.5,166.135582310036,11.547927281464,1.8276553309920522,0.26118890185527577,1.8108062380303727,SDSSDR16,False,0.186105,0.050976,photoz
ZTF22abyaidy,SDSS J072548.85+263851.6,111.453532645213,26.6476819752291,1.65466928845487,0.31820599309942316,1.7904810691264628,SDSSDR16,False,0.115576,0.024931,photoz
ZTF22abxzitc,UGC  2308,42.550877916666664,47.05456805555555,16.63012373649239,0.8666383900927787,15.76744608869865,Simbad,True,0.027883,0.00026699999580159783,D
ZTF22abxxnwi,SDSS J005530.43+033955.0,13.8768048184614,3.66528912373547,1.767350156785462,0.6525798815969507,1.1151759783501614,SDSSDR16,False,0.072293,0.027499,photoz
ZTF22abxwshr,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abxwkeu,WISEA J184357.52+453258.1,280.98942,45.54931,2.710671997715316,0.9775996118509499,3.6161535444975708,NED,False,NULL,NULL,NULL
ZTF22abxwjtj,SDSS J183705.94+410948.9,279.274758026219,41.1635951215779,0.0833067231285553,0.13716704344371206,0.0689982058537024,SDSSDR16,False,0.074922,0.021216,photoz
ZTF22abxwepy,SDSS J225000.51+250318.3,342.502122701676,25.0550835578653,0.804187334401376,0.6283498314212892,0.1784426336637756,SDSSDR16,False,0.096234,0.023191,photoz
ZTF22abxweov,SDSS J230211.87+154617.6,345.549462117662,15.7715642502391,2.712777070818466,0.9501535340830698,3.6544987178052866,SDSSDR16,False,0.141634,0.031736,photoz
ZTF22abxmjnw,WISEA J190042.96+453309.2,285.17922,45.55284,1.9110922928333591,1.8714354835540847,1.0823487855630365,NED,False,NULL,NULL,NULL
