oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21acelnth,UGC 01124 NOTES01,23.66575,55.41753,10.697064561972638,NED,True,0.025494,NULL,
ZTF21acelnkp,WISEA J025746.88+382119.0,44.44534,38.35529,1.87295242656744,NED,NULL,NULL,NULL,NULL
ZTF21acelkmp,SDSS J012420.94+244512.5,21.08723666765,24.7534951449214,1.8784573892705327,SDSSDR16,False,0.107296,0.021965,photoz
ZTF21acejpms,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF21acejnxb,WISEA J155708.49+673514.2,239.28553,67.58714,1.130566909454194,NED,NULL,NULL,NULL,NULL
ZTF21acejkos,WISEA J202628.13-242159.7,306.61724,-24.3666,1.9670902591917099,NED,NULL,NULL,NULL,NULL
ZTF21acejjjf,WISEA J183058.83+442518.7,277.74514,44.422,5.442403708987788,NED,NULL,NULL,NULL,NULL
ZTF21acejjcg,WISEA J175905.77+444132.9,269.77406,44.69253,0.7851421796222149,NED,NULL,NULL,NULL,NULL
ZTF21acejidl,SDSS J163555.47+552825.6,248.981138940247,55.4737939007932,0.6524673960876511,SDSSDR16,False,0.099963,0.026323,photoz
ZTF21acejhmv,WISEA J145908.42+483457.8,224.78517,48.58261,8.495927801457196,NED,True,0.031087,NULL,SPEC
ZTF21acejhjd,SDSS J164835.21+404434.9,252.146725417908,40.7430513800342,0.9593344270999211,SDSSDR16,False,0.135306,0.030183,photoz
ZTF21acdvuxc,KUG 1559+163,240.34631,16.21812,10.270613507387317,NED,True,0.02839,NULL,SPEC
ZTF21acdvumi,WISEA J161820.36+102713.3,244.58475,10.45384,3.9491538699610693,NED,NULL,NULL,NULL,NULL
ZTF21acdvtmf,CGCG 052-044,248.69783,6.73247,10.851159006725903,NED,NULL,NULL,NULL,NULL
ZTF21acdsyvd,WISEA J143849.09+463629.4,219.70468,46.60819,2.2513534426123054,NED,True,0.036103,NULL,SPEC
