oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF22abikdky,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abiiqiq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abifwld,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abhsxkn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abhfxvh,SDSS J004615.70+203207.8,11.5654222736031,20.535521674034,0.9638537259912405,SDSSDR16,False,0.110871,0.021381,photoz,NULL,NULL,NULL
ZTF22abfzwed,WISEA J005511.19-111236.6,13.7964,-11.20986,2.858520453825542,NED,False,NULL,NULL,NULL,NULL,NULL,NULL
ZTF22abinhec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL
ZTF22abimfgm,SDSS J030113.94+460954.8,45.3080698139321,46.1652233769853,3.1949097277520835,SDSSDR16,False,0.167648,0.027121,photoz,1.0,0.2538918396359246,3.448141944659506
ZTF22abilnml,GALEXASC J041959.52-242612.8,64.99856,-24.43676,0.2784895692705633,NED,False,NULL,NULL,NULL,2.0,0.3431841659105337,0.4253696509441618
ZTF22abikqri,WISEA J032152.20-254102.3,50.46746,-25.68397,2.2897994005256184,NED,False,0.065977,NULL,PHOT,3.0,0.7972350273488382,1.791065304432444
ZTF22abijwih,SDSS J004357.59+071514.6,10.9899679457624,7.25406830174661,3.7653784823454153,SDSSDR16,False,0.053117,0.014227,photoz,5.0,0.1857168126821952,3.7412914788312857
ZTF22abijklw,SDSS J012842.06+130739.8,22.1752352308878,13.127745293709,1.2271616687561318,SDSSDR16,False,0.200309,0.057811,photoz,6.0,0.2915347170178053,1.5091109395175195
ZTF22abihjcl,SDSS J233945.97+244011.2,354.941543356972,24.6697873084207,1.756753208973007,SDSSDR16,False,0.181211,0.026098,photoz,8.0,0.519461913404068,1.310165139660335
ZTF22abigtxs,WISEA J184245.50+261729.0,280.6896,26.2914,4.44959213734173,NED,False,NULL,NULL,NULL,9.0,0.5653025582036294,4.884108379623656
ZTF22abifgwl,SDSS J163218.87+353905.1,248.078627676801,35.6514269203961,3.750531080711241,SDSSDR16,False,0.093353,0.026349,photoz,11.0,0.487377787357978,3.26317359043567
ZTF22abicpiu,WISEA J024859.34+263039.6,42.2472,26.51089,5.144135770451198,NED,True,0.057997,NULL,NULL,12.0,0.2320868664292257,5.115727968410969
ZTF22abhwkoc,SDSS J063353.16+261859.1,98.4715202846049,26.3164249600905,0.9749054759335812,SDSSDR16,False,0.119894,0.012211,photoz,13.0,0.5716423121068946,0.4167133194233361
ZTF22abhvuhu,SDSS J080224.61+503057.7,120.602533797341,50.5160438765593,1.0026253190779142,SDSSDR16,False,0.102651,0.028269,photoz,14.0,0.6649874674018866,0.3401684540478094
ZTF22abhvtcj,WISEA J063313.50+245138.6,98.30627,24.86075,0.4864041709269256,NED,False,NULL,NULL,NULL,15.0,0.5177802744141765,0.0792093931894256
ZTF22abhvfio,SDSS J004608.98+292629.1,11.5374097365034,29.4414243726772,5.292316227340434,SDSSDR16,False,0.071062,0.018684,photoz,16.0,0.4329473590609126,5.01378361587455
ZTF22abhsxph,UGC  3057,68.31096666666666,76.56697694444443,15.556498893373256,Simbad,True,0.026278,3.700000161188655e-05,D,17.0,0.3599081873056425,15.298653831082692
ZTF22abhodtl,SDSS J003944.27+303000.4,9.93447832531376,30.5001224684767,2.1690745121547,SDSSDR16,False,0.114526,0.021409,photoz,19.0,0.4189160776765315,1.928392482166492
ZTF22abhdbrz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.0,NULL,NULL
ZTF22abgzpcz,SDSS J223738.61+283324.5,339.410873153698,28.5568096241687,3.091152281450691,SDSSDR16,False,0.088743,0.030382,photoz,22.0,0.5597497533401775,2.809394389304625
ZTF22abgngjl,WISEA J025143.57+484335.4,42.93158,48.72652,0.6289883443761678,NED,False,NULL,NULL,NULL,23.0,0.4484682142017257,0.2310138573697693
ZTF22aarjurg,SDSS J103843.66+423850.9,159.681926936093,42.6474916748635,0.8691437303245273,SDSSDR16,False,0.137611,0.065655,photoz,25.0,0.1502167323539379,0.7264580083814131
ZTF22aanrsaa,MCG+07-22-012,157.5475,43.36103888888889,6.4082469946856815,Simbad,True,0.013866,0.0001329999940935,D,26.0,2.586860848925016,8.994938234884692
ZTF20abozymg,2MASS J19485014+2403252,297.20894,24.05701,0.5328412316636347,NED,False,NULL,NULL,NULL,27.0,0.4664150279734614,0.0785702306758815
ZTF18adobkfg,2MASS J00401353+0125462,10.056353333333332,1.4295416666666667,0.2999636299741974,Simbad,True,0.226316,2.200000017182901e-05,C,28.0,0.2906763235525301,0.0562967512580581
