oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type
ZTF21aavqshs,WISEA J170601.33+231636.4,256.50606,23.27665,0.13572419984097,NED,NULL,NULL,NULL,NULL
ZTF21aavqjmd,SDSS J162306.38+293532.1,245.776600021926,29.5922749712569,1.5554271588930368,SDSSDR16,False,0.109859,0.061047,photoz
ZTF21aavpgvx,WISEA J122651.27-174640.0,186.71363,-17.7778,1.5820855749490124,NED,NULL,NULL,NULL,NULL
ZTF21aavpgaz,WISEA J055433.82+693337.9,88.64093,69.56055,1.071490822200599,NED,NULL,NULL,NULL,NULL
ZTF21aavpciy,2MASXi J1011525-035900,152.969,-3.98336,3.1852872963492747,NED,True,0.057,NULL,
ZTF21aavoydw,WISEA J101426.46+450035.8,153.61029,45.00992,1.074152144349566,NED,True,0.070026,NULL,
ZTF21aavouex,WISEA J094523.06+404122.2,146.34604,40.68956,2.116125846582694,NED,True,0.102263,NULL,
ZTF21aavotzn,SDSS J101110.23+543302.6,152.792614903219,54.550737226519,0.36345058912897754,SDSSDR16,False,0.111319,0.031853,photoz
ZTF21aavoswh,SDSS J080136.68+395751.7,120.40285272192,39.9643850448571,0.40917437210604335,SDSSDR16,False,0.378681,0.14602,photoz
ZTF21aavodtn,WISEA J082329.75+022119.9,125.87396,2.35551,5.272093892449139,NED,NULL,NULL,NULL,NULL
ZTF21aauplpn,SDSS J090200.51+462034.0,135.502108649284,46.3427929226242,2.2992127183487496,SDSSDR16,False,0.136429,0.031325,photoz
ZTF21aauamtx,WISEA J175807.64+633930.4,269.53201,63.6584,2.8187008727314184,NED,NULL,NULL,NULL,NULL
ZTF21aatyxox,WISEA J134742.56-262232.1,206.92736,-26.37558,0.7033666352746125,NED,NULL,NULL,NULL,NULL
ZTF21aatwvcr,WISEA J135335.16+145104.6,208.39656,14.85129,1.9294851217481805,NED,True,0.125279,NULL,
ZTF21aatpsky,WISEA J115721.52-201404.1,179.33992,-20.23474,6.736559018970082,NED,NULL,NULL,NULL,NULL
